DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Dec 23", Detroit ,W111-101  ,1-0,Beasley  23,Towns  11,Towns  7,A,Minnesota Timberwolves 2020-21 Regular Season NBA Schedule
"Sat, Dec 26",Utah ,W116-111  ,2-0,Russell  25,Towns  12,Russell  6,H,Minnesota Timberwolves 2020-21 Regular Season NBA Schedule
"Sun, Dec 27",Los Angeles ,L127-91  ,2-1,Edwards  15,Davis  7,Vanderbilt  6,H,Minnesota Timberwolves 2020-21 Regular Season NBA Schedule
"Tue, Dec 29",LA ,L124-101  ,2-2,Russell  22,Culver  10,McLaughlin  9,H,Minnesota Timberwolves 2020-21 Regular Season NBA Schedule
"Fri, Jan 1", Washington ,L130-109  ,2-3,Beasley  21,Davis  10,Rubio  5,A,Minnesota Timberwolves 2020-21 Regular Season NBA Schedule
"Sun, Jan 3", Denver ,L124-109  ,2-4,Beasley  25,Davis  8,Russell  7,A,Minnesota Timberwolves 2020-21 Regular Season NBA Schedule
"Tue, Jan 5",Denver ,L123-116  ,2-5,Russell  33,Hernangomez  8,Russell  11,H,Minnesota Timberwolves 2020-21 Regular Season NBA Schedule
"Thu, Jan 7",Portland ,L135-117  ,23-49,Edwards  26,Vanderbilt  10,Rubio  10,H,Minnesota Timberwolves 2020-21 Regular Season NBA Schedule
"Sat, Jan 9", San Antonio ,L125-122 OT ,2-7,Beasley  29,Towns  13,Rubio  8,A,Minnesota Timberwolves 2020-21 Regular Season NBA Schedule
"Sun, Jan 10", San Antonio ,W96-88  ,3-7,Russell  27,Hernangomez  8,Rubio  6,A,Minnesota Timberwolves 2020-21 Regular Season NBA Schedule
"Wed, Jan 13", Memphis ,L118-107  ,3-8,Beasley  28,Towns  14,Russell  8,A,Minnesota Timberwolves 2020-21 Regular Season NBA Schedule
"Mon, Jan 18",Atlanta ,L108-97  ,3-9,Russell  31,Vanderbilt  8,Russell  7,H,Minnesota Timberwolves 2020-21 Regular Season NBA Schedule
"Wed, Jan 20", Orlando ,L97-96  ,3-10,Russell  19,McDaniels  8,McLaughlin  7,A,Minnesota Timberwolves 2020-21 Regular Season NBA Schedule
"Fri, Jan 22", Atlanta ,L116-98  ,3-11,Beasley  17,Reid  8,Rubio  5,A,Minnesota Timberwolves 2020-21 Regular Season NBA Schedule
"Sat, Jan 23", New Orleans ,W120-110  ,4-11,Reid  20,Vanderbilt  11,Rubio  7,A,Minnesota Timberwolves 2020-21 Regular Season NBA Schedule
"Mon, Jan 25",Golden State ,L130-108  ,4-12,Beasley  30,Reid  10,Rubio  11,H,Minnesota Timberwolves 2020-21 Regular Season NBA Schedule
"Wed, Jan 27",Golden State ,L123-111  ,4-13,Beasley  25,Reid  7,McLaughlin  5,H,Minnesota Timberwolves 2020-21 Regular Season NBA Schedule
"Fri, Jan 29", Philadelphia ,L118-94  ,4-14,Beasley  22,Davis  8,Russell  4,A,Minnesota Timberwolves 2020-21 Regular Season NBA Schedule
"Sun, Jan 31", Cleveland ,W109-104  ,5-14,Edwards  23,Vanderbilt  8,Rubio  8,A,Minnesota Timberwolves 2020-21 Regular Season NBA Schedule
"Mon, Feb 1",Cleveland ,L100-98  ,5-15,Russell  18,Vanderbilt  9,Russell  4,H,Minnesota Timberwolves 2020-21 Regular Season NBA Schedule
"Wed, Feb 3",San Antonio ,L111-108  ,5-16,Beasley  29,Reid  11,Rubio  7,H,Minnesota Timberwolves 2020-21 Regular Season NBA Schedule
"Fri, Feb 5",Oklahoma City ,W106-103  ,6-16,Beasley  24,Reid  9,Rubio  8,H,Minnesota Timberwolves 2020-21 Regular Season NBA Schedule
"Sat, Feb 6",Oklahoma City ,L120-118  ,6-17,Reid  29,Edwards  8,Rubio  6,H,Minnesota Timberwolves 2020-21 Regular Season NBA Schedule
"Mon, Feb 8",Dallas ,L127-122  ,6-18,Beasley  30,Beasley  9,Rubio  7,H,Minnesota Timberwolves 2020-21 Regular Season NBA Schedule
"Wed, Feb 10", LA ,L119-112  ,6-19,Reid  23,Towns  10,Rubio  10,A,Minnesota Timberwolves 2020-21 Regular Season NBA Schedule
"Fri, Feb 12",Charlotte ,L120-114  ,6-20,Beasley  31,Towns  8,Rubio  9,H,Minnesota Timberwolves 2020-21 Regular Season NBA Schedule
"Sun, Feb 14",Toronto ,W116-112  ,7-20,Towns  20,Towns  11,Beasley  6,H,Minnesota Timberwolves 2020-21 Regular Season NBA Schedule
"Tue, Feb 16", Los Angeles ,L112-104  ,7-21,Edwards  28,Vanderbilt  13,Rubio  8,A,Minnesota Timberwolves 2020-21 Regular Season NBA Schedule
"Wed, Feb 17", Indiana ,L134-128 OT ,7-22,Beasley  31,Towns  10,Rubio  13,A,Minnesota Timberwolves 2020-21 Regular Season NBA Schedule
"Fri, Feb 19", Toronto ,L86-81  ,7-23,Towns  19,Towns  13,McLaughlin  7,A,Minnesota Timberwolves 2020-21 Regular Season NBA Schedule
"Sun, Feb 21",New York ,L103-99  ,7-24,Towns  27,Towns  15,Rubio  6,H,Minnesota Timberwolves 2020-21 Regular Season NBA Schedule
"Tue, Feb 23",Milwaukee ,L139-112  ,7-25,Towns  26,Towns  8,Towns  11,H,Minnesota Timberwolves 2020-21 Regular Season NBA Schedule
"Wed, Feb 24",Chicago ,L133-126 OT ,7-26,Beasley  25,Edwards  9,Rubio  10,H,Minnesota Timberwolves 2020-21 Regular Season NBA Schedule
"Sat, Feb 27",Washington ,L128-112  ,7-27,Towns  23,Vanderbilt  12,Towns  5,H,Minnesota Timberwolves 2020-21 Regular Season NBA Schedule
"Sun, Feb 28", Phoenix ,L118-99  ,7-28,Edwards  24,Towns  10,Rubio  6,A,Minnesota Timberwolves 2020-21 Regular Season NBA Schedule
