DATE,OPPONENT,RESULT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Sun, Apr 23",New Jersey ,W90-88  ,Jackson  18,Foster  9,Johnson  6,H,Indiana Pacers 2005-06 Postseason NBA Schedule
"Tue, Apr 25",New Jersey ,L90-75  ,Johnson  17,Foster  8,Johnson  4,H,Indiana Pacers 2005-06 Postseason NBA Schedule
"Thu, Apr 27", New Jersey ,W107-95  ,O'Neal  37,O'Neal  15,Johnson  8,A,Indiana Pacers 2005-06 Postseason NBA Schedule
"Sat, Apr 29", New Jersey ,L97-88  ,O'Neal  22,Granger  8,Croshere  4,A,Indiana Pacers 2005-06 Postseason NBA Schedule
"Tue, May 2",New Jersey ,L92-86  ,O'Neal  19,Granger  12,Jackson  7,H,Indiana Pacers 2005-06 Postseason NBA Schedule
"Thu, May 4", New Jersey ,L96-90  ,Johnson  40,O'Neal  6,Johnson  5,A,Indiana Pacers 2005-06 Postseason NBA Schedule
