DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Sat, Dec 26",Charlotte ,W109-107  ,1-0,Gilgeous-Alexander  24,Horford  13,Gilgeous-Alexander  9,H,Oklahoma City Thunder 2020-21 Regular Season NBA Schedule
"Mon, Dec 28", Utah ,L110-109  ,1-1,Dort  26,Bazley  11,Gilgeous-Alexander  7,A,Oklahoma City Thunder 2020-21 Regular Season NBA Schedule
"Tue, Dec 29", Orlando ,L118-107  ,1-2,Gilgeous-Alexander  23,Diallo  8,Gilgeous-Alexander  7,A,Oklahoma City Thunder 2020-21 Regular Season NBA Schedule
"Thu, Dec 31", New Orleans ,L113-80  ,1-3,Horford  17,Horford  6,Gilgeous-Alexander  4,A,Oklahoma City Thunder 2020-21 Regular Season NBA Schedule
"Sat, Jan 2",Orlando ,W108-99  ,2-3,Bazley  19,Bazley  12,Gilgeous-Alexander  7,H,Oklahoma City Thunder 2020-21 Regular Season NBA Schedule
"Mon, Jan 4",Miami ,L118-90  ,2-4,Gilgeous-Alexander  18,Bazley  8,Gilgeous-Alexander  4,H,Oklahoma City Thunder 2020-21 Regular Season NBA Schedule
"Wed, Jan 6",New Orleans ,W111-110  ,3-4,Gilgeous-Alexander  21,Bazley  12,Gilgeous-Alexander  9,H,Oklahoma City Thunder 2020-21 Regular Season NBA Schedule
"Fri, Jan 8",New York ,W101-89  ,22-50,Gilgeous-Alexander  25,Diallo  11,Gilgeous-Alexander  7,H,Oklahoma City Thunder 2020-21 Regular Season NBA Schedule
"Sun, Jan 10",Brooklyn ,W129-116  ,5-4,Gilgeous-Alexander  31,Gilgeous-Alexander  6,Gilgeous-Alexander  7,H,Oklahoma City Thunder 2020-21 Regular Season NBA Schedule
"Tue, Jan 12", San Antonio ,L112-102  ,5-5,Gilgeous-Alexander  20,Gilgeous-Alexander  9,Hill  5,A,Oklahoma City Thunder 2020-21 Regular Season NBA Schedule
"Wed, Jan 13", Los Angeles ,L128-99  ,5-6,Gilgeous-Alexander  17,Roby  9,Roby  4,A,Oklahoma City Thunder 2020-21 Regular Season NBA Schedule
"Fri, Jan 15", Chicago ,W127-125 OT ,6-6,Gilgeous-Alexander  33,Dort  8,Gilgeous-Alexander  10,A,Oklahoma City Thunder 2020-21 Regular Season NBA Schedule
"Tue, Jan 19",Denver ,L119-101  ,6-7,Dort  20,Roby  9,Gilgeous-Alexander  7,H,Oklahoma City Thunder 2020-21 Regular Season NBA Schedule
"Fri, Jan 22",LA ,L120-106  ,6-8,Gilgeous-Alexander  30,Hill  5,Gilgeous-Alexander  8,H,Oklahoma City Thunder 2020-21 Regular Season NBA Schedule
"Sun, Jan 24",LA ,L108-100  ,6-9,Gilgeous-Alexander  23,Bazley  11,Gilgeous-Alexander  7,H,Oklahoma City Thunder 2020-21 Regular Season NBA Schedule
"Mon, Jan 25",Portland ,W125-122  ,7-9,Gilgeous-Alexander  24,Gilgeous-Alexander  9,Gilgeous-Alexander  6,H,Oklahoma City Thunder 2020-21 Regular Season NBA Schedule
"Wed, Jan 27",Phoenix ,W102-97  ,8-9,Horford  21,Horford  11,Gilgeous-Alexander  8,H,Oklahoma City Thunder 2020-21 Regular Season NBA Schedule
"Fri, Jan 29", Brooklyn ,L147-125  ,8-10,Gilgeous-Alexander  24,Horford  6,Gilgeous-Alexander  5,A,Oklahoma City Thunder 2020-21 Regular Season NBA Schedule
"Mon, Feb 1", Houston ,L136-106  ,8-11,Gilgeous-Alexander  19,Horford  7,Gilgeous-Alexander  5,A,Oklahoma City Thunder 2020-21 Regular Season NBA Schedule
"Wed, Feb 3", Houston ,W104-87  ,9-11,Williams  19,Bazley  12,Maledon  4,A,Oklahoma City Thunder 2020-21 Regular Season NBA Schedule
"Fri, Feb 5", Minnesota ,L106-103  ,9-12,Horford  26,Bazley  10,Diallo  10,A,Oklahoma City Thunder 2020-21 Regular Season NBA Schedule
"Sat, Feb 6", Minnesota ,W120-118  ,10-12,Gilgeous-Alexander  31,Gilgeous-Alexander  9,Gilgeous-Alexander  7,A,Oklahoma City Thunder 2020-21 Regular Season NBA Schedule
"Mon, Feb 8",Los Angeles ,L119-112 OT ,10-13,Gilgeous-Alexander  29,Bazley  16,Gilgeous-Alexander  10,H,Oklahoma City Thunder 2020-21 Regular Season NBA Schedule
"Wed, Feb 10",Los Angeles ,L114-113 OT ,10-14,Horford  25,Diallo  13,Horford  8,H,Oklahoma City Thunder 2020-21 Regular Season NBA Schedule
"Fri, Feb 12",Denver ,L97-95  ,10-15,Jackson  20,Williams  11,Williams  9,H,Oklahoma City Thunder 2020-21 Regular Season NBA Schedule
"Sun, Feb 14", Milwaukee ,W114-109  ,11-15,Jackson  22,Diallo  13,Horford  9,A,Oklahoma City Thunder 2020-21 Regular Season NBA Schedule
"Tue, Feb 16", Portland ,L115-104  ,11-16,Dort  23,Roby  10,Bazley  6,A,Oklahoma City Thunder 2020-21 Regular Season NBA Schedule
"Wed, Feb 17",Memphis ,L122-113  ,11-17,Gilgeous-Alexander  22,Roby  8,Gilgeous-Alexander  6,H,Oklahoma City Thunder 2020-21 Regular Season NBA Schedule
