DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Oct 5", Orlando ,W117-102  ,1-0,McRae  20,Jefferson  11,James  6,A,Cleveland Cavaliers 2016-17 Preseason NBA Schedule
"Sat, Oct 8", Philadelphia ,W108-105  ,2-0,McRae  20,Andersen  6,McRae  4,A,Cleveland Cavaliers 2016-17 Preseason NBA Schedule
"Mon, Oct 10",Atlanta ,L99-93  ,2-1,Holmes  15,Jefferson  11,Felder  6,H,Cleveland Cavaliers 2016-17 Preseason NBA Schedule
"Thu, Oct 13", Toronto ,L119-94  ,2-2,Love  19,Love  5,Irving  8,A,Cleveland Cavaliers 2016-17 Preseason NBA Schedule
"Fri, Oct 14",Chicago ,L118-108  ,2-3,Holland  23,Holmes  6,Felder  7,H,Cleveland Cavaliers 2016-17 Preseason NBA Schedule
"Tue, Oct 18", Washington ,L96-91  ,2-4,James  18,Thompson  10,Shumpert  5,A,Cleveland Cavaliers 2016-17 Preseason NBA Schedule
