DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Oct 30", Charlotte ,W96-83  ,1-0,Harden  21,Howard  26,Harden  5,A,Houston Rockets 2013-14 Regular Season NBA Schedule
"Fri, Nov 1", Dallas ,W113-105  ,2-0,Harden  34,Howard  16,Lin  4,A,Houston Rockets 2013-14 Regular Season NBA Schedule
"Sat, Nov 2",Utah ,W104-93  ,3-0,Parsons  24,Parsons  12,Parsons  6,H,Houston Rockets 2013-14 Regular Season NBA Schedule
"Mon, Nov 4",LA ,L137-118  ,3-1,Casspi  19,Casspi  9,Lin  8,H,Houston Rockets 2013-14 Regular Season NBA Schedule
"Tue, Nov 5",Portland ,W116-101  ,4-1,Harden  33,Howard  13,Casspi  5,H,Houston Rockets 2013-14 Regular Season NBA Schedule
"Thu, Nov 7", Los Angeles ,L99-98  ,4-2,Harden  35,Howard  14,Harden  5,A,Houston Rockets 2013-14 Regular Season NBA Schedule
"Sat, Nov 9", LA ,L107-94  ,4-3,Parsons  23,Parsons  8,Lin  7,A,Houston Rockets 2013-14 Regular Season NBA Schedule
"Mon, Nov 11", Toronto ,W110-104 2OT ,5-3,Lin  31,Howard  24,Harden  10,A,Houston Rockets 2013-14 Regular Season NBA Schedule
"Wed, Nov 13",Philadelphia ,L123-117 OT ,5-4,Lin  34,Howard  15,Lin  11,H,Houston Rockets 2013-14 Regular Season NBA Schedule
"Thu, Nov 14",New York ,W109-106  ,6-4,Harden  36,Howard  15,Lin  3,H,Houston Rockets 2013-14 Regular Season NBA Schedule
"Sat, Nov 16", Denver ,W122-111  ,7-4,Howard  25,Jones  12,Harden  9,A,Houston Rockets 2013-14 Regular Season NBA Schedule
"Tue, Nov 19", Boston ,W109-85  ,8-4,Jones  24,Howard  12,Parsons  6,A,Houston Rockets 2013-14 Regular Season NBA Schedule
"Wed, Nov 20",Dallas ,L123-120  ,8-5,Howard  33,Howard  11,Parsons  11,H,Houston Rockets 2013-14 Regular Season NBA Schedule
"Sat, Nov 23", Minnesota ,W112-101  ,9-5,Brooks  26,Howard  13,Brooks  5,A,Houston Rockets 2013-14 Regular Season NBA Schedule
"Mon, Nov 25",Memphis ,W93-86  ,10-5,Parsons  17,Asik  10,Lin  2,H,Houston Rockets 2013-14 Regular Season NBA Schedule
"Wed, Nov 27", Atlanta ,W113-84  ,11-5,Brooks  21,Asik  9,Brooks  4,A,Houston Rockets 2013-14 Regular Season NBA Schedule
"Fri, Nov 29", Brooklyn ,W114-95  ,12-5,Parsons  21,Howard  7,Brooks  7,A,Houston Rockets 2013-14 Regular Season NBA Schedule
"Sat, Nov 30",San Antonio ,W112-106  ,13-5,Harden  31,Jones  16,Harden  6,H,Houston Rockets 2013-14 Regular Season NBA Schedule
