DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Oct 8",Flamengo,W100-88  ,1-0,Thomas  18,Morris Sr.  7,Thomas  4,A,Phoenix Suns 2014-15 Preseason NBA Schedule
"Fri, Oct 10", Denver ,W97-89  ,2-0,Morris  12,Tucker  10,Thomas  6,A,Phoenix Suns 2014-15 Preseason NBA Schedule
"Mon, Oct 13",Houston ,L95-92  ,2-1,Bledsoe  13,Barron  13,Thomas  6,H,Phoenix Suns 2014-15 Preseason NBA Schedule
"Thu, Oct 16", San Antonio ,W121-90  ,3-1,Dragic  20,Morris  7,Dragic  6,A,Phoenix Suns 2014-15 Preseason NBA Schedule
"Tue, Oct 21", Los Angeles,W114-108 OT ,4-1,Thomas  26,Tucker  8,Bledsoe  6,N,Phoenix Suns 2014-15 Preseason NBA Schedule
"Wed, Oct 22",LA ,L108-105  ,4-2,Bledsoe  27,Morris Sr.  8,Dragic  4,H,Phoenix Suns 2014-15 Preseason NBA Schedule
"Fri, Oct 24",Utah ,W105-100  ,5-2,Dragic  18,Morris  6,Bledsoe  5,H,Phoenix Suns 2014-15 Preseason NBA Schedule
