DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Mon, Oct 7",Boston ,W97-89  ,1-0,Hansbrough  17,Valanciunas  10,Lowry  5,H,Toronto Raptors 2013-14 Preseason NBA Schedule
"Wed, Oct 9", Minnesota ,L101-89  ,1-1,DeRozan  17,Hansbrough  7,Lowry  4,A,Toronto Raptors 2013-14 Preseason NBA Schedule
"Fri, Oct 11", New York ,W100-91  ,2-1,DeRozan  20,Gay  6,DeRozan  2,A,Toronto Raptors 2013-14 Preseason NBA Schedule
"Sat, Oct 12",Minnesota ,W104-97  ,3-1,Daye  12,Johnson  7,Buycks  7,H,Toronto Raptors 2013-14 Preseason NBA Schedule
"Wed, Oct 16", Boston ,W99-97  ,4-1,Ross  19,Acy  8,Buycks  5,A,Toronto Raptors 2013-14 Preseason NBA Schedule
"Mon, Oct 21", New York ,W123-120 2OT ,5-1,Ross  27,Valanciunas  9,Gay  3,A,Toronto Raptors 2013-14 Preseason NBA Schedule
"Wed, Oct 23", Memphis ,W108-72  ,6-1,DeRozan  21,Valanciunas  9,Lowry  10,A,Toronto Raptors 2013-14 Preseason NBA Schedule
