DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Mon, Oct 3",Phoenix ,L91-86  ,0-1,Leonard  17,Forbes  7,Laprovittola  4,H,San Antonio Spurs 2016-17 Preseason NBA Schedule
"Sat, Oct 8", Atlanta ,W102-91  ,1-1,Parker  15,Aldridge  6,Mills  3,A,San Antonio Spurs 2016-17 Preseason NBA Schedule
"Mon, Oct 10",Detroit ,W86-81  ,2-1,Leonard  20,Aldridge  9,Parker  4,H,San Antonio Spurs 2016-17 Preseason NBA Schedule
"Wed, Oct 12",Orlando ,W95-89  ,3-1,Gasol  14,Dedmon  7,Gasol  4,H,San Antonio Spurs 2016-17 Preseason NBA Schedule
"Fri, Oct 14", Miami ,L108-100  ,3-2,Leonard  11,Anderson  7,Parker  4,A,San Antonio Spurs 2016-17 Preseason NBA Schedule
"Fri, Oct 21", Houston ,W114-99  ,4-2,Forbes  19,Gasol  9,Arcidiacono  6,A,San Antonio Spurs 2016-17 Preseason NBA Schedule
