DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Oct 26", Minnesota ,W102-98  ,1-0,Conley  24,Randolph  11,Baldwin IV  6,A,Memphis Grizzlies 2016-17 Regular Season NBA Schedule
"Sat, Oct 29",New York ,L111-104  ,1-1,Gasol  20,Randolph  9,Conley  5,H,Memphis Grizzlies 2016-17 Regular Season NBA Schedule
"Sun, Oct 30", Washington ,W112-103 OT ,2-1,Conley  24,Ennis III  12,Conley  11,A,Memphis Grizzlies 2016-17 Regular Season NBA Schedule
"Tue, Nov 1",Minnesota ,L116-80  ,2-2,Davis  17,Davis  6,Harrison  5,H,Memphis Grizzlies 2016-17 Regular Season NBA Schedule
"Wed, Nov 2", New Orleans ,W89-83 OT ,3-2,Green  21,Randolph  11,Gasol  6,A,Memphis Grizzlies 2016-17 Regular Season NBA Schedule
"Fri, Nov 4", LA ,L99-88  ,3-3,Conley  30,Ennis III  11,Conley  10,A,Memphis Grizzlies 2016-17 Regular Season NBA Schedule
"Sun, Nov 6", Portland ,L100-94  ,3-4,Gasol  21,Green  8,Conley  7,A,Memphis Grizzlies 2016-17 Regular Season NBA Schedule
"Tue, Nov 8", Denver ,W108-107  ,4-4,Carter  20,Randolph  8,Conley  7,A,Memphis Grizzlies 2016-17 Regular Season NBA Schedule
"Sat, Nov 12",Milwaukee ,L106-96  ,4-5,Gasol  18,Randolph  7,Gasol  6,H,Memphis Grizzlies 2016-17 Regular Season NBA Schedule
"Mon, Nov 14",Utah ,W102-96  ,5-5,Gasol  22,Randolph  10,Conley  7,H,Memphis Grizzlies 2016-17 Regular Season NBA Schedule
"Wed, Nov 16",LA ,W111-107  ,6-5,Conley  30,Green  10,Conley  8,H,Memphis Grizzlies 2016-17 Regular Season NBA Schedule
"Fri, Nov 18",Dallas ,W80-64  ,7-5,Parsons  12,Green  12,Ennis III  4,H,Memphis Grizzlies 2016-17 Regular Season NBA Schedule
"Sat, Nov 19", Minnesota ,W93-71  ,8-5,Green  19,Green  8,Harrison  7,A,Memphis Grizzlies 2016-17 Regular Season NBA Schedule
"Mon, Nov 21",Charlotte ,W105-90  ,9-5,Conley  31,Randolph  8,Gasol  9,H,Memphis Grizzlies 2016-17 Regular Season NBA Schedule
"Wed, Nov 23",Philadelphia ,W104-99 2OT ,10-5,Gasol  27,Green  11,Conley  9,H,Memphis Grizzlies 2016-17 Regular Season NBA Schedule
"Fri, Nov 25", Miami ,L90-81  ,10-6,Conley  16,Martin  12,Harrison  7,A,Memphis Grizzlies 2016-17 Regular Season NBA Schedule
"Sat, Nov 26",Miami ,W110-107  ,11-6,Gasol  28,Allen  8,Conley  7,H,Memphis Grizzlies 2016-17 Regular Season NBA Schedule
"Mon, Nov 28", Charlotte ,L104-85  ,11-7,Gasol  19,Martin  12,Conley  5,A,Memphis Grizzlies 2016-17 Regular Season NBA Schedule
"Wed, Nov 30",Toronto ,L120-105  ,11-8,Harrison  21,Gasol  8,Harrison  4,H,Memphis Grizzlies 2016-17 Regular Season NBA Schedule
"Thu, Dec 1", Orlando ,W95-94  ,12-8,Gasol  25,Martin  10,Harrison  8,A,Memphis Grizzlies 2016-17 Regular Season NBA Schedule
"Sat, Dec 3", Los Angeles ,W103-100  ,13-8,Daniels  31,Green  13,Baldwin IV  9,A,Memphis Grizzlies 2016-17 Regular Season NBA Schedule
"Mon, Dec 5",New Orleans ,W110-108 2OT ,14-8,Daniels  29,Green  17,Gasol  10,H,Memphis Grizzlies 2016-17 Regular Season NBA Schedule
"Tue, Dec 6", Philadelphia ,W96-91  ,15-8,Gasol  26,Randolph  14,Harrison  4,A,Memphis Grizzlies 2016-17 Regular Season NBA Schedule
"Thu, Dec 8", Portland ,W88-86  ,16-8,Gasol  36,Green  18,Douglas  3,A,Memphis Grizzlies 2016-17 Regular Season NBA Schedule
"Sat, Dec 10", Golden State ,W110-89  ,17-8,Gasol  19,Green  10,Gasol  6,A,Memphis Grizzlies 2016-17 Regular Season NBA Schedule
"Tue, Dec 13",Cleveland ,L103-86  ,17-9,Randolph  18,Martin  10,Harrison  4,H,Memphis Grizzlies 2016-17 Regular Season NBA Schedule
"Wed, Dec 14", Cleveland ,W93-85  ,18-9,Daniels  20,Gasol  11,Douglas  5,A,Memphis Grizzlies 2016-17 Regular Season NBA Schedule
"Fri, Dec 16", Sacramento ,L96-92  ,18-10,Gasol  20,Allen  9,Conley  6,A,Memphis Grizzlies 2016-17 Regular Season NBA Schedule
"Sun, Dec 18", Utah ,L82-73  ,18-11,Conley  14,Randolph  11,Conley  4,A,Memphis Grizzlies 2016-17 Regular Season NBA Schedule
"Tue, Dec 20", Boston ,L112-109 OT ,18-12,Gasol  24,Green  12,Conley  8,A,Memphis Grizzlies 2016-17 Regular Season NBA Schedule
"Wed, Dec 21",Detroit ,W98-86  ,19-12,Gasol  38,Green  9,Harrison  6,H,Memphis Grizzlies 2016-17 Regular Season NBA Schedule
"Fri, Dec 23", Houston ,W115-109  ,20-12,Conley  24,Gasol  5,Harrison  6,A,Memphis Grizzlies 2016-17 Regular Season NBA Schedule
"Mon, Dec 26",Orlando ,L112-102  ,20-13,Conley  17,Martin  8,Conley  4,H,Memphis Grizzlies 2016-17 Regular Season NBA Schedule
"Tue, Dec 27",Boston ,L113-103  ,20-14,Gasol  26,Randolph  10,Gasol  9,H,Memphis Grizzlies 2016-17 Regular Season NBA Schedule
"Thu, Dec 29", Oklahoma City ,W114-80  ,21-14,Gasol  25,Allen  9,Carter  4,A,Memphis Grizzlies 2016-17 Regular Season NBA Schedule
