DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Fri, Oct 4", Houston,L109-96  ,0-1,Harrell  17,Mann  9,Walton Jr.  5,N,LA Clippers 2019-20 Preseason NBA Schedule
"Sun, Oct 6",Shangha,W127-87  ,1-1,Harkless  16,Motley  7,Robinson  8,N,LA Clippers 2019-20 Preseason NBA Schedule
"Thu, Oct 10", Denver ,L111-91  ,1-2,Harrell  15,Harrell  7,Leonard  6,A,LA Clippers 2019-20 Preseason NBA Schedule
"Sun, Oct 13",Melbourne,W118-100  ,2-2,Harrell  22,Zubac  8,Williams  7,A,LA Clippers 2019-20 Preseason NBA Schedule
"Thu, Oct 17", Dallas,L102-87  ,2-3,Harrell  14,Harkless  9,Robinson  6,N,LA Clippers 2019-20 Preseason NBA Schedule
