DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Oct 28",Sacramento ,W111-104  ,1-0,Griffin  33,Jordan  12,Paul  11,H,LA Clippers 2015-16 Regular Season NBA Schedule
"Thu, Oct 29", Dallas ,W104-88  ,2-0,Griffin  26,Jordan  15,Paul  5,A,LA Clippers 2015-16 Regular Season NBA Schedule
"Sat, Oct 31", Sacramento ,W114-109  ,3-0,Griffin  37,Jordan  18,Paul  11,A,LA Clippers 2015-16 Regular Season NBA Schedule
"Mon, Nov 2", Phoenix ,W102-96  ,4-0,Griffin  22,Griffin  10,Paul  5,A,LA Clippers 2015-16 Regular Season NBA Schedule
"Wed, Nov 4",Golden State ,L112-108  ,4-1,Paul  24,Jordan  13,Paul  9,H,LA Clippers 2015-16 Regular Season NBA Schedule
"Sat, Nov 7", Houston ,L109-105  ,4-2,Griffin  35,Jordan  14,Griffin  5,A,LA Clippers 2015-16 Regular Season NBA Schedule
"Mon, Nov 9", Memphis ,W94-92  ,5-2,Griffin  24,Griffin  12,Paul  4,A,LA Clippers 2015-16 Regular Season NBA Schedule
"Wed, Nov 11",Dallas ,L118-108  ,5-3,Griffin  21,Jordan  11,Paul  11,H,LA Clippers 2015-16 Regular Season NBA Schedule
"Thu, Nov 12",Phoenix ,L118-104  ,5-4,Crawford  18,Jordan  9,Griffin  4,H,LA Clippers 2015-16 Regular Season NBA Schedule
"Sat, Nov 14", Detroit ,W101-96  ,6-4,Crawford  37,Jordan  16,Griffin  9,A,LA Clippers 2015-16 Regular Season NBA Schedule
"Thu, Nov 19", Golden State ,L124-117  ,6-5,Paul  35,Jordan  10,Paul  8,A,LA Clippers 2015-16 Regular Season NBA Schedule
"Fri, Nov 20",Portland ,L102-91  ,6-6,Griffin  21,Jordan  15,Paul  8,H,LA Clippers 2015-16 Regular Season NBA Schedule
"Sun, Nov 22", Toronto ,L91-80  ,6-7,Redick  17,Jordan  15,Paul  11,A,LA Clippers 2015-16 Regular Season NBA Schedule
"Tue, Nov 24",Denver ,W111-94  ,7-7,Jordan  18,Jordan  11,Paul  10,H,LA Clippers 2015-16 Regular Season NBA Schedule
"Wed, Nov 25", Utah ,L102-91  ,7-8,Griffin  40,Griffin  12,Paul  8,A,LA Clippers 2015-16 Regular Season NBA Schedule
"Fri, Nov 27", New Orleans ,W111-90  ,8-8,Griffin  20,Smith  12,Paul  8,A,LA Clippers 2015-16 Regular Season NBA Schedule
"Sun, Nov 29", Minnesota ,W107-99  ,9-8,Griffin  26,Jordan  9,Paul  9,A,LA Clippers 2015-16 Regular Season NBA Schedule
"Mon, Nov 30", Portland ,W102-87  ,10-8,Griffin  23,Jordan  24,Griffin  6,A,LA Clippers 2015-16 Regular Season NBA Schedule
"Wed, Dec 2", Indiana ,L103-91  ,10-9,Griffin  19,Jordan  15,Griffin  6,A,LA Clippers 2015-16 Regular Season NBA Schedule
"Sat, Dec 5", Orlando ,W103-101  ,11-9,Crawford  32,Jordan  14,Griffin  7,A,LA Clippers 2015-16 Regular Season NBA Schedule
