DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Oct 29",Denver ,L89-79  ,0-1,Smith  25,Drummond  9,Smith  3,H,Detroit Pistons 2014-15 Regular Season NBA Schedule
"Thu, Oct 30",Minnesota ,L97-91  ,0-2,Butler  24,Drummond  12,Augustin  6,H,Detroit Pistons 2014-15 Regular Season NBA Schedule
"Sat, Nov 1", Brooklyn ,L102-90  ,0-3,Monroe  18,Monroe  11,Jennings  9,A,Detroit Pistons 2014-15 Regular Season NBA Schedule
"Wed, Nov 5", New York ,W98-95  ,1-3,Monroe  23,Monroe  18,Jennings  5,A,Detroit Pistons 2014-15 Regular Season NBA Schedule
"Fri, Nov 7", Milwaukee ,W98-95  ,2-3,Caldwell-Pope  19,Drummond  10,Jennings  6,A,Detroit Pistons 2014-15 Regular Season NBA Schedule
"Sun, Nov 9", Utah ,L97-96  ,2-4,Jennings  23,Drummond  18,Jennings  5,A,Detroit Pistons 2014-15 Regular Season NBA Schedule
"Mon, Nov 10",Chicago ,L102-91  ,2-5,Smith  19,Drummond  12,Jennings  8,H,Detroit Pistons 2014-15 Regular Season NBA Schedule
"Wed, Nov 12",Washington ,L107-103  ,2-6,Jennings  32,Monroe  9,Jennings  10,H,Detroit Pistons 2014-15 Regular Season NBA Schedule
"Fri, Nov 14",Oklahoma City ,W96-89 OT ,3-6,Jennings  29,Drummond  15,Jennings  5,H,Detroit Pistons 2014-15 Regular Season NBA Schedule
"Sat, Nov 15",Memphis ,L95-88  ,3-7,Singler  21,Monroe  11,Augustin  5,H,Detroit Pistons 2014-15 Regular Season NBA Schedule
"Mon, Nov 17", Orlando ,L107-93  ,3-8,Butler  20,Drummond  10,Jennings  6,A,Detroit Pistons 2014-15 Regular Season NBA Schedule
"Wed, Nov 19", Phoenix ,L88-86  ,3-9,Jennings  19,Drummond  13,Jennings  7,A,Detroit Pistons 2014-15 Regular Season NBA Schedule
"Fri, Nov 21",Atlanta ,L99-89  ,3-10,Smith  16,Drummond  16,Smith  5,H,Detroit Pistons 2014-15 Regular Season NBA Schedule
"Tue, Nov 25",Milwaukee ,L98-86  ,3-11,Drummond  23,Drummond  10,Smith  8,H,Detroit Pistons 2014-15 Regular Season NBA Schedule
"Wed, Nov 26", LA ,L104-98  ,3-12,Augustin  19,Drummond  13,Augustin  6,A,Detroit Pistons 2014-15 Regular Season NBA Schedule
