DATE,OPPONENT,RESULT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Sat, Apr 19",Cleveland ,L93-86  ,Arenas  24,Jamison  19,Stevenson  5,H,Washington Wizards 2007-08 Postseason NBA Schedule
"Mon, Apr 21",Cleveland ,L116-86  ,Butler  12,Jamison  9,Butler  5,H,Washington Wizards 2007-08 Postseason NBA Schedule
"Thu, Apr 24", Cleveland ,W108-72  ,Stevenson  19,Jamison  7,Daniels  6,A,Washington Wizards 2007-08 Postseason NBA Schedule
"Sun, Apr 27", Cleveland ,L100-97  ,Jamison  23,Jamison  11,Stevenson  5,A,Washington Wizards 2007-08 Postseason NBA Schedule
"Wed, Apr 30",Cleveland ,W88-87  ,Butler  32,Jamison  11,Butler  5,H,Washington Wizards 2007-08 Postseason NBA Schedule
"Fri, May 2", Cleveland ,L105-88  ,Jamison  23,Jamison  15,Daniels  5,A,Washington Wizards 2007-08 Postseason NBA Schedule
