DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Mon, Dec 26", New Jersey ,L90-84  ,0-1,Young  16,Blatche  10,Wall  5,A,Washington Wizards 2011-12 Regular Season NBA Schedule
"Wed, Dec 28",Atlanta ,L101-83  ,0-2,Young  21,McGee  12,Wall  6,H,Washington Wizards 2011-12 Regular Season NBA Schedule
"Fri, Dec 30",Milwaukee ,L102-81  ,0-3,Crawford  24,Blatche  10,Wall  7,H,Washington Wizards 2011-12 Regular Season NBA Schedule
"Sun, Jan 1", Boston ,L94-86  ,0-4,Wall  19,McGee  14,Wall  8,A,Washington Wizards 2011-12 Regular Season NBA Schedule
"Mon, Jan 2",Boston ,L100-92  ,0-5,Blatche  28,McGee  14,Wall  8,H,Washington Wizards 2011-12 Regular Season NBA Schedule
"Wed, Jan 4",Orlando ,L103-85  ,0-6,Young  17,Crawford  7,Wall  5,H,Washington Wizards 2011-12 Regular Season NBA Schedule
"Fri, Jan 6", New York ,L99-96  ,0-7,Young  24,McGee  10,Wall  9,A,Washington Wizards 2011-12 Regular Season NBA Schedule
"Sun, Jan 8", Minnesota ,L93-72  ,0-8,Booker  14,Blatche  9,Wall  6,A,Washington Wizards 2011-12 Regular Season NBA Schedule
"Tue, Jan 10", Toronto ,W93-78  ,1-8,Lewis  15,Singleton  9,Wall  9,A,Washington Wizards 2011-12 Regular Season NBA Schedule
"Wed, Jan 11",Chicago ,L78-64  ,1-9,Crawford  14,McGee  14,Wall  8,H,Washington Wizards 2011-12 Regular Season NBA Schedule
"Fri, Jan 13",Philadelphia ,L120-89  ,1-10,Lewis  16,Booker  6,Crawford  5,H,Washington Wizards 2011-12 Regular Season NBA Schedule
"Sat, Jan 14", Philadelphia ,L103-90  ,1-11,Young  27,McGee  18,Wall  9,A,Washington Wizards 2011-12 Regular Season NBA Schedule
"Mon, Jan 16", Houston ,L114-106  ,1-12,Wall  38,Blatche  12,Wall  8,A,Washington Wizards 2011-12 Regular Season NBA Schedule
"Wed, Jan 18", Oklahoma City ,W105-102  ,2-12,Wall  25,McGee  11,Wall  8,A,Washington Wizards 2011-12 Regular Season NBA Schedule
"Fri, Jan 20", Denver ,L108-104  ,2-13,Young  25,Wall  9,Wall  10,A,Washington Wizards 2011-12 Regular Season NBA Schedule
"Sun, Jan 22", Boston ,L100-94  ,2-14,Wall  27,Wall  10,Wall  7,A,Washington Wizards 2011-12 Regular Season NBA Schedule
"Mon, Jan 23",Philadelphia ,L103-83  ,2-15,Crawford  17,Lewis  6,Wall  5,H,Washington Wizards 2011-12 Regular Season NBA Schedule
"Wed, Jan 25", Charlotte ,W92-75  ,3-15,Young  20,Blatche  10,Crawford  5,A,Washington Wizards 2011-12 Regular Season NBA Schedule
"Fri, Jan 27",Houston ,L103-76  ,3-16,Wall  17,McGee  11,Wall  6,H,Washington Wizards 2011-12 Regular Season NBA Schedule
"Sat, Jan 28",Charlotte ,W102-99  ,4-16,McGee  22,McGee  10,Wall  10,H,Washington Wizards 2011-12 Regular Season NBA Schedule
"Mon, Jan 30", Chicago ,L98-88  ,4-17,Wall  20,McGee  9,Wall  6,A,Washington Wizards 2011-12 Regular Season NBA Schedule
"Wed, Feb 1",Orlando ,L109-103  ,4-18,Young  24,Booker  9,Wall  10,H,Washington Wizards 2011-12 Regular Season NBA Schedule
"Fri, Feb 3",Toronto ,L106-89  ,4-19,Young  21,Booker  7,Wall  4,H,Washington Wizards 2011-12 Regular Season NBA Schedule
"Sat, Feb 4", LA ,L107-81  ,4-20,Wall  14,Seraphin  8,Wall  7,A,Washington Wizards 2011-12 Regular Season NBA Schedule
"Mon, Feb 6", Toronto ,W111-108 OT ,5-20,Wall  31,McGee  8,Wall  7,A,Washington Wizards 2011-12 Regular Season NBA Schedule
"Wed, Feb 8", New York ,L107-93  ,5-21,Wall  29,McGee  9,Wall  6,A,Washington Wizards 2011-12 Regular Season NBA Schedule
