DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Tue, Oct 19", Brooklyn ,W127-104  ,1-0,Antetokounmpo  32,Antetokounmpo  14,Antetokounmpo  7,A,Milwaukee Bucks 2021-22 Regular Season NBA Schedule
"Thu, Oct 21",Miami ,L137-95  ,1-1,Antetokounmpo  15,Antetokounmpo  10,Middleton  4,H,Milwaukee Bucks 2021-22 Regular Season NBA Schedule
"Sat, Oct 23",San Antonio ,W121-111  ,2-1,Middleton  28,Antetokounmpo  8,Antetokounmpo  8,H,Milwaukee Bucks 2021-22 Regular Season NBA Schedule
"Mon, Oct 25",Indiana ,W119-109  ,3-1,Antetokounmpo  30,Antetokounmpo  10,Antetokounmpo  9,H,Milwaukee Bucks 2021-22 Regular Season NBA Schedule
"Wed, Oct 27", Minnesota ,L113-108  ,3-2,Antetokounmpo  40,Antetokounmpo  16,Antetokounmpo  7,A,Milwaukee Bucks 2021-22 Regular Season NBA Schedule
"Sat, Oct 30", San Antonio ,L102-93  ,3-3,Antetokounmpo  28,Antetokounmpo  13,Middleton  5,A,Milwaukee Bucks 2021-22 Regular Season NBA Schedule
"Sun, Oct 31", Utah ,L107-95  ,3-4,Antetokounmpo  25,Antetokounmpo  9,Antetokounmpo  6,A,Milwaukee Bucks 2021-22 Regular Season NBA Schedule
"Tue, Nov 2",Detroit ,W117-89  ,4-4,Antetokounmpo  28,Antetokounmpo  8,Antetokounmpo  9,H,Milwaukee Bucks 2021-22 Regular Season NBA Schedule
"Fri, Nov 5", New York ,L113-98  ,4-5,Antetokounmpo  25,Portis  8,Antetokounmpo  4,A,Milwaukee Bucks 2021-22 Regular Season NBA Schedule
"Sun, Nov 7",Washington ,L101-94  ,4-6,Antetokounmpo  29,Antetokounmpo  18,Antetokounmpo  5,H,Milwaukee Bucks 2021-22 Regular Season NBA Schedule
"Tue, Nov 9",Philadelphia ,W118-109  ,5-6,Antetokounmpo  31,Antetokounmpo  16,Holiday  6,H,Milwaukee Bucks 2021-22 Regular Season NBA Schedule
"Wed, Nov 10",New York ,W112-100  ,6-6,Connaughton  23,Antetokounmpo  15,Antetokounmpo  8,H,Milwaukee Bucks 2021-22 Regular Season NBA Schedule
"Fri, Nov 12",Boston ,L122-113 OT ,6-7,Portis  22,Ojeleye  7,Holiday  13,H,Milwaukee Bucks 2021-22 Regular Season NBA Schedule
"Sun, Nov 14",Atlanta ,L120-100  ,6-8,Antetokounmpo  26,Portis  8,Holiday  8,H,Milwaukee Bucks 2021-22 Regular Season NBA Schedule
