DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Thu, Nov 2", San Antonio ,L97-91  ,0-1,Nowitzki  21,Nowitzki  11,Howard  4,A,Dallas Mavericks 2006-07 Regular Season NBA Schedule
"Sat, Nov 4",Houston ,L107-76  ,0-2,Nowitzki  24,Dampier  9,Terry  4,H,Dallas Mavericks 2006-07 Regular Season NBA Schedule
"Mon, Nov 6", Golden State ,L107-104  ,0-3,Nowitzki  26,Nowitzki  11,Nowitzki  6,A,Dallas Mavericks 2006-07 Regular Season NBA Schedule
"Wed, Nov 8",LA ,L103-85  ,0-4,Terry  23,Nowitzki  12,Harris  5,H,Dallas Mavericks 2006-07 Regular Season NBA Schedule
"Thu, Nov 9",Phoenix ,W119-112  ,1-4,Nowitzki  35,Nowitzki  7,Johnson  6,H,Dallas Mavericks 2006-07 Regular Season NBA Schedule
"Sun, Nov 12",Portland ,W103-96  ,2-4,Nowitzki  26,Nowitzki  10,Stackhouse  9,H,Dallas Mavericks 2006-07 Regular Season NBA Schedule
"Tue, Nov 14", Chicago ,W111-99  ,3-4,Nowitzki  31,Dampier  13,Terry  5,A,Dallas Mavericks 2006-07 Regular Season NBA Schedule
"Fri, Nov 17",Memphis ,W115-103  ,4-4,Nowitzki  26,Dampier  15,Harris  7,H,Dallas Mavericks 2006-07 Regular Season NBA Schedule
"Sat, Nov 18", Memphis ,W89-84  ,5-4,Nowitzki  24,Nowitzki  13,Johnson  9,A,Dallas Mavericks 2006-07 Regular Season NBA Schedule
"Mon, Nov 20",Charlotte ,W93-85  ,6-4,Nowitzki  24,Dampier  15,Harris  6,H,Dallas Mavericks 2006-07 Regular Season NBA Schedule
"Tue, Nov 21", Washington ,W107-80  ,7-4,Nowitzki  30,Nowitzki  14,Nowitzki  5,A,Dallas Mavericks 2006-07 Regular Season NBA Schedule
"Fri, Nov 24",San Antonio ,W95-92  ,8-4,Nowitzki  31,Nowitzki  10,Terry  10,H,Dallas Mavericks 2006-07 Regular Season NBA Schedule
"Sat, Nov 25", NO/Oklahoma City ,W85-73  ,9-4,Nowitzki  28,Nowitzki  9,Terry  6,A,Dallas Mavericks 2006-07 Regular Season NBA Schedule
"Mon, Nov 27", Minnesota ,W93-87  ,10-4,Howard  15,Dampier  11,Harris  4,A,Dallas Mavericks 2006-07 Regular Season NBA Schedule
"Wed, Nov 29", Toronto ,W117-98  ,11-4,Howard  26,Dampier  14,Johnson  8,A,Dallas Mavericks 2006-07 Regular Season NBA Schedule
"Fri, Dec 1", Sacramento ,W109-90  ,12-4,Howard  24,Nowitzki  10,Johnson  10,A,Dallas Mavericks 2006-07 Regular Season NBA Schedule
"Mon, Dec 4",Washington ,L106-97  ,12-5,Nowitzki  27,Nowitzki  9,Stackhouse  6,H,Dallas Mavericks 2006-07 Regular Season NBA Schedule
"Tue, Dec 5",New Jersey ,W92-75  ,13-5,Nowitzki  26,Nowitzki  13,Terry  7,H,Dallas Mavericks 2006-07 Regular Season NBA Schedule
"Thu, Dec 7", Detroit ,L92-82  ,13-6,Nowitzki  29,Howard  12,Harris  4,A,Dallas Mavericks 2006-07 Regular Season NBA Schedule
"Sat, Dec 9", Denver ,W105-90  ,14-6,Howard  30,Howard  11,Terry  6,A,Dallas Mavericks 2006-07 Regular Season NBA Schedule
"Mon, Dec 11",Utah ,L101-79  ,14-7,Nowitzki  26,Nowitzki  10,Harris  3,H,Dallas Mavericks 2006-07 Regular Season NBA Schedule
"Wed, Dec 13", Los Angeles ,W110-101  ,15-7,Howard  29,Nowitzki  14,Terry  9,A,Dallas Mavericks 2006-07 Regular Season NBA Schedule
"Fri, Dec 15", Philadelphia ,W93-79  ,16-7,Terry  18,Howard  8,Nowitzki  5,A,Dallas Mavericks 2006-07 Regular Season NBA Schedule
"Sat, Dec 16",NO/Oklahoma City ,W90-79  ,17-7,Howard  23,Nowitzki  10,Terry  6,H,Dallas Mavericks 2006-07 Regular Season NBA Schedule
"Mon, Dec 18",Sacramento ,W109-91  ,18-7,Nowitzki  29,Nowitzki  13,Terry  6,H,Dallas Mavericks 2006-07 Regular Season NBA Schedule
"Wed, Dec 20",Seattle ,W103-95  ,19-7,Dampier  22,Dampier  16,Terry  6,H,Dallas Mavericks 2006-07 Regular Season NBA Schedule
"Fri, Dec 22", LA ,W115-83  ,20-7,Howard  25,Nowitzki  12,Terry  7,A,Dallas Mavericks 2006-07 Regular Season NBA Schedule
"Tue, Dec 26", Charlotte ,W97-84  ,21-7,Howard  27,Dampier  10,Terry  7,A,Dallas Mavericks 2006-07 Regular Season NBA Schedule
