DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Nov 1",Memphis ,W118-117 3OT ,1-0,Richardson  31,Curry  14,Marbury  8,H,New York Knicks 2006-07 Regular Season NBA Schedule
"Fri, Nov 3",Atlanta ,L102-92  ,1-1,Curry  20,Lee  8,Francis  9,H,New York Knicks 2006-07 Regular Season NBA Schedule
"Sat, Nov 4", Indiana ,L109-95  ,1-2,Francis  25,Richardson  9,Francis  6,A,New York Knicks 2006-07 Regular Season NBA Schedule
"Mon, Nov 6", San Antonio ,L105-93  ,1-3,Marbury  18,Curry  11,Marbury  3,A,New York Knicks 2006-07 Regular Season NBA Schedule
"Wed, Nov 8",Denver ,W109-107  ,2-3,Crawford  35,Lee  10,Crawford  7,H,New York Knicks 2006-07 Regular Season NBA Schedule
"Fri, Nov 10",Houston ,L103-94  ,2-4,Marbury  22,Lee  7,Marbury  5,H,New York Knicks 2006-07 Regular Season NBA Schedule
"Sat, Nov 11",San Antonio ,L100-92  ,2-5,Richardson  21,Richardson  11,Crawford  5,H,New York Knicks 2006-07 Regular Season NBA Schedule
"Mon, Nov 13", Cleveland ,L102-96  ,2-6,Robinson  19,Frye  9,Marbury  7,A,New York Knicks 2006-07 Regular Season NBA Schedule
"Wed, Nov 15", Washington ,W102-82  ,3-6,Balkman  18,Lee  15,Crawford  6,A,New York Knicks 2006-07 Regular Season NBA Schedule
"Fri, Nov 17",Miami ,W100-76  ,4-6,Crawford  19,Richardson  11,Richardson  6,H,New York Knicks 2006-07 Regular Season NBA Schedule
"Sat, Nov 18", Boston ,L122-118  ,4-7,Crawford  37,Lee  8,Marbury  8,A,New York Knicks 2006-07 Regular Season NBA Schedule
"Mon, Nov 20", Houston ,L97-90  ,4-8,Crawford  25,Lee  12,Robinson  4,A,New York Knicks 2006-07 Regular Season NBA Schedule
"Wed, Nov 22",Minnesota ,L107-89  ,4-9,Francis  19,Curry  7,Crawford  3,H,New York Knicks 2006-07 Regular Season NBA Schedule
"Fri, Nov 24",Boston ,W101-77  ,5-9,Francis  22,Lee  13,Lee  8,H,New York Knicks 2006-07 Regular Season NBA Schedule
"Sat, Nov 25", Chicago ,L106-95  ,5-10,Crawford  26,Balkman  13,Crawford  4,A,New York Knicks 2006-07 Regular Season NBA Schedule
"Tue, Nov 28",Chicago ,L102-85  ,5-11,Curry  24,Lee  11,Francis  8,H,New York Knicks 2006-07 Regular Season NBA Schedule
"Wed, Nov 29",Cleveland ,W101-98  ,6-11,Richardson  27,Richardson  9,Francis  7,H,New York Knicks 2006-07 Regular Season NBA Schedule
"Fri, Dec 1",Detroit ,L108-100  ,6-12,Curry  24,Lee  9,Marbury  6,H,New York Knicks 2006-07 Regular Season NBA Schedule
"Sat, Dec 2", Toronto ,L103-100  ,6-13,Curry  27,Richardson  16,Crawford  9,A,New York Knicks 2006-07 Regular Season NBA Schedule
"Mon, Dec 4", Memphis ,W98-90  ,7-13,Curry  26,Curry  15,Francis  7,A,New York Knicks 2006-07 Regular Season NBA Schedule
"Wed, Dec 6", Washington ,L113-102  ,7-14,Curry  22,Balkman  12,Crawford  5,A,New York Knicks 2006-07 Regular Season NBA Schedule
"Sat, Dec 9", Milwaukee ,W115-107  ,8-14,Curry  36,Lee  13,Crawford  9,A,New York Knicks 2006-07 Regular Season NBA Schedule
"Mon, Dec 11", Boston ,L97-90  ,8-15,Curry  30,Lee  13,Crawford  6,A,New York Knicks 2006-07 Regular Season NBA Schedule
"Wed, Dec 13", Atlanta ,W94-82  ,9-15,Curry  20,Curry  9,Marbury  6,A,New York Knicks 2006-07 Regular Season NBA Schedule
"Fri, Dec 15",Indiana ,L112-96  ,9-16,Crawford  29,Lee  8,Crawford  4,H,New York Knicks 2006-07 Regular Season NBA Schedule
"Sat, Dec 16", Denver ,L123-100  ,9-17,Marbury  31,Lee  15,Marbury  8,A,New York Knicks 2006-07 Regular Season NBA Schedule
"Mon, Dec 18", Utah ,W97-96 OT ,10-17,Marbury  29,Lee  20,Marbury  8,A,New York Knicks 2006-07 Regular Season NBA Schedule
"Wed, Dec 20", Charlotte ,W111-109 2OT ,11-17,Frye  30,Lee  19,Crawford  9,A,New York Knicks 2006-07 Regular Season NBA Schedule
"Fri, Dec 22", Chicago ,W103-92  ,12-17,Crawford  30,Lee  14,Marbury  8,A,New York Knicks 2006-07 Regular Season NBA Schedule
"Sat, Dec 23",Philadelphia ,L98-77  ,12-18,Crawford  21,Lee  13,Crawford  6,H,New York Knicks 2006-07 Regular Season NBA Schedule
"Wed, Dec 27", Detroit ,W151-145 3OT ,13-18,Marbury  41,Lee  13,Crawford  11,A,New York Knicks 2006-07 Regular Season NBA Schedule
"Fri, Dec 29",Phoenix ,L108-86  ,13-19,Crawford  21,Lee  14,Marbury  4,H,New York Knicks 2006-07 Regular Season NBA Schedule
"Sun, Dec 31",LA ,L90-80  ,13-20,Curry  15,Lee  9,Marbury  8,H,New York Knicks 2006-07 Regular Season NBA Schedule
"Tue, Jan 2",Sacramento ,L112-100  ,13-21,Crawford  28,Lee  15,Marbury  8,H,New York Knicks 2006-07 Regular Season NBA Schedule
"Wed, Jan 3",Portland ,W99-81  ,14-21,Curry  27,Lee  14,Marbury  7,H,New York Knicks 2006-07 Regular Season NBA Schedule
"Fri, Jan 5",Seattle ,W111-93  ,15-21,Marbury  28,Lee  10,Crawford  7,H,New York Knicks 2006-07 Regular Season NBA Schedule
