DATE,OPPONENT,RESULT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Sat, Apr 28",Miami ,L100-67  ,Smith  17,Anthony  10,Anthony  3,H,New York Knicks 2011-12 Postseason NBA Schedule
"Mon, Apr 30",Miami ,L104-94  ,Anthony  30,Anthony  9,Davis  6,H,New York Knicks 2011-12 Postseason NBA Schedule
"Thu, May 3", Miami ,L87-70  ,Anthony  22,Chandler  15,Davis  3,A,New York Knicks 2011-12 Postseason NBA Schedule
"Sun, May 6", Miami ,W89-87  ,Anthony  41,Stoudemire  10,Anthony  4,A,New York Knicks 2011-12 Postseason NBA Schedule
"Wed, May 9",Miami ,L106-94  ,Anthony  35,Chandler  11,Bibby  6,H,New York Knicks 2011-12 Postseason NBA Schedule
