DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Mon, Oct 1",Philadelphia ,L120-114  ,0-1,Vucevic  20,Gordon  7,Augustin  6,H,Orlando Magic 2018-19 Preseason NBA Schedule
"Fri, Oct 5",Flamengo,W119-82  ,1-1,Gordon  29,Bamba  9,Grant  7,A,Orlando Magic 2018-19 Preseason NBA Schedule
"Mon, Oct 8",Miami ,L90-89  ,1-2,Vucevic  22,Vucevic  14,Augustin  5,H,Orlando Magic 2018-19 Preseason NBA Schedule
"Wed, Oct 10", Memphis ,W102-86  ,2-2,Isaac  15,Vucevic  11,Augustin  6,A,Orlando Magic 2018-19 Preseason NBA Schedule
"Fri, Oct 12", San Antonio ,L100-81  ,2-3,Fournier  23,Vucevic  12,Augustin  6,A,Orlando Magic 2018-19 Preseason NBA Schedule
