DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Oct 18", Philadelphia ,W120-115  ,1-0,Wall  28,Gortat  17,Wall  8,A,Washington Wizards 2017-18 Regular Season NBA Schedule
"Fri, Oct 20", Detroit ,W115-111  ,2-0,Porter Jr.  28,Porter Jr.  9,Wall  10,A,Washington Wizards 2017-18 Regular Season NBA Schedule
"Mon, Oct 23",Denver ,W109-104  ,3-0,Beal  20,Porter Jr.  10,Wall  12,H,Washington Wizards 2017-18 Regular Season NBA Schedule
"Wed, Oct 25",Los Angeles ,L102-99 OT ,3-1,Beal  28,Gortat  14,Wall  9,H,Washington Wizards 2017-18 Regular Season NBA Schedule
"Fri, Oct 27",Golden State ,L120-117  ,3-2,Porter Jr.  29,Porter Jr.  10,Wall  14,H,Washington Wizards 2017-18 Regular Season NBA Schedule
"Sun, Oct 29",Sacramento ,W110-83  ,4-2,Wall  19,Gortat  9,Wall  9,H,Washington Wizards 2017-18 Regular Season NBA Schedule
"Wed, Nov 1", Phoenix ,L122-116  ,4-3,Beal  40,Gortat  13,Wall  6,A,Washington Wizards 2017-18 Regular Season NBA Schedule
"Fri, Nov 3", Cleveland ,L130-122  ,4-4,Beal  36,Oubre Jr.  6,Wall  15,A,Washington Wizards 2017-18 Regular Season NBA Schedule
"Sun, Nov 5",Toronto ,W107-96  ,5-4,Beal  38,Gortat  12,Frazier  8,H,Washington Wizards 2017-18 Regular Season NBA Schedule
"Tue, Nov 7", Dallas ,L113-99  ,5-5,Beal  23,Oubre Jr.  7,Wall  14,A,Washington Wizards 2017-18 Regular Season NBA Schedule
"Thu, Nov 9", Los Angeles ,W111-95  ,6-5,Wall  23,Porter Jr.  11,Wall  5,A,Washington Wizards 2017-18 Regular Season NBA Schedule
"Sat, Nov 11", Atlanta ,W113-94  ,7-5,Beal  19,Oubre Jr.  7,Wall  5,A,Washington Wizards 2017-18 Regular Season NBA Schedule
"Mon, Nov 13", Sacramento ,W110-92  ,8-5,Wall  21,Mahinmi  9,Wall  9,A,Washington Wizards 2017-18 Regular Season NBA Schedule
"Wed, Nov 15",Miami ,W102-93  ,9-5,Wall  27,Porter Jr.  13,Wall  6,H,Washington Wizards 2017-18 Regular Season NBA Schedule
"Fri, Nov 17", Miami ,L91-88  ,9-6,Beal  26,Gortat  13,Wall  8,A,Washington Wizards 2017-18 Regular Season NBA Schedule
"Sun, Nov 19",Toronto ,L100-91  ,9-7,Beal  27,Gortat  12,Frazier  8,H,Washington Wizards 2017-18 Regular Season NBA Schedule
"Mon, Nov 20",Milwaukee ,W99-88  ,10-7,Beal  23,Gortat  15,Wall  6,H,Washington Wizards 2017-18 Regular Season NBA Schedule
"Wed, Nov 22",Charlotte ,L129-124 OT ,10-8,Wall  31,Gortat  11,Wall  11,H,Washington Wizards 2017-18 Regular Season NBA Schedule
"Sat, Nov 25", Portland ,L108-105  ,10-9,Beal  26,Porter Jr.  10,Beal  7,A,Washington Wizards 2017-18 Regular Season NBA Schedule
"Tue, Nov 28",Minnesota ,W92-89  ,11-9,Porter Jr.  22,Porter Jr.  8,Beal  6,H,Washington Wizards 2017-18 Regular Season NBA Schedule
"Wed, Nov 29",Philadelphia ,L118-113  ,11-10,Oubre Jr.  22,Oubre Jr.  7,Satoransky  8,H,Washington Wizards 2017-18 Regular Season NBA Schedule
"Fri, Dec 1", Detroit ,W109-91  ,12-10,Morris  23,Gortat  12,Porter Jr.  6,A,Washington Wizards 2017-18 Regular Season NBA Schedule
"Mon, Dec 4",Utah ,L116-69  ,12-11,Porter Jr.  14,Gortat  7,Gortat  3,H,Washington Wizards 2017-18 Regular Season NBA Schedule
"Tue, Dec 5",Portland ,W106-92  ,13-11,Beal  51,Porter Jr.  10,Gortat  7,H,Washington Wizards 2017-18 Regular Season NBA Schedule
"Thu, Dec 7",Phoenix ,W109-99  ,14-11,Beal  34,Mahinmi  8,Satoransky  5,H,Washington Wizards 2017-18 Regular Season NBA Schedule
"Sat, Dec 9",LA ,L113-112  ,14-12,Porter Jr.  27,Porter Jr.  11,Satoransky  6,H,Washington Wizards 2017-18 Regular Season NBA Schedule
"Tue, Dec 12",Brooklyn ,L103-98  ,14-13,Beal  28,Oubre Jr.  9,Beal  4,H,Washington Wizards 2017-18 Regular Season NBA Schedule
"Wed, Dec 13", Memphis ,W93-87  ,15-13,Beal  18,Porter Jr.  9,Beal  7,A,Washington Wizards 2017-18 Regular Season NBA Schedule
"Fri, Dec 15", LA ,W100-91  ,16-13,Scott  22,Beal  12,Wall  5,A,Washington Wizards 2017-18 Regular Season NBA Schedule
"Sun, Dec 17", Cleveland ,L106-99  ,16-14,Beal  27,Wall  10,Wall  6,A,Washington Wizards 2017-18 Regular Season NBA Schedule
"Tue, Dec 19", New Orleans ,W116-106  ,17-14,Beal  26,Gortat  14,Wall  10,A,Washington Wizards 2017-18 Regular Season NBA Schedule
"Fri, Dec 22",Brooklyn ,L119-84  ,17-15,Oubre Jr.  13,Smith  6,Beal  5,H,Washington Wizards 2017-18 Regular Season NBA Schedule
"Sat, Dec 23", Orlando ,W130-103  ,18-15,Scott  18,Oubre Jr.  6,Wall  13,A,Washington Wizards 2017-18 Regular Season NBA Schedule
"Mon, Dec 25",Boston ,W111-103  ,19-15,Beal  25,Gortat  10,Wall  14,H,Washington Wizards 2017-18 Regular Season NBA Schedule
"Wed, Dec 27",Atlanta ,L113-99  ,19-16,Beal  20,Morris  8,Wall  11,H,Washington Wizards 2017-18 Regular Season NBA Schedule
"Fri, Dec 29", Houston ,W121-103  ,20-16,Porter Jr.  26,Morris  9,Porter Jr.  7,A,Washington Wizards 2017-18 Regular Season NBA Schedule
"Sun, Dec 31", Chicago ,W114-110  ,21-16,Beal  39,Morris  10,Beal  9,A,Washington Wizards 2017-18 Regular Season NBA Schedule
"Wed, Jan 3", New York ,W121-103  ,22-16,Beal  27,Morris  11,Wall  9,A,Washington Wizards 2017-18 Regular Season NBA Schedule
"Fri, Jan 5",Memphis ,W102-100  ,23-16,Beal  34,Morris  17,Wall  9,H,Washington Wizards 2017-18 Regular Season NBA Schedule
"Sat, Jan 6", Milwaukee ,L110-103  ,23-17,Beal  20,Morris  10,Wall  16,A,Washington Wizards 2017-18 Regular Season NBA Schedule
"Wed, Jan 10", Utah ,L107-104  ,23-18,Wall  35,Gortat  8,Wall  11,A,Washington Wizards 2017-18 Regular Season NBA Schedule
"Fri, Jan 12", Orlando ,W125-119  ,24-18,Wall  30,Gortat  11,Wall  9,A,Washington Wizards 2017-18 Regular Season NBA Schedule
"Sat, Jan 13", Brooklyn ,W119-113 OT ,25-18,Beal  24,Gortat  13,Wall  16,A,Washington Wizards 2017-18 Regular Season NBA Schedule
"Mon, Jan 15", Milwaukee ,L104-95  ,25-19,Wall  27,Gortat  7,Wall  9,A,Washington Wizards 2017-18 Regular Season NBA Schedule
"Wed, Jan 17",Charlotte ,L133-109  ,25-20,Beal  26,Gortat  8,Wall  9,H,Washington Wizards 2017-18 Regular Season NBA Schedule
"Fri, Jan 19",Detroit ,W122-112  ,26-20,Oubre Jr.  26,Morris  9,Wall  11,H,Washington Wizards 2017-18 Regular Season NBA Schedule
"Mon, Jan 22",Dallas ,L98-75  ,26-21,Beal  18,Gortat  11,Wall  5,H,Washington Wizards 2017-18 Regular Season NBA Schedule
"Thu, Jan 25",Oklahoma City ,L121-112  ,26-22,Beal  41,Beal  12,Wall  12,H,Washington Wizards 2017-18 Regular Season NBA Schedule
"Sat, Jan 27",Atlanta ,W129-104  ,27-22,Morris  23,Gortat  6,Frazier  14,H,Washington Wizards 2017-18 Regular Season NBA Schedule
"Tue, Jan 30", Oklahoma City ,W102-96  ,28-22,Porter Jr.  25,Gortat  7,Beal  9,A,Washington Wizards 2017-18 Regular Season NBA Schedule
"Thu, Feb 1", Toronto ,W122-119  ,29-22,Beal  27,Porter Jr.  11,Beal  6,A,Washington Wizards 2017-18 Regular Season NBA Schedule
"Sat, Feb 3",Orlando ,W115-98  ,30-22,Porter Jr.  20,Gortat  11,Beal  8,H,Washington Wizards 2017-18 Regular Season NBA Schedule
"Mon, Feb 5",Indiana ,W111-102  ,31-22,Beal  21,Morris  10,Satoransky  6,H,Washington Wizards 2017-18 Regular Season NBA Schedule
"Tue, Feb 6",Philadelphia ,L115-102  ,31-23,Beal  30,Porter Jr.  8,Beal  5,H,Washington Wizards 2017-18 Regular Season NBA Schedule
"Thu, Feb 8", Boston ,L110-104 OT ,31-24,Porter Jr.  27,Porter Jr.  11,Beal  9,A,Washington Wizards 2017-18 Regular Season NBA Schedule
"Sat, Feb 10",Chicago ,W101-90  ,32-24,Satoransky  25,Porter Jr.  9,Satoransky  6,H,Washington Wizards 2017-18 Regular Season NBA Schedule
"Wed, Feb 14",New York ,W118-113  ,33-24,Beal  36,Mahinmi  8,Satoransky  11,H,Washington Wizards 2017-18 Regular Season NBA Schedule
"Thu, Feb 22",Cleveland ,W110-103  ,34-24,Beal  18,Porter Jr.  8,Beal  9,H,Washington Wizards 2017-18 Regular Season NBA Schedule
"Fri, Feb 23", Charlotte ,L122-105  ,34-25,Beal  33,Gortat  8,Morris  8,A,Washington Wizards 2017-18 Regular Season NBA Schedule
"Sun, Feb 25", Philadelphia ,W109-94  ,35-25,Beal  24,Gortat  10,Satoransky  10,A,Washington Wizards 2017-18 Regular Season NBA Schedule
"Tue, Feb 27",Milwaukee ,W107-104  ,36-25,Beal  21,Beal  7,Beal  8,H,Washington Wizards 2017-18 Regular Season NBA Schedule
"Wed, Feb 28", Golden State ,L109-101  ,36-26,Porter Jr.  29,Porter Jr.  10,Beal  5,A,Washington Wizards 2017-18 Regular Season NBA Schedule
"Fri, Mar 2", Toronto ,L102-95  ,36-27,Porter Jr.  24,Gortat  8,Satoransky  8,A,Washington Wizards 2017-18 Regular Season NBA Schedule
"Sun, Mar 4", Indiana ,L98-95  ,36-28,Beal  22,Mahinmi  9,Beal  11,A,Washington Wizards 2017-18 Regular Season NBA Schedule
"Tue, Mar 6", Miami ,W117-113 OT ,37-28,Beal  30,Morris  12,Beal  7,A,Washington Wizards 2017-18 Regular Season NBA Schedule
"Fri, Mar 9",New Orleans ,W116-97  ,38-28,Porter Jr.  19,Gortat  8,Satoransky  9,H,Washington Wizards 2017-18 Regular Season NBA Schedule
"Sat, Mar 10",Miami ,L129-102  ,38-29,Meeks  23,Oubre Jr.  6,Frazier  6,H,Washington Wizards 2017-18 Regular Season NBA Schedule
"Tue, Mar 13", Minnesota ,L116-111  ,38-30,Morris  27,Mahinmi  9,Satoransky  7,A,Washington Wizards 2017-18 Regular Season NBA Schedule
"Wed, Mar 14",Boston ,W125-124 2OT ,39-30,Beal  34,Porter Jr.  11,Beal  9,H,Washington Wizards 2017-18 Regular Season NBA Schedule
"Sat, Mar 17", Indiana ,W109-102  ,40-30,Beal  19,Gortat  8,Satoransky  8,A,Washington Wizards 2017-18 Regular Season NBA Schedule
"Wed, Mar 21",San Antonio ,L98-90  ,40-31,Oubre Jr.  21,Porter Jr.  7,Satoransky  6,H,Washington Wizards 2017-18 Regular Season NBA Schedule
"Fri, Mar 23", Denver ,L108-100  ,40-32,Beal  24,Morris  8,Satoransky  6,A,Washington Wizards 2017-18 Regular Season NBA Schedule
"Sun, Mar 25", New York ,L101-97  ,40-33,Beal  14,Porter Jr.  10,Satoransky  10,A,Washington Wizards 2017-18 Regular Season NBA Schedule
"Tue, Mar 27", San Antonio ,W116-106  ,41-33,Morris  15,Oubre Jr.  9,Sessions  6,A,Washington Wizards 2017-18 Regular Season NBA Schedule
"Thu, Mar 29",Detroit ,L103-92  ,41-34,Beal  15,Gortat  12,Satoransky  6,H,Washington Wizards 2017-18 Regular Season NBA Schedule
"Sat, Mar 31", Charlotte ,W107-93  ,42-34,Porter Jr.  26,Porter Jr.  11,Wall  14,A,Washington Wizards 2017-18 Regular Season NBA Schedule
"Sun, Apr 1",Chicago ,L113-94  ,42-35,Porter Jr.  17,Gortat  7,Satoransky  6,H,Washington Wizards 2017-18 Regular Season NBA Schedule
"Tue, Apr 3",Houston ,L120-104  ,42-36,Beal  27,Morris  6,Wall  10,H,Washington Wizards 2017-18 Regular Season NBA Schedule
"Thu, Apr 5",Cleveland ,L119-115  ,42-37,Wall  28,Beal  9,Wall  14,H,Washington Wizards 2017-18 Regular Season NBA Schedule
