DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Oct 30", Atlanta ,W118-109  ,1-0,Ellis  32,Dalembert  9,Calderon  11,A,Dallas Mavericks 2013-14 Regular Season NBA Schedule
"Fri, Nov 1",Houston ,L113-105  ,1-1,Nowitzki  22,Blair  10,Mekel  6,H,Dallas Mavericks 2013-14 Regular Season NBA Schedule
"Sat, Nov 2", Memphis ,W111-99  ,2-1,Nowitzki  24,Marion  14,Calderon  5,A,Dallas Mavericks 2013-14 Regular Season NBA Schedule
"Tue, Nov 5", Los Angeles ,W123-104  ,3-1,Ellis  30,Nowitzki  8,Ellis  9,A,Dallas Mavericks 2013-14 Regular Season NBA Schedule
"Wed, Nov 6",Oklahoma City ,L107-93  ,3-2,Ellis  20,Dalembert  9,Ellis  3,H,Dallas Mavericks 2013-14 Regular Season NBA Schedule
"Fri, Nov 8",Minnesota ,L116-108  ,3-3,Ellis  23,Blair  9,Calderon  7,H,Dallas Mavericks 2013-14 Regular Season NBA Schedule
"Sat, Nov 9",Milwaukee ,W91-83  ,4-3,Ellis  18,Blair  11,Ellis  5,H,Dallas Mavericks 2013-14 Regular Season NBA Schedule
"Tue, Nov 12", Washington ,W105-95  ,5-3,Nowitzki  19,Blair  11,Ellis  7,A,Dallas Mavericks 2013-14 Regular Season NBA Schedule
"Fri, Nov 15",Miami ,L110-104  ,5-4,Nowitzki  28,Dalembert  9,Calderon  5,H,Dallas Mavericks 2013-14 Regular Season NBA Schedule
"Sat, Nov 16",Orlando ,W108-100  ,6-4,Ellis  19,Marion  8,Calderon  9,H,Dallas Mavericks 2013-14 Regular Season NBA Schedule
"Mon, Nov 18", Philadelphia ,W97-94  ,7-4,Ellis  24,Dalembert  14,Ellis  10,A,Dallas Mavericks 2013-14 Regular Season NBA Schedule
"Wed, Nov 20", Houston ,W123-120  ,8-4,Ellis  37,Dalembert  10,Ellis  9,A,Dallas Mavericks 2013-14 Regular Season NBA Schedule
"Fri, Nov 22", Utah ,W103-93  ,9-4,Ellis  26,Dalembert  12,Ellis  6,A,Dallas Mavericks 2013-14 Regular Season NBA Schedule
"Sat, Nov 23",Denver ,L102-100  ,9-5,Nowitzki  27,Blair  10,Calderon  5,H,Dallas Mavericks 2013-14 Regular Season NBA Schedule
"Mon, Nov 25", Denver ,L110-96  ,9-6,Ellis  22,Marion  12,Ellis  4,A,Dallas Mavericks 2013-14 Regular Season NBA Schedule
"Wed, Nov 27", Golden State ,W103-99  ,10-6,Nowitzki  22,Blair  9,Ellis  10,A,Dallas Mavericks 2013-14 Regular Season NBA Schedule
"Fri, Nov 29",Atlanta ,L88-87  ,10-7,Nowitzki  16,Blair  18,Ellis  4,H,Dallas Mavericks 2013-14 Regular Season NBA Schedule
"Sat, Nov 30", Minnesota ,L112-106  ,10-8,Ellis  26,Blair  8,Mekel  7,A,Dallas Mavericks 2013-14 Regular Season NBA Schedule
"Tue, Dec 3", Charlotte ,W89-82  ,11-8,Nowitzki  25,Marion  10,Ellis  5,A,Dallas Mavericks 2013-14 Regular Season NBA Schedule
"Wed, Dec 4",New Orleans ,W100-97  ,12-8,Nowitzki  21,Nowitzki  7,Ellis  10,H,Dallas Mavericks 2013-14 Regular Season NBA Schedule
"Sat, Dec 7",Portland ,W108-106  ,13-8,Nowitzki  30,Blair  8,Nowitzki  7,H,Dallas Mavericks 2013-14 Regular Season NBA Schedule
"Mon, Dec 9",Sacramento ,L112-97  ,13-9,Ellis  21,Crowder  7,Nowitzki  7,H,Dallas Mavericks 2013-14 Regular Season NBA Schedule
"Wed, Dec 11",Golden State ,L95-93  ,13-10,Nowitzki  21,Marion  9,Ellis  5,H,Dallas Mavericks 2013-14 Regular Season NBA Schedule
"Sat, Dec 14", Milwaukee ,W106-93  ,14-10,Wright  19,Marion  12,Carter  9,A,Dallas Mavericks 2013-14 Regular Season NBA Schedule
"Wed, Dec 18", Memphis ,W105-91  ,15-10,Nowitzki  20,Marion  7,Carter  6,A,Dallas Mavericks 2013-14 Regular Season NBA Schedule
"Fri, Dec 20", Toronto ,L109-108 OT ,15-11,Calderon  23,Nowitzki  9,Ellis  11,A,Dallas Mavericks 2013-14 Regular Season NBA Schedule
"Sat, Dec 21",Phoenix ,L123-108  ,15-12,Nowitzki  21,Nowitzki  6,Ellis  9,H,Dallas Mavericks 2013-14 Regular Season NBA Schedule
"Mon, Dec 23",Houston ,W111-104  ,16-12,Nowitzki  31,Dalembert  7,Ellis  5,H,Dallas Mavericks 2013-14 Regular Season NBA Schedule
"Thu, Dec 26", San Antonio ,L116-107  ,16-13,Nowitzki  25,Blair  11,Ellis  6,A,Dallas Mavericks 2013-14 Regular Season NBA Schedule
"Sat, Dec 28",Chicago ,W105-83  ,17-13,Ellis  22,Marion  13,Calderon  7,H,Dallas Mavericks 2013-14 Regular Season NBA Schedule
"Mon, Dec 30",Minnesota ,W100-98  ,18-13,Marion  32,Dalembert  7,Ellis  10,H,Dallas Mavericks 2013-14 Regular Season NBA Schedule
"Wed, Jan 1",Washington ,W87-78  ,19-13,Ellis  23,Marion  9,Marion  4,H,Dallas Mavericks 2013-14 Regular Season NBA Schedule
"Fri, Jan 3", LA ,L119-112  ,19-14,Nowitzki  24,Marion  6,Ellis  9,A,Dallas Mavericks 2013-14 Regular Season NBA Schedule
"Sun, Jan 5", New York ,L92-80  ,19-15,Nowitzki  18,Nowitzki  9,Calderon  6,A,Dallas Mavericks 2013-14 Regular Season NBA Schedule
"Tue, Jan 7", Los Angeles ,W110-97  ,20-15,Nowitzki  27,Blair  9,Ellis  9,A,Dallas Mavericks 2013-14 Regular Season NBA Schedule
"Wed, Jan 8",San Antonio ,L112-90  ,20-16,Ellis  21,Blair  6,Mekel  5,H,Dallas Mavericks 2013-14 Regular Season NBA Schedule
"Fri, Jan 10",New Orleans ,W107-90  ,21-16,Nowitzki  24,Dalembert  8,Ellis  8,H,Dallas Mavericks 2013-14 Regular Season NBA Schedule
"Sat, Jan 11", New Orleans ,W110-107  ,22-16,Nowitzki  40,Dalembert  9,Calderon  5,A,Dallas Mavericks 2013-14 Regular Season NBA Schedule
"Mon, Jan 13", Orlando ,W107-88  ,23-16,Ellis  21,Blair  7,Mekel  7,A,Dallas Mavericks 2013-14 Regular Season NBA Schedule
"Wed, Jan 15",LA ,L129-127  ,23-17,Nowitzki  27,Nowitzki  8,Ellis  13,H,Dallas Mavericks 2013-14 Regular Season NBA Schedule
"Fri, Jan 17",Phoenix ,W110-107  ,24-17,Ellis  24,Marion  7,Ellis  7,H,Dallas Mavericks 2013-14 Regular Season NBA Schedule
"Sat, Jan 18", Portland ,L127-111  ,24-18,Nowitzki  18,Dalembert  6,Larkin  4,A,Dallas Mavericks 2013-14 Regular Season NBA Schedule
"Mon, Jan 20",Cleveland ,W102-97  ,25-18,Ellis  22,Nowitzki  10,Ellis  8,H,Dallas Mavericks 2013-14 Regular Season NBA Schedule
"Wed, Jan 22",Toronto ,L93-85  ,25-19,Ellis  21,Blair  7,Ellis  6,H,Dallas Mavericks 2013-14 Regular Season NBA Schedule
"Fri, Jan 24",Brooklyn ,L107-106  ,25-20,Carter  19,Marion  11,Ellis  7,H,Dallas Mavericks 2013-14 Regular Season NBA Schedule
