DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Fri, Dec 16",Memphis ,W97-90  ,1-0,,,,H,New Orleans Pelicans 2011-12 Preseason NBA Schedule
"Wed, Dec 21", Memphis ,W95-80  ,2-0,,,,A,New Orleans Pelicans 2011-12 Preseason NBA Schedule
