DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Oct 26", Brooklyn ,W122-117  ,1-0,Thomas  25,Bradley  9,Thomas  8,A,Boston Celtics 2016-17 Regular Season NBA Schedule
"Thu, Oct 27",Chicago ,L105-99  ,1-1,Thomas  25,Horford  7,Bradley  5,H,Boston Celtics 2016-17 Regular Season NBA Schedule
"Sat, Oct 29",Charlotte ,W104-98  ,2-1,Bradley  31,Bradley  11,Thomas  7,H,Boston Celtics 2016-17 Regular Season NBA Schedule
"Wed, Nov 2", Chicago ,W107-100  ,3-1,Johnson  23,Johnson  6,Thomas  10,A,Boston Celtics 2016-17 Regular Season NBA Schedule
"Thu, Nov 3",Cleveland ,L128-122  ,3-2,Thomas  30,Bradley  10,Thomas  6,H,Boston Celtics 2016-17 Regular Season NBA Schedule
"Sun, Nov 6", Denver ,L123-107  ,3-3,Thomas  30,Bradley  11,Bradley  6,A,Boston Celtics 2016-17 Regular Season NBA Schedule
"Wed, Nov 9",Washington ,L118-93  ,3-4,Thomas  23,Thomas  6,Thomas  10,H,Boston Celtics 2016-17 Regular Season NBA Schedule
"Fri, Nov 11", New York ,W115-87  ,4-4,Thomas  29,Bradley  10,Smart  10,A,Boston Celtics 2016-17 Regular Season NBA Schedule
"Sat, Nov 12",Indiana ,W105-99  ,5-4,Thomas  23,Johnson  9,Thomas  5,H,Boston Celtics 2016-17 Regular Season NBA Schedule
"Mon, Nov 14",New Orleans ,L106-105  ,5-5,Thomas  37,Bradley  10,Thomas  7,H,Boston Celtics 2016-17 Regular Season NBA Schedule
"Wed, Nov 16", Dallas ,W90-83  ,6-5,Thomas  30,Bradley  13,Thomas  6,A,Boston Celtics 2016-17 Regular Season NBA Schedule
"Fri, Nov 18", Golden State ,L104-88  ,6-6,Thomas  18,Bradley  10,Rozier  5,A,Boston Celtics 2016-17 Regular Season NBA Schedule
"Sat, Nov 19",Detroit ,W94-92  ,7-6,Thomas  24,Horford  11,Thomas  8,H,Boston Celtics 2016-17 Regular Season NBA Schedule
"Mon, Nov 21",Minnesota ,W99-93  ,8-6,Thomas  29,Horford  6,Horford  5,H,Boston Celtics 2016-17 Regular Season NBA Schedule
"Wed, Nov 23",Brooklyn ,W111-92  ,9-6,Thomas  23,Johnson  9,Horford  8,H,Boston Celtics 2016-17 Regular Season NBA Schedule
"Fri, Nov 25", San Antonio ,L109-103  ,9-7,Thomas  24,Horford  10,Smart  10,A,Boston Celtics 2016-17 Regular Season NBA Schedule
"Mon, Nov 28",Miami ,W112-104  ,10-7,Thomas  25,Zeller  7,Thomas  8,H,Boston Celtics 2016-17 Regular Season NBA Schedule
"Wed, Nov 30", Detroit ,L121-114  ,10-8,Thomas  27,Bradley  6,Rozier  6,A,Boston Celtics 2016-17 Regular Season NBA Schedule
"Fri, Dec 2", Sacramento ,W97-92  ,11-8,Horford  26,Bradley  9,Thomas  7,A,Boston Celtics 2016-17 Regular Season NBA Schedule
"Sat, Dec 3",Philadelphia ,W107-106  ,12-8,Thomas  37,Bradley  9,Thomas  7,H,Boston Celtics 2016-17 Regular Season NBA Schedule
"Mon, Dec 5",Houston ,L107-106  ,12-9,Horford  21,Bradley  10,Horford  9,H,Boston Celtics 2016-17 Regular Season NBA Schedule
"Wed, Dec 7",Orlando ,W117-87  ,13-9,Bradley  23,Crowder  10,Horford  8,H,Boston Celtics 2016-17 Regular Season NBA Schedule
"Fri, Dec 9", Toronto ,L101-94  ,13-10,Horford  19,Olynyk  9,Horford  6,A,Boston Celtics 2016-17 Regular Season NBA Schedule
"Sun, Dec 11",Oklahoma City ,L99-96  ,13-11,Horford  19,Olynyk  8,Smart  8,H,Boston Celtics 2016-17 Regular Season NBA Schedule
"Wed, Dec 14",San Antonio ,L108-101  ,13-12,Bradley  25,Bradley  10,Bradley  6,H,Boston Celtics 2016-17 Regular Season NBA Schedule
"Fri, Dec 16", Charlotte ,W96-88  ,14-12,Thomas  26,Horford  8,Thomas  5,A,Boston Celtics 2016-17 Regular Season NBA Schedule
"Sun, Dec 18",Miami ,W105-95  ,15-12,Thomas  23,Horford  7,Horford  8,H,Boston Celtics 2016-17 Regular Season NBA Schedule
"Tue, Dec 20",Memphis ,W112-109 OT ,16-12,Thomas  44,Horford  14,Thomas  6,H,Boston Celtics 2016-17 Regular Season NBA Schedule
"Thu, Dec 22",Indiana ,W109-102  ,17-12,Thomas  28,Horford  11,Thomas  9,H,Boston Celtics 2016-17 Regular Season NBA Schedule
"Fri, Dec 23", Oklahoma City ,L117-112  ,17-13,Thomas  34,Horford  6,Thomas  10,A,Boston Celtics 2016-17 Regular Season NBA Schedule
"Sun, Dec 25",New York ,W119-114  ,18-13,Thomas  27,Horford  7,Smart  7,H,Boston Celtics 2016-17 Regular Season NBA Schedule
"Tue, Dec 27", Memphis ,W113-103  ,19-13,Bradley  23,Johnson  10,Thomas  7,A,Boston Celtics 2016-17 Regular Season NBA Schedule
