DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Oct 31",Toronto ,W90-88  ,1-0,West  25,George  15,Hill  7,H,Indiana Pacers 2012-13 Regular Season NBA Schedule
"Fri, Nov 2",Charlotte ,L90-89  ,1-1,Stephenson  15,Mahinmi  8,George  6,H,Indiana Pacers 2012-13 Regular Season NBA Schedule
"Sat, Nov 3", Sacramento ,W106-98 2OT ,2-1,West  18,West  18,Hill  5,A,Indiana Pacers 2012-13 Regular Season NBA Schedule
"Mon, Nov 5",San Antonio ,L101-79  ,2-2,Hill  15,West  11,Hill  6,H,Indiana Pacers 2012-13 Regular Season NBA Schedule
"Wed, Nov 7",Atlanta ,L89-86  ,2-3,West  20,George  7,Hill  5,H,Indiana Pacers 2012-13 Regular Season NBA Schedule
"Fri, Nov 9",Minnesota ,L96-94  ,2-4,Hill  29,West  13,Hill  7,H,Indiana Pacers 2012-13 Regular Season NBA Schedule
"Sat, Nov 10", Washington ,W89-85  ,3-4,George  20,Hibbert  12,Hill  5,A,Indiana Pacers 2012-13 Regular Season NBA Schedule
"Tue, Nov 13", Toronto ,L74-72  ,3-5,Hill  18,George  9,George  4,A,Indiana Pacers 2012-13 Regular Season NBA Schedule
"Wed, Nov 14",Milwaukee ,L99-85  ,3-6,Hansbrough  17,West  9,Stephenson  4,H,Indiana Pacers 2012-13 Regular Season NBA Schedule
"Fri, Nov 16", Dallas ,W103-83  ,4-6,West  15,Hibbert  8,Hill  7,A,Indiana Pacers 2012-13 Regular Season NBA Schedule
"Sun, Nov 18",New York ,L88-76  ,4-7,George  20,Hibbert  8,Hill  6,H,Indiana Pacers 2012-13 Regular Season NBA Schedule
"Mon, Nov 19",Washington ,W96-89  ,5-7,West  30,Hibbert  12,Hill  5,H,Indiana Pacers 2012-13 Regular Season NBA Schedule
"Wed, Nov 21", New Orleans ,W115-107 OT ,6-7,George  37,Hibbert  11,Hill  7,A,Indiana Pacers 2012-13 Regular Season NBA Schedule
"Fri, Nov 23", San Antonio ,L104-97  ,6-8,West  22,Hansbrough  12,Augustin  8,A,Indiana Pacers 2012-13 Regular Season NBA Schedule
"Tue, Nov 27",Los Angeles ,W79-77  ,7-8,Hill  19,West  10,West  8,H,Indiana Pacers 2012-13 Regular Season NBA Schedule
"Fri, Nov 30",Sacramento ,W97-92  ,8-8,West  31,West  11,George  9,H,Indiana Pacers 2012-13 Regular Season NBA Schedule
"Sat, Dec 1",Golden State ,L103-92  ,8-9,West  23,West  8,West  4,H,Indiana Pacers 2012-13 Regular Season NBA Schedule
"Tue, Dec 4",Chicago ,W80-76  ,9-9,George  34,Hibbert  11,West  5,H,Indiana Pacers 2012-13 Regular Season NBA Schedule
"Wed, Dec 5", Portland ,W99-92  ,10-9,George  22,West  10,George  5,A,Indiana Pacers 2012-13 Regular Season NBA Schedule
"Fri, Dec 7", Denver ,L92-89  ,10-10,George  22,West  11,Hill  10,A,Indiana Pacers 2012-13 Regular Season NBA Schedule
"Sun, Dec 9",Oklahoma City ,L104-93  ,10-11,West  21,West  9,George  3,H,Indiana Pacers 2012-13 Regular Season NBA Schedule
"Wed, Dec 12", Cleveland ,W96-81  ,11-11,George  27,Hibbert  12,West  7,A,Indiana Pacers 2012-13 Regular Season NBA Schedule
"Fri, Dec 14", Philadelphia ,W95-85  ,12-11,George  28,Hibbert  13,Hill  9,A,Indiana Pacers 2012-13 Regular Season NBA Schedule
"Sat, Dec 15",Detroit ,W88-77  ,13-11,West  23,George  8,George  8,H,Indiana Pacers 2012-13 Regular Season NBA Schedule
"Tue, Dec 18",Milwaukee ,L98-93  ,13-12,Hill  18,George  10,George  5,H,Indiana Pacers 2012-13 Regular Season NBA Schedule
"Wed, Dec 19", Utah ,W104-84  ,14-12,Green  21,George  11,Hill  5,A,Indiana Pacers 2012-13 Regular Season NBA Schedule
"Fri, Dec 21",Cleveland ,W99-89  ,15-12,Hibbert  18,West  10,Stephenson  7,H,Indiana Pacers 2012-13 Regular Season NBA Schedule
"Sat, Dec 22",New Orleans ,W81-75  ,16-12,West  25,George  12,Hill  6,H,Indiana Pacers 2012-13 Regular Season NBA Schedule
