DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Nov 1",Charlotte ,W106-99  ,1-0,O'Neal  20,Foster  11,Jasikevicius  5,H,Indiana Pacers 2006-07 Regular Season NBA Schedule
"Fri, Nov 3", NO/Oklahoma City ,L100-91  ,1-1,O'Neal  25,Harrington  7,Armstrong  6,A,Indiana Pacers 2006-07 Regular Season NBA Schedule
"Sat, Nov 4",New York ,W109-95  ,2-1,Harrington  32,Harrington  7,Tinsley  14,H,Indiana Pacers 2006-07 Regular Season NBA Schedule
"Tue, Nov 7", Philadelphia ,W97-86  ,3-1,O'Neal  16,O'Neal  11,Jackson  6,A,Indiana Pacers 2006-07 Regular Season NBA Schedule
"Wed, Nov 8",Washington ,L117-91  ,3-2,Harrington  23,Granger  8,Tinsley  6,H,Indiana Pacers 2006-07 Regular Season NBA Schedule
"Fri, Nov 10", Orlando ,W93-83  ,4-2,Harrington  32,O'Neal  11,Jackson  6,A,Indiana Pacers 2006-07 Regular Season NBA Schedule
"Sat, Nov 11",Chicago ,L89-80  ,4-3,Harrington  19,O'Neal  8,Tinsley  9,H,Indiana Pacers 2006-07 Regular Season NBA Schedule
"Wed, Nov 15",Boston ,L114-88  ,4-4,Harrington  23,O'Neal  12,O'Neal  4,H,Indiana Pacers 2006-07 Regular Season NBA Schedule
"Fri, Nov 17", New Jersey ,L100-91  ,4-5,Harrington  18,Foster  11,Tinsley  6,A,Indiana Pacers 2006-07 Regular Season NBA Schedule
"Sat, Nov 18",Milwaukee ,W102-100  ,5-5,O'Neal  20,O'Neal  12,Tinsley  7,H,Indiana Pacers 2006-07 Regular Season NBA Schedule
"Tue, Nov 21", Milwaukee ,W93-88  ,6-5,O'Neal  26,Harrington  18,Tinsley  9,A,Indiana Pacers 2006-07 Regular Season NBA Schedule
"Wed, Nov 22",Orlando ,L96-91  ,6-6,O'Neal  23,O'Neal  11,Tinsley  7,H,Indiana Pacers 2006-07 Regular Season NBA Schedule
"Fri, Nov 24", Cleveland ,W97-87  ,7-6,O'Neal  29,Harrington  8,Tinsley  6,A,Indiana Pacers 2006-07 Regular Season NBA Schedule
"Sun, Nov 26",Toronto ,L92-83  ,7-7,Granger  18,Harrington  14,Tinsley  4,H,Indiana Pacers 2006-07 Regular Season NBA Schedule
"Tue, Nov 28",Portland ,W105-97  ,8-7,Granger  21,O'Neal  8,Jasikevicius  7,H,Indiana Pacers 2006-07 Regular Season NBA Schedule
"Wed, Nov 29",Golden State ,W108-106  ,9-7,Harrington  28,O'Neal  11,Tinsley  8,H,Indiana Pacers 2006-07 Regular Season NBA Schedule
"Fri, Dec 1",Seattle ,L105-103  ,9-8,Harrington  28,O'Neal  10,Tinsley  6,H,Indiana Pacers 2006-07 Regular Season NBA Schedule
