DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Oct 29", Brooklyn ,W121-105  ,1-0,Olynyk  19,Rondo  7,Rondo  12,A,Boston Celtics 2014-15 Regular Season NBA Schedule
"Sat, Nov 1",Houston ,L104-90  ,1-1,Green  17,Rondo  10,Rondo  8,H,Boston Celtics 2014-15 Regular Season NBA Schedule
"Mon, Nov 3",Dallas ,L118-113  ,1-2,Green  35,Rondo  9,Rondo  15,H,Boston Celtics 2014-15 Regular Season NBA Schedule
"Wed, Nov 5", Toronto ,L110-107  ,1-3,Green  20,Sullinger  16,Rondo  15,A,Boston Celtics 2014-15 Regular Season NBA Schedule
"Fri, Nov 7", Indiana ,W101-98  ,2-3,Sullinger  17,Green  7,Rondo  6,A,Boston Celtics 2014-15 Regular Season NBA Schedule
"Sat, Nov 8",Chicago ,W106-101  ,3-3,Turner  19,Olynyk  11,Turner  6,H,Boston Celtics 2014-15 Regular Season NBA Schedule
"Wed, Nov 12", Oklahoma City ,L109-94  ,3-4,Rondo  20,Sullinger  11,Rondo  12,A,Boston Celtics 2014-15 Regular Season NBA Schedule
"Fri, Nov 14", Cleveland ,L122-121  ,3-5,Olynyk  21,Sullinger  10,Rondo  16,A,Boston Celtics 2014-15 Regular Season NBA Schedule
"Mon, Nov 17", Phoenix ,L118-114  ,3-6,Green  28,Rondo  10,Rondo  9,A,Boston Celtics 2014-15 Regular Season NBA Schedule
"Wed, Nov 19",Philadelphia ,W101-90  ,4-6,Bass  23,Green  10,Rondo  13,H,Boston Celtics 2014-15 Regular Season NBA Schedule
"Fri, Nov 21",Memphis ,L117-100  ,4-7,Olynyk  18,Olynyk  6,Turner  5,H,Boston Celtics 2014-15 Regular Season NBA Schedule
"Sun, Nov 23", Portland ,L94-88  ,4-8,Sullinger  19,Bass  8,Rondo  8,A,Boston Celtics 2014-15 Regular Season NBA Schedule
"Fri, Nov 28", Chicago ,L109-102  ,4-9,Sullinger  23,Sullinger  10,Rondo  9,A,Boston Celtics 2014-15 Regular Season NBA Schedule
"Sun, Nov 30", San Antonio ,L111-89  ,4-10,Green  16,Zeller  10,Rondo  10,A,Boston Celtics 2014-15 Regular Season NBA Schedule
"Tue, Dec 2",Atlanta ,L109-105  ,4-11,Green  25,Rondo  12,Rondo  19,H,Boston Celtics 2014-15 Regular Season NBA Schedule
"Wed, Dec 3", Detroit ,W109-102 OT ,5-11,Green  32,Zeller  10,Rondo  8,A,Boston Celtics 2014-15 Regular Season NBA Schedule
