DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Mon, Oct 3", Sacramento ,L105-75  ,0-1,Davis  11,Davis  11,Christie  3,A,Los Angeles Lakers 2022-23 Preseason NBA Schedule
"Wed, Oct 5", Phoenix,L119-115  ,0-2,James  23,Reaves  7,Reaves  9,N,Los Angeles Lakers 2022-23 Preseason NBA Schedule
"Thu, Oct 6", Minnesota,L114-99  ,0-3,Bryant  18,Reaves  8,Pippen Jr.  7,N,Los Angeles Lakers 2022-23 Preseason NBA Schedule
"Sun, Oct 9",Golden State ,W124-121  ,1-3,Davis  28,Swider  6,Nunn  7,H,Los Angeles Lakers 2022-23 Preseason NBA Schedule
"Wed, Oct 12", Minnesota ,L118-113  ,1-4,James  25,Davis  13,Beverley  5,A,Los Angeles Lakers 2022-23 Preseason NBA Schedule
"Fri, Oct 14",Sacramento ,L133-86  ,1-5,James  10,James  5,Reaves  3,H,Los Angeles Lakers 2022-23 Preseason NBA Schedule
