DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Fri, Nov 2", Washington ,W103-83  ,1-0,Pierce  28,Garnett  20,Garnett  5,A,Boston Celtics 2007-08 Regular Season NBA Schedule
"Sun, Nov 4",Toronto ,W98-95 OT ,2-0,Allen  33,Garnett  13,Garnett  6,H,Boston Celtics 2007-08 Regular Season NBA Schedule
"Wed, Nov 7", Denver ,W119-93  ,3-0,Pierce  26,Garnett  13,Garnett  7,A,Boston Celtics 2007-08 Regular Season NBA Schedule
"Fri, Nov 9", Atlanta ,W106-83  ,4-0,Garnett  27,Garnett  19,Rondo  7,A,Boston Celtics 2007-08 Regular Season NBA Schedule
"Sat, Nov 10",New Jersey ,W112-101  ,5-0,Pierce  28,Garnett  14,Garnett  6,H,Boston Celtics 2007-08 Regular Season NBA Schedule
"Tue, Nov 13",Indiana ,W101-86  ,6-0,Pierce  31,Pierce  11,Pierce  6,H,Boston Celtics 2007-08 Regular Season NBA Schedule
"Wed, Nov 14", New Jersey ,W91-69  ,7-0,Garnett  16,Garnett  8,Allen  6,A,Boston Celtics 2007-08 Regular Season NBA Schedule
"Fri, Nov 16", Miami ,W92-91  ,8-0,Garnett  26,Garnett  11,Rondo  10,A,Boston Celtics 2007-08 Regular Season NBA Schedule
"Sun, Nov 18",Orlando ,L104-102  ,8-1,Pierce  28,Garnett  11,Pierce  6,H,Boston Celtics 2007-08 Regular Season NBA Schedule
"Wed, Nov 21", Golden State ,W105-82  ,9-1,Allen  21,Garnett  10,Rondo  6,A,Boston Celtics 2007-08 Regular Season NBA Schedule
"Fri, Nov 23", Los Angeles ,W107-94  ,10-1,Garnett  21,Garnett  11,Rondo  10,A,Boston Celtics 2007-08 Regular Season NBA Schedule
"Sat, Nov 24",Charlotte ,W96-95  ,11-1,Garnett  23,Garnett  11,Pierce  7,H,Boston Celtics 2007-08 Regular Season NBA Schedule
"Tue, Nov 27",Cleveland ,L109-104 OT ,11-2,Allen  29,Allen  7,Rondo  6,H,Boston Celtics 2007-08 Regular Season NBA Schedule
"Thu, Nov 29", New York ,W104-59  ,12-2,Pierce  21,Garnett  11,Rondo  7,A,Boston Celtics 2007-08 Regular Season NBA Schedule
"Fri, Nov 30",Miami ,W95-85  ,13-2,Pierce  27,Garnett  9,Rondo  6,H,Boston Celtics 2007-08 Regular Season NBA Schedule
"Sun, Dec 2", Cleveland ,W80-70  ,14-2,Allen  20,Garnett  8,Allen  3,A,Boston Celtics 2007-08 Regular Season NBA Schedule
"Wed, Dec 5",Philadelphia ,W113-103  ,15-2,Garnett  22,Garnett  7,Pierce  12,H,Boston Celtics 2007-08 Regular Season NBA Schedule
"Fri, Dec 7", Toronto ,W112-84  ,16-2,Garnett  23,Posey  10,Rondo  7,A,Boston Celtics 2007-08 Regular Season NBA Schedule
"Sat, Dec 8",Chicago ,W92-81  ,17-2,Allen  21,Davis  12,Pierce  7,H,Boston Celtics 2007-08 Regular Season NBA Schedule
"Wed, Dec 12", Sacramento ,W90-78  ,18-2,Pierce  26,Davis  9,Rondo  5,A,Boston Celtics 2007-08 Regular Season NBA Schedule
"Fri, Dec 14", Milwaukee ,W104-82  ,19-2,Pierce  32,Garnett  7,Rondo  8,A,Boston Celtics 2007-08 Regular Season NBA Schedule
"Sun, Dec 16",Toronto ,W90-77  ,20-2,Pierce  18,Garnett  8,Garnett  6,H,Boston Celtics 2007-08 Regular Season NBA Schedule
"Wed, Dec 19", Detroit ,L87-85  ,20-3,Garnett  26,Garnett  12,Rondo  7,A,Boston Celtics 2007-08 Regular Season NBA Schedule
"Fri, Dec 21", Chicago ,W107-82  ,21-3,Pierce  22,Pierce  7,Garnett  5,A,Boston Celtics 2007-08 Regular Season NBA Schedule
"Sun, Dec 23", Orlando ,W103-91  ,22-3,Pierce  24,Garnett  12,Pierce  6,A,Boston Celtics 2007-08 Regular Season NBA Schedule
"Wed, Dec 26",Sacramento ,W89-69  ,23-3,Allen  17,Garnett  10,Pierce  6,H,Boston Celtics 2007-08 Regular Season NBA Schedule
"Thu, Dec 27",Seattle ,W104-96  ,24-3,Pierce  37,Garnett  14,Rondo  5,H,Boston Celtics 2007-08 Regular Season NBA Schedule
"Sat, Dec 29",Utah ,W104-98  ,25-3,Pierce  24,Garnett  9,Rondo  7,H,Boston Celtics 2007-08 Regular Season NBA Schedule
"Sun, Dec 30",Los Angeles ,W110-91  ,26-3,Pierce  33,Garnett  12,Garnett  6,H,Boston Celtics 2007-08 Regular Season NBA Schedule
"Wed, Jan 2", Houston ,W97-93  ,27-3,Garnett  26,Garnett  9,Rondo  9,A,Boston Celtics 2007-08 Regular Season NBA Schedule
"Fri, Jan 4", Memphis ,W100-96  ,28-3,Pierce  23,Pierce  10,Pierce  5,A,Boston Celtics 2007-08 Regular Season NBA Schedule
"Sat, Jan 5",Detroit ,W92-85  ,29-3,Davis  20,Pierce  9,Pierce  7,H,Boston Celtics 2007-08 Regular Season NBA Schedule
"Wed, Jan 9", Charlotte ,L95-83  ,29-4,Garnett  24,Perkins  10,Garnett  4,A,Boston Celtics 2007-08 Regular Season NBA Schedule
"Fri, Jan 11",New Jersey ,W86-77  ,30-4,Garnett  20,Garnett  11,Pierce  5,H,Boston Celtics 2007-08 Regular Season NBA Schedule
"Sat, Jan 12",Washington ,L85-78  ,30-5,Garnett  19,Perkins  7,Pierce  6,H,Boston Celtics 2007-08 Regular Season NBA Schedule
"Mon, Jan 14", Washington ,L88-83  ,30-6,Garnett  23,Garnett  9,Garnett  6,A,Boston Celtics 2007-08 Regular Season NBA Schedule
"Wed, Jan 16", Portland ,W100-90  ,31-6,Allen  35,Pierce  8,Pierce  5,A,Boston Celtics 2007-08 Regular Season NBA Schedule
"Fri, Jan 18", Philadelphia ,W116-89  ,32-6,Allen  23,Perkins  7,Garnett  8,A,Boston Celtics 2007-08 Regular Season NBA Schedule
"Mon, Jan 21",New York ,W109-93  ,33-6,Perkins  24,Garnett  13,Garnett  7,H,Boston Celtics 2007-08 Regular Season NBA Schedule
"Wed, Jan 23", Toronto ,L114-112  ,33-7,Garnett  26,Garnett  7,Pierce  9,A,Boston Celtics 2007-08 Regular Season NBA Schedule
"Fri, Jan 25", Minnesota ,W87-86  ,34-7,Perkins  21,Garnett  16,Pierce  8,A,Boston Celtics 2007-08 Regular Season NBA Schedule
"Sun, Jan 27",Orlando ,L96-93  ,34-8,Pierce  24,Pierce  9,Rondo  5,H,Boston Celtics 2007-08 Regular Season NBA Schedule
"Tue, Jan 29",Miami ,W117-87  ,35-8,Powe  25,Powe  11,Allen  6,H,Boston Celtics 2007-08 Regular Season NBA Schedule
"Thu, Jan 31", Dallas ,W96-90  ,36-8,Pierce  26,Rondo  12,Rondo  4,A,Boston Celtics 2007-08 Regular Season NBA Schedule
"Tue, Feb 5",Cleveland ,L114-113  ,36-9,Allen  24,Rondo  7,Allen  5,H,Boston Celtics 2007-08 Regular Season NBA Schedule
"Wed, Feb 6", LA ,W111-100  ,37-9,Rondo  24,Powe  10,Rondo  8,A,Boston Celtics 2007-08 Regular Season NBA Schedule
"Fri, Feb 8",Minnesota ,W88-86  ,38-9,Pierce  18,Powe  8,Pierce  6,H,Boston Celtics 2007-08 Regular Season NBA Schedule
"Sun, Feb 10", San Antonio ,W98-90  ,39-9,Pierce  35,Rondo  11,Rondo  12,A,Boston Celtics 2007-08 Regular Season NBA Schedule
"Tue, Feb 12",Indiana ,W104-97  ,40-9,Pierce  28,Pierce  12,Rondo  7,H,Boston Celtics 2007-08 Regular Season NBA Schedule
"Wed, Feb 13", New York ,W111-103  ,41-9,Pierce  24,Posey  11,Pierce  7,A,Boston Celtics 2007-08 Regular Season NBA Schedule
"Tue, Feb 19",Denver ,L124-118  ,41-10,Pierce  24,Powe  11,Pierce  7,H,Boston Celtics 2007-08 Regular Season NBA Schedule
"Wed, Feb 20",Golden State ,L119-117  ,41-11,Allen  32,Garnett  15,Allen  6,H,Boston Celtics 2007-08 Regular Season NBA Schedule
"Fri, Feb 22",Phoenix ,L85-77  ,41-12,Garnett  19,Pierce  6,Garnett  4,H,Boston Celtics 2007-08 Regular Season NBA Schedule
