DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Dec 23",Philadelphia ,L113-107  ,0-1,Beal  31,Westbrook  11,Westbrook  15,H,Washington Wizards 2020-21 Regular Season NBA Schedule
"Sat, Dec 26", Orlando ,L130-120  ,0-2,Beal  39,Westbrook  15,Westbrook  12,A,Washington Wizards 2020-21 Regular Season NBA Schedule
"Sun, Dec 27", Orlando ,L120-113  ,0-3,Beal  29,Avdija  9,Beal  7,A,Washington Wizards 2020-21 Regular Season NBA Schedule
"Tue, Dec 29", Chicago ,L115-107  ,0-4,Beal  29,Westbrook  15,Westbrook  11,A,Washington Wizards 2020-21 Regular Season NBA Schedule
"Thu, Dec 31", Chicago ,L133-130  ,0-5,Beal  28,Westbrook  10,Westbrook  11,A,Washington Wizards 2020-21 Regular Season NBA Schedule
"Fri, Jan 1",Minnesota ,W130-109  ,1-5,Beal  31,Bryant  7,Smith  9,H,Washington Wizards 2020-21 Regular Season NBA Schedule
"Sun, Jan 3",Brooklyn ,W123-122  ,2-5,Beal  27,Bryant  14,Westbrook  10,H,Washington Wizards 2020-21 Regular Season NBA Schedule
"Wed, Jan 6",Philadelphia ,L141-136  ,2-6,Beal  60,Westbrook  8,Westbrook  12,H,Washington Wizards 2020-21 Regular Season NBA Schedule
"Fri, Jan 8",Boston ,L116-107  ,2-7,Beal  41,Bryant  8,Westbrook  8,H,Washington Wizards 2020-21 Regular Season NBA Schedule
"Sat, Jan 9", Miami ,L128-124  ,2-8,Mathews  22,Wagner  7,Smith  7,A,Washington Wizards 2020-21 Regular Season NBA Schedule
"Mon, Jan 11", Phoenix ,W128-107  ,3-8,Beal  34,Lopez  11,Beal  9,A,Washington Wizards 2020-21 Regular Season NBA Schedule
"Sun, Jan 24",San Antonio ,L121-101  ,3-9,Beal  31,Westbrook  8,Westbrook  6,H,Washington Wizards 2020-21 Regular Season NBA Schedule
"Tue, Jan 26",Houston ,L107-88  ,3-10,Beal  33,Westbrook  11,Westbrook  7,H,Washington Wizards 2020-21 Regular Season NBA Schedule
"Wed, Jan 27",New Orleans ,L124-106  ,3-11,Beal  47,Bell  11,Beal  6,H,Washington Wizards 2020-21 Regular Season NBA Schedule
"Fri, Jan 29", Atlanta ,L116-100  ,3-12,Westbrook  26,Len  9,Westbrook  4,A,Washington Wizards 2020-21 Regular Season NBA Schedule
"Sun, Jan 31", Brooklyn ,W149-146  ,4-12,Westbrook  41,Westbrook  10,Westbrook  8,A,Washington Wizards 2020-21 Regular Season NBA Schedule
"Tue, Feb 2", Portland ,L132-121  ,4-13,Beal  37,Westbrook  12,Westbrook  10,A,Washington Wizards 2020-21 Regular Season NBA Schedule
