DATE,OPPONENT,RESULT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Sun, Apr 20", Los Angeles ,L117-98  ,Garnett  23,Garnett  14,Garnett  7,A,Minnesota Timberwolves 2002-03 Postseason NBA Schedule
"Tue, Apr 22", Los Angeles ,W119-91  ,Hudson  37,Garnett  20,Hudson  10,A,Minnesota Timberwolves 2002-03 Postseason NBA Schedule
"Thu, Apr 24",Los Angeles ,W114-110 OT ,Garnett  33,Garnett  14,Strickland  7,H,Minnesota Timberwolves 2002-03 Postseason NBA Schedule
"Sun, Apr 27",Los Angeles ,L102-97  ,Garnett  28,Garnett  18,Garnett  5,H,Minnesota Timberwolves 2002-03 Postseason NBA Schedule
"Tue, Apr 29", Los Angeles ,L120-90  ,Garnett  25,Garnett  16,Hudson  7,A,Minnesota Timberwolves 2002-03 Postseason NBA Schedule
"Thu, May 1",Los Angeles ,L101-85  ,Garnett  18,Garnett  12,Garnett  5,H,Minnesota Timberwolves 2002-03 Postseason NBA Schedule
