DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Tue, Dec 27",New Jersey ,W106-70  ,1-0,Radmanovic  17,Pachulia  11,Radmanovic  5,H,Atlanta Hawks 2011-12 Regular Season NBA Schedule
"Wed, Dec 28", Washington ,W101-83  ,2-0,Johnson  18,Smith  10,Teague  5,A,Atlanta Hawks 2011-12 Regular Season NBA Schedule
"Fri, Dec 30", New Jersey ,W105-98  ,3-0,Teague  22,Pachulia  8,Teague  6,A,Atlanta Hawks 2011-12 Regular Season NBA Schedule
"Sat, Dec 31",Houston ,L95-84  ,3-1,Horford  15,Smith  7,Teague  5,H,Atlanta Hawks 2011-12 Regular Season NBA Schedule
"Mon, Jan 2",Miami ,W100-92  ,4-1,Johnson  21,Horford  9,Teague  5,H,Atlanta Hawks 2011-12 Regular Season NBA Schedule
"Tue, Jan 3",Chicago ,L76-74  ,4-2,Horford  16,Smith  14,Johnson  4,H,Atlanta Hawks 2011-12 Regular Season NBA Schedule
"Thu, Jan 5", Miami ,L116-109 3OT ,4-3,Johnson  20,Smith  13,Teague  7,A,Atlanta Hawks 2011-12 Regular Season NBA Schedule
"Fri, Jan 6",Charlotte ,W102-96 OT ,5-3,Smith  23,Smith  13,Teague  9,H,Atlanta Hawks 2011-12 Regular Season NBA Schedule
"Sat, Jan 7", Chicago ,W109-94  ,6-3,Smith  25,Horford  7,Teague  8,A,Atlanta Hawks 2011-12 Regular Season NBA Schedule
"Mon, Jan 9",New Jersey ,W106-101  ,7-3,Smith  26,Horford  9,Johnson  6,H,Atlanta Hawks 2011-12 Regular Season NBA Schedule
"Wed, Jan 11",Indiana ,L96-84  ,7-4,Smith  16,Smith  7,Smith  3,H,Atlanta Hawks 2011-12 Regular Season NBA Schedule
"Thu, Jan 12", Charlotte ,W111-81  ,8-4,Smith  30,Smith  13,Johnson  8,A,Atlanta Hawks 2011-12 Regular Season NBA Schedule
"Sat, Jan 14", Minnesota ,W93-91  ,9-4,Johnson  25,Johnson  11,Teague  10,A,Atlanta Hawks 2011-12 Regular Season NBA Schedule
"Mon, Jan 16", Toronto ,W93-84  ,10-4,Smith  28,Smith  15,Johnson  6,A,Atlanta Hawks 2011-12 Regular Season NBA Schedule
"Wed, Jan 18", Portland ,W92-89  ,11-4,Johnson  24,Smith  11,Johnson  5,A,Atlanta Hawks 2011-12 Regular Season NBA Schedule
