DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Oct 19", Houston ,W117-107  ,1-0,Collins  24,Okongwu  9,Young  13,A,Atlanta Hawks 2022-23 Regular Season NBA Schedule
"Fri, Oct 21", Orlando ,W108-98  ,2-0,Young  25,Collins  13,Young  13,A,Atlanta Hawks 2022-23 Regular Season NBA Schedule
"Sun, Oct 23", Charlotte ,L126-109  ,2-1,Young  28,Capela  10,Young  9,A,Atlanta Hawks 2022-23 Regular Season NBA Schedule
"Wed, Oct 26",Detroit ,W118-113  ,3-1,Young  35,Collins  11,Murray  8,H,Atlanta Hawks 2022-23 Regular Season NBA Schedule
"Fri, Oct 28",Detroit ,W136-112  ,4-1,Young  36,Capela  11,Young  12,H,Atlanta Hawks 2022-23 Regular Season NBA Schedule
"Sat, Oct 29",Milwaukee ,L123-115  ,4-2,Young  42,Capela  10,Murray  6,H,Atlanta Hawks 2022-23 Regular Season NBA Schedule
"Mon, Oct 31",Toronto ,L139-109  ,4-3,Murray  20,Collins  12,Young  10,H,Atlanta Hawks 2022-23 Regular Season NBA Schedule
"Wed, Nov 2",New York ,W112-99  ,5-3,Murray  36,Collins  13,Murray  9,H,Atlanta Hawks 2022-23 Regular Season NBA Schedule
"Sat, Nov 5", New Orleans ,W124-121 OT ,6-3,Young  34,Capela  19,Murray  11,A,Atlanta Hawks 2022-23 Regular Season NBA Schedule
"Mon, Nov 7", Milwaukee ,W117-98  ,7-3,Murray  25,Capela  12,Murray  11,A,Atlanta Hawks 2022-23 Regular Season NBA Schedule
"Wed, Nov 9", Utah ,L125-119  ,7-4,Murray  26,Capela  19,Young  9,A,Atlanta Hawks 2022-23 Regular Season NBA Schedule
"Thu, Nov 10", Philadelphia ,W104-95  ,8-4,Young  26,Capela  20,Murray  8,A,Atlanta Hawks 2022-23 Regular Season NBA Schedule
"Sat, Nov 12",Philadelphia ,L121-109  ,8-5,Young  27,Capela  15,Young  11,H,Atlanta Hawks 2022-23 Regular Season NBA Schedule
"Mon, Nov 14",Milwaukee ,W121-106  ,9-5,Hunter  24,Capela  10,Young  9,H,Atlanta Hawks 2022-23 Regular Season NBA Schedule
"Wed, Nov 16", Boston ,L126-101  ,9-6,Young  27,Okongwu  9,Young  9,A,Atlanta Hawks 2022-23 Regular Season NBA Schedule
"Sat, Nov 19", Toronto ,W124-122 OT ,10-6,Young  33,Capela  14,Young  12,A,Atlanta Hawks 2022-23 Regular Season NBA Schedule
"Mon, Nov 21",Cleveland ,L114-102  ,10-7,Young  25,Capela  12,Young  10,H,Atlanta Hawks 2022-23 Regular Season NBA Schedule
"Wed, Nov 23", Sacramento ,W115-106  ,11-7,Young  35,Capela  14,Young  7,A,Atlanta Hawks 2022-23 Regular Season NBA Schedule
"Fri, Nov 25",Houston ,L128-122  ,11-8,Young  44,Okongwu  11,Young  5,H,Atlanta Hawks 2022-23 Regular Season NBA Schedule
"Sun, Nov 27", Miami ,L106-98  ,11-9,Collins  23,Collins  14,Young  14,A,Atlanta Hawks 2022-23 Regular Season NBA Schedule
"Mon, Nov 28",Philadelphia ,L104-101  ,11-10,Hunter  18,Capela  16,Young  10,H,Atlanta Hawks 2022-23 Regular Season NBA Schedule
"Wed, Nov 30",Orlando ,W125-108  ,12-10,Young  30,Capela  12,Young  14,H,Atlanta Hawks 2022-23 Regular Season NBA Schedule
"Fri, Dec 2", Denver ,W117-109  ,13-10,Murray  34,Capela  11,Murray  8,A,Atlanta Hawks 2022-23 Regular Season NBA Schedule
"Mon, Dec 5", Oklahoma City ,L121-114  ,13-11,Murray  24,Capela  16,Young  10,A,Atlanta Hawks 2022-23 Regular Season NBA Schedule
"Wed, Dec 7",New York ,L113-89  ,13-12,Young  19,Capela  12,Young  6,H,Atlanta Hawks 2022-23 Regular Season NBA Schedule
"Fri, Dec 9",Brooklyn ,L120-116  ,13-13,Young  33,Capela  11,Young  9,H,Atlanta Hawks 2022-23 Regular Season NBA Schedule
"Sun, Dec 11", Chicago ,W123-122 OT ,14-13,Bogdanovic  28,Capela  14,Young  14,A,Atlanta Hawks 2022-23 Regular Season NBA Schedule
"Mon, Dec 12",Memphis ,L128-103  ,14-14,Hunter  19,Okongwu  10,Holiday  6,H,Atlanta Hawks 2022-23 Regular Season NBA Schedule
"Wed, Dec 14",Orlando ,L135-124  ,14-15,Hunter  25,Okongwu  11,Young  16,H,Atlanta Hawks 2022-23 Regular Season NBA Schedule
"Fri, Dec 16",Charlotte ,W125-106  ,15-15,Young  31,Bogdanovic  9,Young  9,H,Atlanta Hawks 2022-23 Regular Season NBA Schedule
"Mon, Dec 19", Orlando ,W126-125  ,16-15,Young  37,Okongwu  8,Young  13,A,Atlanta Hawks 2022-23 Regular Season NBA Schedule
"Wed, Dec 21", Chicago ,L110-108  ,16-16,Young  34,Okongwu  11,Murray  10,A,Atlanta Hawks 2022-23 Regular Season NBA Schedule
"Fri, Dec 23", Detroit ,W130-105  ,17-16,Murray  26,Collins  12,Young  13,A,Atlanta Hawks 2022-23 Regular Season NBA Schedule
"Tue, Dec 27",Indiana ,L129-114  ,17-17,Collins  26,Collins  10,Young  10,H,Atlanta Hawks 2022-23 Regular Season NBA Schedule
"Wed, Dec 28", Brooklyn ,L108-107  ,17-18,Murray  24,Okongwu  13,Murray  8,A,Atlanta Hawks 2022-23 Regular Season NBA Schedule
"Fri, Dec 30", Los Angeles ,L130-121  ,17-19,Young  29,Collins  9,Murray  9,A,Atlanta Hawks 2022-23 Regular Season NBA Schedule
"Mon, Jan 2",Golden State ,L143-141 2OT ,17-20,Young  30,Collins  13,Young  14,H,Atlanta Hawks 2022-23 Regular Season NBA Schedule
"Wed, Jan 4",Sacramento ,W120-117  ,18-20,Collins  22,Collins  12,Young  6,H,Atlanta Hawks 2022-23 Regular Season NBA Schedule
