DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Oct 23",San Antonio ,L120-111  ,0-1,Morris Sr.  26,Randle  11,Payton  8,H,New York Knicks 2019-20 Regular Season NBA Schedule
"Fri, Oct 25",Brooklyn ,L113-109  ,21-45,Trier  22,Randle  11,Randle  4,H,New York Knicks 2019-20 Regular Season NBA Schedule
"Sat, Oct 26", Boston ,L118-95  ,0-3,Barrett  26,Portis  11,Payton  5,A,New York Knicks 2019-20 Regular Season NBA Schedule
"Mon, Oct 28", Chicago ,W105-98  ,1-3,Portis  28,Barrett  15,Barrett  5,A,New York Knicks 2019-20 Regular Season NBA Schedule
"Wed, Oct 30",Orlando ,L95-83  ,1-4,Randle  16,Randle  10,Randle  7,H,New York Knicks 2019-20 Regular Season NBA Schedule
"Fri, Nov 1",Boston ,L104-102  ,1-5,Morris Sr.  29,Randle  10,Barrett  5,H,New York Knicks 2019-20 Regular Season NBA Schedule
"Sun, Nov 3", Sacramento ,L113-92  ,1-6,Morris Sr.  28,Randle  7,Trier  4,A,New York Knicks 2019-20 Regular Season NBA Schedule
"Wed, Nov 6",Detroit ,L122-102  ,1-7,Randle  20,Barrett  6,Barrett  8,H,New York Knicks 2019-20 Regular Season NBA Schedule
"Fri, Nov 8",Dallas ,W106-102  ,2-7,Morris Sr.  29,Portis  12,Randle  4,H,New York Knicks 2019-20 Regular Season NBA Schedule
"Sun, Nov 10", Cleveland ,L108-87  ,2-8,Randle  20,Randle  16,Ntilikina  6,A,New York Knicks 2019-20 Regular Season NBA Schedule
"Tue, Nov 12",Chicago ,L120-102  ,2-9,Morris Sr.  22,Morris Sr.  9,Barrett  9,H,New York Knicks 2019-20 Regular Season NBA Schedule
"Thu, Nov 14", Dallas ,W106-103  ,3-9,Morris Sr.  20,Randle  10,Smith Jr.  8,A,New York Knicks 2019-20 Regular Season NBA Schedule
"Sat, Nov 16", Charlotte ,L103-102  ,3-10,Barrett  22,Robinson  12,Randle  6,A,New York Knicks 2019-20 Regular Season NBA Schedule
"Mon, Nov 18", Cleveland ,W123-105  ,4-10,Randle  30,Gibson  8,Ntilikina  6,A,New York Knicks 2019-20 Regular Season NBA Schedule
"Wed, Nov 20",Philadelphia ,L109-104  ,4-11,Morris Sr.  22,Morris Sr.  13,Morris Sr.  6,H,New York Knicks 2019-20 Regular Season NBA Schedule
"Sat, Nov 23", San Antonio ,L111-104  ,4-12,Morris Sr.  20,Randle  8,Ntilikina  9,A,New York Knicks 2019-20 Regular Season NBA Schedule
"Sun, Nov 24", Brooklyn ,L103-101  ,4-13,Morris Sr.  26,Randle  8,Smith Jr.  5,A,New York Knicks 2019-20 Regular Season NBA Schedule
"Wed, Nov 27",Toronto ,L126-98  ,4-14,Randle  19,Randle  8,Barrett  4,H,New York Knicks 2019-20 Regular Season NBA Schedule
"Fri, Nov 29", Philadelphia ,L101-95  ,4-15,Randle  22,Randle  10,Randle  4,A,New York Knicks 2019-20 Regular Season NBA Schedule
"Sun, Dec 1", Boston ,L113-104  ,4-16,Randle  26,Barrett  7,Smith Jr.  7,A,New York Knicks 2019-20 Regular Season NBA Schedule
"Mon, Dec 2",Milwaukee ,L132-88  ,4-17,Randle  19,Robinson  14,Smith Jr.  3,H,New York Knicks 2019-20 Regular Season NBA Schedule
"Thu, Dec 5", Denver ,L129-92  ,4-18,Robinson  17,Robinson  7,Barrett  5,A,New York Knicks 2019-20 Regular Season NBA Schedule
"Sat, Dec 7", Indiana ,L104-103  ,4-19,Morris Sr.  25,Randle  12,Payton  7,A,New York Knicks 2019-20 Regular Season NBA Schedule
"Tue, Dec 10",Portland ,L115-87  ,4-20,Randle  15,Portis  10,Payton  4,H,New York Knicks 2019-20 Regular Season NBA Schedule
"Wed, Dec 11",Golden State ,W124-122 OT ,5-20,Morris Sr.  36,Randle  13,Randle  5,H,New York Knicks 2019-20 Regular Season NBA Schedule
"Fri, Dec 13",Sacramento ,W103-101  ,6-20,Randle  26,Randle  9,Morris Sr.  5,H,New York Knicks 2019-20 Regular Season NBA Schedule
