DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Tue, Apr 11", Atlanta ,L116-105  ,44-38,Lowry  33,Adebayo  9,Butler  9,A,Miami Heat 2022-23 Play-In NBA Schedule
"Fri, Apr 14", Chicago ,W102-91  ,44-38,Strus  31,Adebayo  17,Herro  7,A,Miami Heat 2022-23 Play-In NBA Schedule
