DATE,OPPONENT,RESULT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Sun, Apr 17",Milwaukee ,L93-86  ,Vucevic  24,Vucevic  17,DeRozan  6,H,Chicago Bulls 2021-22 Postseason NBA Schedule
"Wed, Apr 20",Milwaukee ,W114-110  ,DeRozan  41,Vucevic  13,Caruso  10,H,Chicago Bulls 2021-22 Postseason NBA Schedule
"Fri, Apr 22", Milwaukee ,L111-81  ,Vucevic  19,White  8,LaVine  5,A,Chicago Bulls 2021-22 Postseason NBA Schedule
"Sun, Apr 24", Milwaukee ,L119-95  ,LaVine  24,Williams  10,LaVine  13,A,Chicago Bulls 2021-22 Postseason NBA Schedule
"Wed, Apr 27",Milwaukee ,L116-100  ,Williams  23,Vucevic  16,DeRozan  7,H,Chicago Bulls 2021-22 Postseason NBA Schedule
