DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Nov 1", NO/Oklahoma City ,L91-87  ,0-1,Pierce  29,Pierce  19,West  5,A,Boston Celtics 2006-07 Regular Season NBA Schedule
"Fri, Nov 3", Detroit ,L101-88  ,0-2,Pierce  22,Jefferson  10,Rondo  6,A,Boston Celtics 2006-07 Regular Season NBA Schedule
"Sat, Nov 4",Washington ,L124-117  ,0-3,Szczerbiak  33,Pierce  12,Telfair  6,H,Boston Celtics 2006-07 Regular Season NBA Schedule
"Wed, Nov 8", Charlotte ,W110-108 OT ,1-3,Pierce  35,Pierce  13,Gomes  10,A,Boston Celtics 2006-07 Regular Season NBA Schedule
"Fri, Nov 10", Utah ,L107-100  ,1-4,Pierce  30,Pierce  9,Szczerbiak  6,A,Boston Celtics 2006-07 Regular Season NBA Schedule
"Sat, Nov 11",Cleveland ,L94-93  ,1-5,Pierce  19,Perkins  11,Telfair  5,H,Boston Celtics 2006-07 Regular Season NBA Schedule
"Mon, Nov 13", Orlando ,L92-89  ,1-6,Pierce  21,Perkins  8,Rondo  7,A,Boston Celtics 2006-07 Regular Season NBA Schedule
"Wed, Nov 15", Indiana ,W114-88  ,2-6,Pierce  32,Gomes  12,Rondo  7,A,Boston Celtics 2006-07 Regular Season NBA Schedule
"Fri, Nov 17", Portland ,W118-90  ,3-6,Pierce  29,Pierce  6,Telfair  7,A,Boston Celtics 2006-07 Regular Season NBA Schedule
"Sat, Nov 18",New York ,W122-118  ,4-6,Pierce  39,Gomes  14,Pierce  4,H,Boston Celtics 2006-07 Regular Season NBA Schedule
"Wed, Nov 22",Charlotte ,L92-83  ,4-7,Pierce  28,Pierce  14,Telfair  7,H,Boston Celtics 2006-07 Regular Season NBA Schedule
"Fri, Nov 24", New York ,L101-77  ,4-8,Szczerbiak  16,Jefferson  8,Pierce  3,A,Boston Celtics 2006-07 Regular Season NBA Schedule
"Sat, Nov 25",Milwaukee ,W111-98  ,5-8,Pierce  34,Gomes  8,Telfair  8,H,Boston Celtics 2006-07 Regular Season NBA Schedule
"Wed, Nov 29", New Jersey ,L106-103  ,5-9,Pierce  31,Gomes  9,Gomes  6,A,Boston Celtics 2006-07 Regular Season NBA Schedule
"Fri, Dec 1",Toronto ,L106-102  ,5-10,Pierce  19,Jefferson  6,Pierce  9,H,Boston Celtics 2006-07 Regular Season NBA Schedule
"Mon, Dec 4",Chicago ,L100-82  ,5-11,Allen  20,Gomes  7,Telfair  4,H,Boston Celtics 2006-07 Regular Season NBA Schedule
