DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Nov 2",Golden State ,L122-97  ,0-1,Harrington  18,Pachulia  12,Harrington  5,H,Atlanta Hawks 2005-06 Regular Season NBA Schedule
"Fri, Nov 4",LA ,L92-77  ,0-2,Stoudamire  15,Smith  9,Johnson  7,H,Atlanta Hawks 2005-06 Regular Season NBA Schedule
"Sat, Nov 5",Portland ,L94-93  ,0-3,Johnson  23,Pachulia  6,Johnson  7,H,Atlanta Hawks 2005-06 Regular Season NBA Schedule
"Tue, Nov 8", Los Angeles ,L103-97  ,0-4,Johnson  26,Harrington  10,Johnson  4,A,Atlanta Hawks 2005-06 Regular Season NBA Schedule
"Thu, Nov 10", LA ,L102-95  ,0-5,Johnson  24,Pachulia  13,Pachulia  6,A,Atlanta Hawks 2005-06 Regular Season NBA Schedule
"Sat, Nov 12", Memphis ,L85-84  ,0-6,Johnson  17,Pachulia  12,Johnson  12,A,Atlanta Hawks 2005-06 Regular Season NBA Schedule
"Tue, Nov 15",San Antonio ,L103-79  ,0-7,Harrington  23,Harrington  9,Harrington  1,H,Atlanta Hawks 2005-06 Regular Season NBA Schedule
"Thu, Nov 17",Dallas ,L87-78  ,0-8,Pachulia  21,Pachulia  12,Pachulia  3,H,Atlanta Hawks 2005-06 Regular Season NBA Schedule
"Fri, Nov 18","NO/Oklahoma City
 ",L95-92  ,0-9,Stoudamire  30,Pachulia  14,Smith  3,H,Atlanta Hawks 2005-06 Regular Season NBA Schedule
"Wed, Nov 23", Boston ,W120-117  ,1-9,Harrington  34,Pachulia  13,Harrington  7,A,Atlanta Hawks 2005-06 Regular Season NBA Schedule
"Fri, Nov 25",Indiana ,W87-85  ,2-9,Harrington  17,Childress  13,Johnson  9,H,Atlanta Hawks 2005-06 Regular Season NBA Schedule
"Sun, Nov 27", Portland ,L77-75  ,2-10,Harrington  16,Pachulia  10,Johnson  5,A,Atlanta Hawks 2005-06 Regular Season NBA Schedule
"Tue, Nov 29",Houston ,L100-85  ,2-11,Johnson  17,Harrington  9,Johnson  7,H,Atlanta Hawks 2005-06 Regular Season NBA Schedule
"Wed, Nov 30", Miami ,L96-74  ,2-12,Pachulia  17,Pachulia  11,Johnson  6,A,Atlanta Hawks 2005-06 Regular Season NBA Schedule
"Fri, Dec 2", Toronto ,L102-101  ,2-13,Johnson  34,Pachulia  14,Johnson  10,A,Atlanta Hawks 2005-06 Regular Season NBA Schedule
"Sun, Dec 4",Phoenix ,L112-94  ,2-14,Johnson  23,Williams  11,Harrington  3,H,Atlanta Hawks 2005-06 Regular Season NBA Schedule
"Tue, Dec 6",Denver ,L125-116  ,2-15,Harrington  35,Harrington  9,Lue  8,H,Atlanta Hawks 2005-06 Regular Season NBA Schedule
"Wed, Dec 7",Utah ,L95-83  ,2-16,Johnson  19,Pachulia  7,Harrington  4,H,Atlanta Hawks 2005-06 Regular Season NBA Schedule
"Sat, Dec 10", San Antonio ,W94-84  ,3-16,Johnson  22,Pachulia  13,Harrington  5,A,Atlanta Hawks 2005-06 Regular Season NBA Schedule
"Tue, Dec 13",Cleveland ,W100-94  ,4-16,Harrington  20,Johnson  9,Johnson  6,H,Atlanta Hawks 2005-06 Regular Season NBA Schedule
"Wed, Dec 14",Philadelphia ,L106-101  ,4-17,Harrington  27,Smith  11,Johnson  8,H,Atlanta Hawks 2005-06 Regular Season NBA Schedule
"Fri, Dec 16", New York ,W122-111  ,5-17,Johnson  36,Pachulia  11,Johnson  5,A,Atlanta Hawks 2005-06 Regular Season NBA Schedule
"Sun, Dec 18", Denver ,W110-107 OT ,6-17,Johnson  30,Pachulia  13,Johnson  9,A,Atlanta Hawks 2005-06 Regular Season NBA Schedule
"Tue, Dec 20",Miami ,L111-92  ,6-18,Williams  26,Childress  9,Johnson  4,H,Atlanta Hawks 2005-06 Regular Season NBA Schedule
"Fri, Dec 23", Philadelphia ,W111-108  ,7-18,Johnson  24,Johnson  9,Johnson  8,A,Atlanta Hawks 2005-06 Regular Season NBA Schedule
"Tue, Dec 27", Charlotte ,L93-90  ,7-19,Harrington  19,Pachulia  13,Harrington  7,A,Atlanta Hawks 2005-06 Regular Season NBA Schedule
"Wed, Dec 28",Toronto ,L108-102  ,7-20,Harrington  25,Harrington  6,Lue  6,H,Atlanta Hawks 2005-06 Regular Season NBA Schedule
"Fri, Dec 30",New Jersey ,L99-91  ,7-21,Harrington  26,Pachulia  7,Harrington  5,H,Atlanta Hawks 2005-06 Regular Season NBA Schedule
"Tue, Jan 3", Toronto ,L108-97  ,7-22,Pachulia  18,Childress  8,Johnson  5,A,Atlanta Hawks 2005-06 Regular Season NBA Schedule
"Fri, Jan 6",Boston ,W103-98  ,8-22,Harrington  28,Pachulia  10,Johnson  5,H,Atlanta Hawks 2005-06 Regular Season NBA Schedule
"Sat, Jan 7"," NO/Oklahoma City
 ",W101-93  ,9-22,Harrington  24,Williams  7,Johnson  4,A,Atlanta Hawks 2005-06 Regular Season NBA Schedule
"Tue, Jan 10", Boston ,L98-94  ,9-23,Pachulia  18,Pachulia  9,Johnson  7,A,Atlanta Hawks 2005-06 Regular Season NBA Schedule
"Wed, Jan 11",Washington ,L103-72  ,9-24,Ivey  11,Pachulia  10,Johnson  5,H,Atlanta Hawks 2005-06 Regular Season NBA Schedule
"Fri, Jan 13",New York ,L105-94  ,9-25,Johnson  19,Pachulia  7,Johnson  5,H,Atlanta Hawks 2005-06 Regular Season NBA Schedule
"Sat, Jan 14", Washington ,L114-106 OT ,9-26,Johnson  23,Childress  12,Johnson  11,A,Atlanta Hawks 2005-06 Regular Season NBA Schedule
"Mon, Jan 16", Houston ,W94-83  ,10-26,Harrington  28,Smith  11,Johnson  10,A,Atlanta Hawks 2005-06 Regular Season NBA Schedule
