DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Nov 3",Phoenix ,L112-82  ,0-1,Walker  21,Walker  13,Walker  3,H,Atlanta Hawks 2004-05 Regular Season NBA Schedule
"Fri, Nov 5",Seattle ,L106-85  ,0-2,Walker  24,Walker  8,Walker  4,H,Atlanta Hawks 2004-05 Regular Season NBA Schedule
"Sun, Nov 7",Los Angeles ,L106-90  ,0-3,Harrington  22,Smith  6,Diaw  6,H,Atlanta Hawks 2004-05 Regular Season NBA Schedule
"Tue, Nov 9", Cleveland ,L93-79  ,0-4,Walker  22,Walker  9,Walker  6,A,Atlanta Hawks 2004-05 Regular Season NBA Schedule
"Fri, Nov 12",New Orleans ,W96-95  ,1-4,Walker  27,Harrington  10,Walker  7,H,Atlanta Hawks 2004-05 Regular Season NBA Schedule
"Sat, Nov 13", San Antonio ,L103-88  ,1-5,Walker  23,Harrington  12,Barry  3,A,Atlanta Hawks 2004-05 Regular Season NBA Schedule
"Tue, Nov 16", Houston ,W88-84  ,2-5,Walker  20,Walker  10,Harrington  8,A,Atlanta Hawks 2004-05 Regular Season NBA Schedule
"Wed, Nov 17",Indiana ,L93-86  ,2-6,Harrington  30,Walker  7,Walker  5,H,Atlanta Hawks 2004-05 Regular Season NBA Schedule
"Sat, Nov 20", Utah ,L92-79  ,2-7,Harrington  17,Harrington  12,Walker  4,A,Atlanta Hawks 2004-05 Regular Season NBA Schedule
"Tue, Nov 23",New York ,L104-88  ,2-8,Walker  20,Walker  8,Childress  5,H,Atlanta Hawks 2004-05 Regular Season NBA Schedule
"Wed, Nov 24", Miami ,L99-93  ,2-9,Walker  22,Harrington  9,Anderson  6,A,Atlanta Hawks 2004-05 Regular Season NBA Schedule
"Fri, Nov 26", Orlando ,L117-99  ,2-10,Walker  20,Walker  7,Walker  9,A,Atlanta Hawks 2004-05 Regular Season NBA Schedule
"Sat, Nov 27",Charlotte ,L107-92  ,2-11,Harrington  27,Walker  8,Anderson  6,H,Atlanta Hawks 2004-05 Regular Season NBA Schedule
"Tue, Nov 30", New York ,L110-109 OT ,2-12,Walker  36,Walker  13,Walker  4,A,Atlanta Hawks 2004-05 Regular Season NBA Schedule
