DATE,OPPONENT,RESULT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Sun, Apr 20",Detroit ,W99-94  ,McGrady  43,Gooden  14,Vaughn  6,H,Orlando Magic 2002-03 Postseason NBA Schedule
"Wed, Apr 23",Detroit ,L89-77  ,McGrady  46,Gooden  11,Vaughn  6,H,Orlando Magic 2002-03 Postseason NBA Schedule
"Fri, Apr 25", Detroit ,W89-80  ,McGrady  29,McGrady  7,Armstrong  8,A,Orlando Magic 2002-03 Postseason NBA Schedule
"Sun, Apr 27", Detroit ,W100-92  ,McGrady  27,Gooden  13,McGrady  9,A,Orlando Magic 2002-03 Postseason NBA Schedule
"Wed, Apr 30",Detroit ,L98-67  ,McGrady  19,Gooden  15,McGrady  4,H,Orlando Magic 2002-03 Postseason NBA Schedule
"Fri, May 2", Detroit ,L103-88  ,McGrady  37,Gooden  12,McGrady  5,A,Orlando Magic 2002-03 Postseason NBA Schedule
"Sun, May 4",Detroit ,L108-93  ,McGrady  21,Gooden  17,McGrady  6,H,Orlando Magic 2002-03 Postseason NBA Schedule
