DATE,OPPONENT,RESULT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Sun, Apr 20",Miami ,L99-88  ,Walker  20,Jefferson  10,Walker  6,H,Charlotte Hornets 2013-14 Postseason NBA Schedule
"Wed, Apr 23",Miami ,L101-97  ,Kidd-Gilchrist  22,Jefferson  13,Walker  8,H,Charlotte Hornets 2013-14 Postseason NBA Schedule
"Sat, Apr 26", Miami ,L98-85  ,Jefferson  20,McRoberts  9,Ridnour  6,A,Charlotte Hornets 2013-14 Postseason NBA Schedule
"Mon, Apr 28", Miami ,L109-98  ,Walker  29,McRoberts  10,Walker  5,A,Charlotte Hornets 2013-14 Postseason NBA Schedule
