DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Tue, Oct 28",Los Angeles ,W108-90  ,1-0,Harden  32,Jones  13,Harden  6,H,Houston Rockets 2014-15 Regular Season NBA Schedule
"Wed, Oct 29",Utah ,W104-93  ,2-0,Howard  22,Howard  10,Harden  10,H,Houston Rockets 2014-15 Regular Season NBA Schedule
"Sat, Nov 1", Boston ,W104-90  ,3-0,Harden  26,Jones  10,Harden  6,A,Houston Rockets 2014-15 Regular Season NBA Schedule
"Mon, Nov 3",Philadelphia ,W104-93  ,4-0,Harden  35,Howard  14,Ariza  7,H,Houston Rockets 2014-15 Regular Season NBA Schedule
"Tue, Nov 4",Miami ,W108-91  ,5-0,Howard  26,Howard  10,Harden  10,H,Houston Rockets 2014-15 Regular Season NBA Schedule
"Thu, Nov 6", San Antonio ,W98-81  ,6-0,Howard  32,Howard  16,Harden  6,A,Houston Rockets 2014-15 Regular Season NBA Schedule
"Sat, Nov 8", Golden State ,L98-87  ,6-1,Harden  22,Ariza  11,Harden  7,A,Houston Rockets 2014-15 Regular Season NBA Schedule
"Wed, Nov 12", Minnesota,W113-101  ,7-1,Harden  23,Howard  10,Harden  10,N,Houston Rockets 2014-15 Regular Season NBA Schedule
"Fri, Nov 14", Philadelphia ,W88-87  ,8-1,Harden  35,Howard  16,Harden  7,A,Houston Rockets 2014-15 Regular Season NBA Schedule
"Sun, Nov 16",Oklahoma City ,W69-65  ,9-1,Harden  19,Harden  9,Harden  5,H,Houston Rockets 2014-15 Regular Season NBA Schedule
"Mon, Nov 17",Memphis ,L119-93  ,9-2,Ariza  16,Howard  9,Papanikolaou  5,H,Houston Rockets 2014-15 Regular Season NBA Schedule
"Wed, Nov 19", Los Angeles ,L98-92  ,9-3,Harden  24,Black  9,Harden  7,A,Houston Rockets 2014-15 Regular Season NBA Schedule
"Sat, Nov 22", Dallas ,W95-92  ,10-3,Harden  32,Motiejunas  12,Terry  5,A,Houston Rockets 2014-15 Regular Season NBA Schedule
"Mon, Nov 24", New York ,W91-86  ,11-3,Harden  36,Motiejunas  8,Harden  6,A,Houston Rockets 2014-15 Regular Season NBA Schedule
"Wed, Nov 26", Sacramento ,W102-89  ,12-3,Harden  26,Harden  7,Harden  8,A,Houston Rockets 2014-15 Regular Season NBA Schedule
"Fri, Nov 28", LA ,L102-85  ,12-4,Harden  16,Black  9,Harden  6,A,Houston Rockets 2014-15 Regular Season NBA Schedule
"Sat, Nov 29",Milwaukee ,W117-103  ,13-4,Harden  34,Ariza  10,Harden  7,H,Houston Rockets 2014-15 Regular Season NBA Schedule
"Wed, Dec 3", Memphis ,W105-96  ,14-4,Harden  21,Black  11,Terry  5,A,Houston Rockets 2014-15 Regular Season NBA Schedule
"Fri, Dec 5",Minnesota ,W114-112 OT ,15-4,Harden  38,Ariza  9,Harden  6,H,Houston Rockets 2014-15 Regular Season NBA Schedule
"Sat, Dec 6", Phoenix ,W100-95  ,16-4,Ariza  19,Harden  12,Harden  7,A,Houston Rockets 2014-15 Regular Season NBA Schedule
