DATE,OPPONENT,RESULT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Sun, May 23",Utah ,W112-109  ,Brooks  31,Valanciunas  12,Morant  4,H,Memphis Grizzlies 2020-21 Postseason NBA Schedule
"Wed, May 26",Utah ,L141-129  ,Morant  47,Valanciunas  6,Morant  7,H,Memphis Grizzlies 2020-21 Postseason NBA Schedule
"Sat, May 29", Utah ,L121-111  ,Morant  28,Anderson  13,Morant  7,A,Memphis Grizzlies 2020-21 Postseason NBA Schedule
"Mon, May 31", Utah ,L120-113  ,Morant  23,Valanciunas  12,Morant  12,A,Memphis Grizzlies 2020-21 Postseason NBA Schedule
"Wed, Jun 2",Utah ,L126-110  ,Morant  27,Morant  7,Morant  11,H,Memphis Grizzlies 2020-21 Postseason NBA Schedule
