DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Tue, Oct 31",Los Angeles ,L114-106  ,0-1,Barbosa  30,Thomas  8,Nash  13,H,Phoenix Suns 2006-07 Regular Season NBA Schedule
"Wed, Nov 1", LA ,W112-104  ,1-1,Marion  27,Marion  10,Nash  11,A,Phoenix Suns 2006-07 Regular Season NBA Schedule
"Fri, Nov 3", Utah ,L108-104  ,1-2,Barbosa  22,Marion  8,Nash  10,A,Phoenix Suns 2006-07 Regular Season NBA Schedule
"Sat, Nov 4",LA ,L114-108  ,1-3,Nash  28,Marion  15,Nash  13,H,Phoenix Suns 2006-07 Regular Season NBA Schedule
"Wed, Nov 8",San Antonio ,L111-106 OT ,1-4,Bell  20,Marion  16,Nash  11,H,Phoenix Suns 2006-07 Regular Season NBA Schedule
"Thu, Nov 9", Dallas ,L119-112  ,1-5,Barbosa  30,Stoudemire  8,Nash  9,A,Phoenix Suns 2006-07 Regular Season NBA Schedule
"Sat, Nov 11", Memphis ,W96-87  ,2-5,Stoudemire  25,Stoudemire  14,Barbosa  12,A,Phoenix Suns 2006-07 Regular Season NBA Schedule
"Fri, Nov 17", Philadelphia ,W106-94  ,3-5,Barbosa  26,Barbosa  10,Diaw  6,A,Phoenix Suns 2006-07 Regular Season NBA Schedule
"Sat, Nov 18",Utah ,L120-117 OT ,3-6,Marion  35,Stoudemire  12,Barbosa  11,H,Phoenix Suns 2006-07 Regular Season NBA Schedule
"Mon, Nov 20",Golden State ,W113-110  ,4-6,Bell  22,Marion  11,Nash  15,H,Phoenix Suns 2006-07 Regular Season NBA Schedule
"Wed, Nov 22", NO/Oklahoma City ,W92-83  ,5-6,Nash  24,Thomas  10,Nash  7,A,Phoenix Suns 2006-07 Regular Season NBA Schedule
"Fri, Nov 24", New Jersey ,W99-93  ,6-6,Nash  26,Stoudemire  10,Nash  13,A,Phoenix Suns 2006-07 Regular Season NBA Schedule
"Sun, Nov 26",Portland ,W119-101  ,7-6,Bell  30,Stoudemire  11,Nash  10,H,Phoenix Suns 2006-07 Regular Season NBA Schedule
"Wed, Nov 29", Houston ,W102-91  ,8-6,Stoudemire  22,Stoudemire  15,Nash  8,A,Phoenix Suns 2006-07 Regular Season NBA Schedule
"Fri, Dec 1", Milwaukee ,W122-116  ,9-6,Marion  27,Marion  14,Nash  11,A,Phoenix Suns 2006-07 Regular Season NBA Schedule
