DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Apr 13", San Antonio ,W113-103  ,36-46,McCollum  32,Valanciunas  14,McCollum  7,A,New Orleans Pelicans 2021-22 Play-In NBA Schedule
"Fri, Apr 15",LA ,W105-101  ,36-46,Ingram  30,Nance Jr.  16,Ingram  6,H,New Orleans Pelicans 2021-22 Play-In NBA Schedule
