DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Oct 26", Detroit ,W109-91  ,1-0,DeRozan  40,Valanciunas  11,Lowry  8,A,Toronto Raptors 2016-17 Regular Season NBA Schedule
"Fri, Oct 28", Cleveland ,L94-91  ,1-1,DeRozan  32,Valanciunas  17,Lowry  4,A,Toronto Raptors 2016-17 Regular Season NBA Schedule
"Mon, Oct 31", Denver ,W105-102  ,2-1,DeRozan  33,Valanciunas  9,Lowry  7,A,Toronto Raptors 2016-17 Regular Season NBA Schedule
"Wed, Nov 2",Washington ,W113-103  ,3-1,DeRozan  40,Valanciunas  7,DeRozan  5,H,Toronto Raptors 2016-17 Regular Season NBA Schedule
"Fri, Nov 4", Miami ,W96-87  ,4-1,DeRozan  34,Valanciunas  11,Lowry  5,A,Toronto Raptors 2016-17 Regular Season NBA Schedule
"Sun, Nov 6", Sacramento ,L96-91  ,4-2,DeRozan  23,Patterson  9,Lowry  10,A,Toronto Raptors 2016-17 Regular Season NBA Schedule
"Wed, Nov 9",Oklahoma City ,W112-102  ,5-2,DeRozan  37,Lowry  9,Lowry  13,H,Toronto Raptors 2016-17 Regular Season NBA Schedule
"Fri, Nov 11",Charlotte ,W113-111  ,6-2,DeRozan  34,Lowry  8,Lowry  6,H,Toronto Raptors 2016-17 Regular Season NBA Schedule
"Sat, Nov 12", New York ,W118-107  ,7-2,DeRozan  33,Nogueira  10,Lowry  6,A,Toronto Raptors 2016-17 Regular Season NBA Schedule
"Tue, Nov 15",Cleveland ,L121-117  ,7-3,Lowry  28,Valanciunas  9,Lowry  9,H,Toronto Raptors 2016-17 Regular Season NBA Schedule
"Wed, Nov 16", Golden State ,L127-121  ,7-4,DeRozan  34,Siakam  9,Lowry  5,A,Toronto Raptors 2016-17 Regular Season NBA Schedule
"Fri, Nov 18",Denver ,W113-111 OT ,8-4,DeRozan  30,Valanciunas  9,Lowry  13,H,Toronto Raptors 2016-17 Regular Season NBA Schedule
"Sun, Nov 20",Sacramento ,L102-99  ,8-5,Lowry  25,Valanciunas  13,Lowry  6,H,Toronto Raptors 2016-17 Regular Season NBA Schedule
"Mon, Nov 21",LA ,L123-115  ,8-6,Lowry  27,Valanciunas  8,Lowry  7,H,Toronto Raptors 2016-17 Regular Season NBA Schedule
"Wed, Nov 23",Houston ,W115-102  ,9-6,DeRozan  24,Valanciunas  16,DeRozan  9,H,Toronto Raptors 2016-17 Regular Season NBA Schedule
"Fri, Nov 25",Milwaukee ,W105-99  ,10-6,DeRozan  26,DeRozan  7,Lowry  6,H,Toronto Raptors 2016-17 Regular Season NBA Schedule
"Mon, Nov 28", Philadelphia ,W122-95  ,11-6,Lowry  24,Valanciunas  11,Lowry  8,A,Toronto Raptors 2016-17 Regular Season NBA Schedule
"Wed, Nov 30", Memphis ,W120-105  ,12-6,Lowry  29,Patterson  13,Lowry  8,A,Toronto Raptors 2016-17 Regular Season NBA Schedule
"Fri, Dec 2", Los Angeles ,W113-80  ,13-6,Lowry  24,Powell  7,Lowry  7,A,Toronto Raptors 2016-17 Regular Season NBA Schedule
"Sat, Dec 3", Atlanta ,W128-84  ,14-6,DeRozan  21,Lowry  8,Lowry  8,A,Toronto Raptors 2016-17 Regular Season NBA Schedule
"Mon, Dec 5", Cleveland ,L116-112  ,14-7,DeRozan  31,Valanciunas  10,Lowry  9,A,Toronto Raptors 2016-17 Regular Season NBA Schedule
"Thu, Dec 8", Minnesota ,W124-110  ,15-7,DeRozan  27,Valanciunas  10,Lowry  11,A,Toronto Raptors 2016-17 Regular Season NBA Schedule
"Fri, Dec 9",Boston ,W101-94  ,16-7,Lowry  34,Valanciunas  10,Patterson  4,H,Toronto Raptors 2016-17 Regular Season NBA Schedule
"Mon, Dec 12", Milwaukee ,W122-100  ,17-7,DeRozan  30,Valanciunas  12,Lowry  7,A,Toronto Raptors 2016-17 Regular Season NBA Schedule
"Wed, Dec 14",Philadelphia ,W123-114  ,18-7,DeRozan  31,Valanciunas  10,Lowry  7,H,Toronto Raptors 2016-17 Regular Season NBA Schedule
"Fri, Dec 16", Atlanta ,L125-121  ,18-8,DeRozan  34,Valanciunas  6,Lowry  6,A,Toronto Raptors 2016-17 Regular Season NBA Schedule
"Sun, Dec 18",Orlando ,W109-79  ,19-8,DeRozan  31,Valanciunas  13,Lowry  10,H,Toronto Raptors 2016-17 Regular Season NBA Schedule
"Tue, Dec 20", Brooklyn ,W116-104  ,20-8,Lowry  23,Valanciunas  14,Lowry  8,A,Toronto Raptors 2016-17 Regular Season NBA Schedule
"Fri, Dec 23",Utah ,W104-98  ,21-8,Lowry  36,Valanciunas  7,Lowry  5,H,Toronto Raptors 2016-17 Regular Season NBA Schedule
"Mon, Dec 26",Portland ,W95-91  ,22-8,Lowry  27,Valanciunas  13,DeRozan  7,H,Toronto Raptors 2016-17 Regular Season NBA Schedule
"Wed, Dec 28",Golden State ,L121-111  ,22-9,DeRozan  29,Ross  7,Lowry  11,H,Toronto Raptors 2016-17 Regular Season NBA Schedule
"Thu, Dec 29",Phoenix ,L99-91  ,22-10,Lowry  24,Valanciunas  10,Lowry  5,H,Toronto Raptors 2016-17 Regular Season NBA Schedule
"Sun, Jan 1",Los Angeles ,W123-114  ,23-10,Lowry  41,Siakam  10,Lowry  7,H,Toronto Raptors 2016-17 Regular Season NBA Schedule
"Tue, Jan 3",San Antonio ,L110-82  ,23-11,DeRozan  26,Poeltl  9,Joseph  3,H,Toronto Raptors 2016-17 Regular Season NBA Schedule
"Thu, Jan 5", Utah ,W101-93  ,24-11,Lowry  33,Valanciunas  13,Lowry  5,A,Toronto Raptors 2016-17 Regular Season NBA Schedule
"Sat, Jan 7",Chicago ,L123-118 OT ,24-12,DeRozan  36,Lowry  9,Lowry  12,H,Toronto Raptors 2016-17 Regular Season NBA Schedule
"Sun, Jan 8", Houston ,L129-122  ,24-13,DeRozan  36,Carroll  8,Lowry  6,A,Toronto Raptors 2016-17 Regular Season NBA Schedule
"Tue, Jan 10", Boston ,W114-106  ,25-13,DeRozan  41,Valanciunas  23,Lowry  9,A,Toronto Raptors 2016-17 Regular Season NBA Schedule
"Fri, Jan 13", Brooklyn ,W132-113  ,26-13,DeRozan  28,Carroll  11,Joseph  7,A,Toronto Raptors 2016-17 Regular Season NBA Schedule
"Sun, Jan 15", New York ,W116-101  ,27-13,DeRozan  23,Valanciunas  16,Lowry  9,A,Toronto Raptors 2016-17 Regular Season NBA Schedule
"Tue, Jan 17",Brooklyn ,W119-109  ,28-13,DeRozan  36,DeRozan  11,DeRozan  6,H,Toronto Raptors 2016-17 Regular Season NBA Schedule
"Wed, Jan 18",Philadelphia ,L94-89  ,28-14,DeRozan  25,Valanciunas  15,DeRozan  6,H,Toronto Raptors 2016-17 Regular Season NBA Schedule
"Fri, Jan 20",Charlotte ,L113-78  ,28-15,Lowry  24,Valanciunas  6,Lowry  3,H,Toronto Raptors 2016-17 Regular Season NBA Schedule
"Sun, Jan 22", Phoenix ,L115-103  ,28-16,DeRozan  22,Valanciunas  12,Lowry  6,A,Toronto Raptors 2016-17 Regular Season NBA Schedule
"Tue, Jan 24", San Antonio ,L108-106  ,28-17,Lowry  30,Valanciunas  13,Lowry  2,A,Toronto Raptors 2016-17 Regular Season NBA Schedule
"Wed, Jan 25",Memphis ,L101-99  ,28-18,Lowry  29,Valanciunas  12,Lowry  8,H,Toronto Raptors 2016-17 Regular Season NBA Schedule
"Fri, Jan 27", Milwaukee ,W102-86  ,29-18,Lowry  32,Valanciunas  11,Lowry  6,A,Toronto Raptors 2016-17 Regular Season NBA Schedule
"Sun, Jan 29", Orlando ,L114-113  ,29-19,Lowry  33,Patterson  10,Lowry  8,A,Toronto Raptors 2016-17 Regular Season NBA Schedule
