DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Oct 30", Orlando ,W120-115 OT ,1-0,Love  31,Love  17,Rubio  11,A,Minnesota Timberwolves 2013-14 Regular Season NBA Schedule
"Fri, Nov 1", Oklahoma City ,W100-81  ,2-0,Love  24,Love  12,Rubio  10,A,Minnesota Timberwolves 2013-14 Regular Season NBA Schedule
"Sun, Nov 3",New York ,W109-100  ,3-0,Love  34,Love  15,Rubio  10,H,Minnesota Timberwolves 2013-14 Regular Season NBA Schedule
"Mon, Nov 4",Cleveland ,L93-92  ,3-1,Martin  23,Love  13,Love  5,H,Minnesota Timberwolves 2013-14 Regular Season NBA Schedule
"Wed, Nov 6", Golden State ,L106-93  ,3-2,Love  25,Love  16,Rubio  7,A,Minnesota Timberwolves 2013-14 Regular Season NBA Schedule
"Fri, Nov 8", Dallas ,W116-108  ,4-2,Love  32,Love  15,Love  8,A,Minnesota Timberwolves 2013-14 Regular Season NBA Schedule
"Sun, Nov 10",Los Angeles ,W113-90  ,5-2,Martin  27,Love  13,Rubio  14,H,Minnesota Timberwolves 2013-14 Regular Season NBA Schedule
"Mon, Nov 11",LA ,L109-107  ,5-3,Martin  30,Love  19,Rubio  10,H,Minnesota Timberwolves 2013-14 Regular Season NBA Schedule
"Wed, Nov 13", Cleveland ,W124-95  ,6-3,Love  33,Love  8,Rubio  16,A,Minnesota Timberwolves 2013-14 Regular Season NBA Schedule
"Fri, Nov 15",Denver ,L117-113  ,6-4,Love  28,Love  10,Rubio  12,H,Minnesota Timberwolves 2013-14 Regular Season NBA Schedule
"Sat, Nov 16", Boston ,W106-88  ,7-4,Love  23,Love  12,Rubio  7,A,Minnesota Timberwolves 2013-14 Regular Season NBA Schedule
"Tue, Nov 19",Washington ,L104-100  ,7-5,Love  25,Love  11,Barea  7,H,Minnesota Timberwolves 2013-14 Regular Season NBA Schedule
"Wed, Nov 20", LA ,L102-98  ,7-6,Martin  28,Love  12,Love  8,A,Minnesota Timberwolves 2013-14 Regular Season NBA Schedule
"Fri, Nov 22", Brooklyn ,W111-81  ,8-6,Love  17,Love  16,Rubio  8,A,Minnesota Timberwolves 2013-14 Regular Season NBA Schedule
"Sat, Nov 23",Houston ,L112-101  ,8-7,Love  27,Love  15,Rubio  8,H,Minnesota Timberwolves 2013-14 Regular Season NBA Schedule
"Mon, Nov 25",Indiana ,L98-84  ,8-8,Love  20,Love  17,Rubio  7,H,Minnesota Timberwolves 2013-14 Regular Season NBA Schedule
"Wed, Nov 27", Denver ,L117-110  ,8-9,Martin  29,Love  15,Rubio  11,A,Minnesota Timberwolves 2013-14 Regular Season NBA Schedule
"Sat, Nov 30",Dallas ,W112-106  ,9-9,Martin  27,Love  11,Rubio  7,H,Minnesota Timberwolves 2013-14 Regular Season NBA Schedule
"Sun, Dec 1",Oklahoma City ,L113-103  ,9-10,Martin  24,Love  12,Rubio  7,H,Minnesota Timberwolves 2013-14 Regular Season NBA Schedule
"Sat, Dec 7", Miami ,L103-82  ,9-11,Martin  19,Pekovic  12,Rubio  6,A,Minnesota Timberwolves 2013-14 Regular Season NBA Schedule
"Tue, Dec 10",Detroit ,W121-94  ,10-11,Love  26,Love  16,Rubio  9,H,Minnesota Timberwolves 2013-14 Regular Season NBA Schedule
"Wed, Dec 11", Philadelphia ,W106-99  ,11-11,Love  26,Love  15,Rubio  7,A,Minnesota Timberwolves 2013-14 Regular Season NBA Schedule
"Fri, Dec 13",San Antonio ,L117-110  ,11-12,Love  42,Love  14,Rubio  8,H,Minnesota Timberwolves 2013-14 Regular Season NBA Schedule
"Sun, Dec 15",Memphis ,W101-93  ,12-12,Love  30,Brewer  12,Barea  5,H,Minnesota Timberwolves 2013-14 Regular Season NBA Schedule
"Mon, Dec 16",Boston ,L101-97  ,12-13,Love  27,Love  14,Barea  11,H,Minnesota Timberwolves 2013-14 Regular Season NBA Schedule
"Wed, Dec 18", Portland ,W120-109  ,13-13,Pekovic  30,Love  15,Love  9,A,Minnesota Timberwolves 2013-14 Regular Season NBA Schedule
"Fri, Dec 20",Los Angeles ,L104-91  ,13-14,Love  25,Love  13,Rubio  7,H,Minnesota Timberwolves 2013-14 Regular Season NBA Schedule
"Sun, Dec 22",LA ,L120-116 OT ,13-15,Love  45,Love  19,Rubio  12,H,Minnesota Timberwolves 2013-14 Regular Season NBA Schedule
"Fri, Dec 27", Washington ,W120-98  ,14-15,Love  25,Love  11,Rubio  9,A,Minnesota Timberwolves 2013-14 Regular Season NBA Schedule
"Sat, Dec 28",Milwaukee ,W117-95  ,15-15,Love  33,Love  15,Rubio  8,H,Minnesota Timberwolves 2013-14 Regular Season NBA Schedule
"Mon, Dec 30", Dallas ,L100-98  ,15-16,Love  36,Love  11,Rubio  13,A,Minnesota Timberwolves 2013-14 Regular Season NBA Schedule
"Wed, Jan 1", New Orleans ,W124-112  ,16-16,Pekovic  22,Rubio  8,Rubio  9,A,Minnesota Timberwolves 2013-14 Regular Season NBA Schedule
"Sat, Jan 4", Oklahoma City ,L115-111  ,16-17,Pekovic  31,Love  14,Rubio  10,A,Minnesota Timberwolves 2013-14 Regular Season NBA Schedule
"Mon, Jan 6",Philadelphia ,W126-95  ,17-17,Love  26,Pekovic  14,Rubio  8,H,Minnesota Timberwolves 2013-14 Regular Season NBA Schedule
"Wed, Jan 8", Phoenix ,L104-103  ,17-18,Martin  20,Pekovic  12,Rubio  8,A,Minnesota Timberwolves 2013-14 Regular Season NBA Schedule
"Fri, Jan 10", Charlotte ,W119-92  ,18-18,Pekovic  26,Love  14,Rubio  6,A,Minnesota Timberwolves 2013-14 Regular Season NBA Schedule
"Sun, Jan 12",San Antonio ,L104-86  ,18-19,Pekovic  22,Love  7,Rubio  8,H,Minnesota Timberwolves 2013-14 Regular Season NBA Schedule
"Wed, Jan 15", Sacramento ,L111-108  ,18-20,Love  27,Love  11,Love  5,A,Minnesota Timberwolves 2013-14 Regular Season NBA Schedule
"Fri, Jan 17",Toronto ,L94-89  ,18-21,Martin  18,Love  12,Barea  5,H,Minnesota Timberwolves 2013-14 Regular Season NBA Schedule
"Sat, Jan 18", Utah ,W98-72  ,19-21,Pekovic  27,Pekovic  14,Rubio  9,A,Minnesota Timberwolves 2013-14 Regular Season NBA Schedule
"Tue, Jan 21",Utah ,W112-97  ,20-21,Love  19,Love  13,Rubio  13,H,Minnesota Timberwolves 2013-14 Regular Season NBA Schedule
"Fri, Jan 24",Golden State ,W121-120  ,21-21,Love  26,Love  14,Rubio  12,H,Minnesota Timberwolves 2013-14 Regular Season NBA Schedule
"Sat, Jan 25",Portland ,L115-104  ,21-22,Martin  30,Love  13,Rubio  11,H,Minnesota Timberwolves 2013-14 Regular Season NBA Schedule
"Mon, Jan 27",Chicago ,W95-86  ,22-22,Love  31,Love  8,Barea  7,H,Minnesota Timberwolves 2013-14 Regular Season NBA Schedule
"Wed, Jan 29", New Orleans ,W88-77  ,23-22,Love  30,Love  14,Barea  6,A,Minnesota Timberwolves 2013-14 Regular Season NBA Schedule
"Fri, Jan 31", Memphis ,L94-90  ,23-23,Love  28,Love  16,Rubio  8,A,Minnesota Timberwolves 2013-14 Regular Season NBA Schedule
"Sat, Feb 1",Atlanta ,L120-113  ,23-24,Love  43,Love  19,Rubio  11,H,Minnesota Timberwolves 2013-14 Regular Season NBA Schedule
"Tue, Feb 4", Los Angeles ,W109-99  ,24-24,Martin  32,Love  17,Rubio  13,A,Minnesota Timberwolves 2013-14 Regular Season NBA Schedule
