DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Oct 30", Dallas ,L119-108  ,0-1,Giricek  29,Gasol  10,Williams  8,A,Memphis Grizzlies 2002-03 Regular Season NBA Schedule
"Fri, Nov 1",Detroit ,L109-86  ,0-2,Gooden  21,Gooden  5,Knight  7,H,Memphis Grizzlies 2002-03 Regular Season NBA Schedule
"Sat, Nov 2", Sacramento ,L116-99  ,0-3,Gasol  20,Gasol  7,Williams  8,A,Memphis Grizzlies 2002-03 Regular Season NBA Schedule
"Mon, Nov 4", San Antonio ,L103-101 OT ,0-4,Gasol  22,Battier  10,Williams  9,A,Memphis Grizzlies 2002-03 Regular Season NBA Schedule
"Wed, Nov 6",Portland ,L94-88  ,0-5,Gasol  23,Swift  9,Williams  11,H,Memphis Grizzlies 2002-03 Regular Season NBA Schedule
"Fri, Nov 8",Sacramento ,L99-91  ,0-6,Gooden  23,Swift  10,Knight  8,H,Memphis Grizzlies 2002-03 Regular Season NBA Schedule
"Sat, Nov 9",Denver ,L84-73  ,0-7,Gasol  21,Gooden  12,Williams  5,H,Memphis Grizzlies 2002-03 Regular Season NBA Schedule
"Mon, Nov 11", Golden State ,L108-101  ,0-8,Gasol  24,Gooden  9,Williams  12,A,Memphis Grizzlies 2002-03 Regular Season NBA Schedule
"Fri, Nov 15", Minnesota ,L99-95  ,0-9,Giricek  25,Swift  9,Watson  4,A,Memphis Grizzlies 2002-03 Regular Season NBA Schedule
"Sat, Nov 16",Chicago ,L111-93  ,0-10,Williams  18,Gooden  7,Williams  7,H,Memphis Grizzlies 2002-03 Regular Season NBA Schedule
"Tue, Nov 19",Minnesota ,L110-106 OT ,0-11,Williams  14,Swift  8,Watson  4,H,Memphis Grizzlies 2002-03 Regular Season NBA Schedule
"Wed, Nov 20", Philadelphia ,L95-88  ,0-12,Gooden  21,Swift  16,Gasol  6,A,Memphis Grizzlies 2002-03 Regular Season NBA Schedule
"Fri, Nov 22",San Antonio ,L95-86  ,0-13,Batiste  18,Batiste  6,Watson  6,H,Memphis Grizzlies 2002-03 Regular Season NBA Schedule
"Sat, Nov 23", Washington ,W85-74  ,1-13,Watson  17,Gasol  15,Watson  5,A,Memphis Grizzlies 2002-03 Regular Season NBA Schedule
"Wed, Nov 27", Seattle ,W117-99  ,2-13,Williams  28,Gooden  8,Giricek  7,A,Memphis Grizzlies 2002-03 Regular Season NBA Schedule
"Fri, Nov 29", Los Angeles ,L112-106 OT ,2-14,Gasol  24,Gooden  10,Williams  8,A,Memphis Grizzlies 2002-03 Regular Season NBA Schedule
"Sun, Dec 1", Toronto ,L92-87  ,2-15,Battier  14,Gasol  10,Williams  6,A,Memphis Grizzlies 2002-03 Regular Season NBA Schedule
"Tue, Dec 3",Los Angeles ,L101-91  ,2-16,Wright  17,Gasol  9,Watson  7,H,Memphis Grizzlies 2002-03 Regular Season NBA Schedule
"Wed, Dec 4",Phoenix ,L98-85  ,2-17,Giricek  18,Gasol  10,Williams  8,H,Memphis Grizzlies 2002-03 Regular Season NBA Schedule
"Fri, Dec 6",Utah ,L104-71  ,2-18,Swift  16,Gasol  8,Batiste  5,H,Memphis Grizzlies 2002-03 Regular Season NBA Schedule
"Sun, Dec 8", Phoenix ,W102-94  ,3-18,Gasol  21,Gasol  17,Knight  11,A,Memphis Grizzlies 2002-03 Regular Season NBA Schedule
"Tue, Dec 10",Miami ,W107-96  ,4-18,Gooden  25,Gooden  9,Knight  14,H,Memphis Grizzlies 2002-03 Regular Season NBA Schedule
"Wed, Dec 11", Denver ,W96-93  ,5-18,Gasol  18,Gasol  10,Williams  9,A,Memphis Grizzlies 2002-03 Regular Season NBA Schedule
"Fri, Dec 13", Houston ,W114-109 OT ,6-18,Gasol  29,Gasol  12,Williams  12,A,Memphis Grizzlies 2002-03 Regular Season NBA Schedule
"Sat, Dec 14",Dallas ,L104-87  ,6-19,Giricek  17,Swift  7,Watson  6,H,Memphis Grizzlies 2002-03 Regular Season NBA Schedule
"Mon, Dec 16", Golden State ,W104-91  ,7-19,Gasol  18,Wright  12,Williams  13,A,Memphis Grizzlies 2002-03 Regular Season NBA Schedule
"Wed, Dec 18",Washington ,L118-100  ,7-20,Gasol  25,Wright  7,Williams  11,H,Memphis Grizzlies 2002-03 Regular Season NBA Schedule
"Fri, Dec 20", Milwaukee ,W95-84  ,8-20,Person  23,Gasol  14,Williams  13,A,Memphis Grizzlies 2002-03 Regular Season NBA Schedule
