DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Tue, Oct 24",Golden State ,W108-104  ,1-0,Booker  32,Nurkic  14,Booker  8,H,Phoenix Suns 2023-24 Regular Season NBA Schedule
"Thu, Oct 26",Los Angeles ,L100-95  ,1-1,Durant  39,Durant  11,Allen  4,H,Phoenix Suns 2023-24 Regular Season NBA Schedule
"Sat, Oct 28", Utah ,W126-104  ,2-1,Durant  26,Nurkic  7,Durant  7,A,Phoenix Suns 2023-24 Regular Season NBA Schedule
"Tue, Oct 31", San Antonio ,L115-114  ,2-2,Durant  26,Nurkic  12,Durant  7,A,Phoenix Suns 2023-24 Regular Season NBA Schedule
"Thu, Nov 2", San Antonio ,L132-121  ,2-3,Booker  31,Booker  9,Booker  13,A,Phoenix Suns 2023-24 Regular Season NBA Schedule
"Sat, Nov 4",Philadelphia ,L112-100  ,2-4,Durant  31,Nurkic  9,Nurkic  5,H,Phoenix Suns 2023-24 Regular Season NBA Schedule
"Sun, Nov 5",Detroit ,W120-106  ,3-4,Durant  41,Okogie  7,Gordon  8,H,Phoenix Suns 2023-24 Regular Season NBA Schedule
"Wed, Nov 8",Chicago ,W116-115 OT ,4-4,Allen  26,Nurkic  17,Durant  9,H,Phoenix Suns 2023-24 Regular Season NBA Schedule
"Fri, Nov 10", Los Angeles ,L122-119  ,4-5,Durant  38,Durant  9,Nurkic  7,A,Phoenix Suns 2023-24 Regular Season NBA Schedule
"Sun, Nov 12", Oklahoma City ,L111-99  ,4-6,Durant  28,Durant  9,Beal  5,A,Phoenix Suns 2023-24 Regular Season NBA Schedule
"Wed, Nov 15", Minnesota ,W133-115  ,5-6,Durant  31,Durant  6,Durant  6,A,Phoenix Suns 2023-24 Regular Season NBA Schedule
"Fri, Nov 17",Utah ,W131-128  ,6-6,Durant  38,Durant  9,Booker  15,H,Phoenix Suns 2023-24 Regular Season NBA Schedule
"Sun, Nov 19",Utah ,W140-137 2OT ,7-6,Durant  39,Nurkic  12,Durant  10,H,Phoenix Suns 2023-24 Regular Season NBA Schedule
"Tue, Nov 21", Portland ,W120-107  ,8-6,Durant  31,Nurkic  12,Durant  9,A,Phoenix Suns 2023-24 Regular Season NBA Schedule
"Wed, Nov 22", Golden State ,W123-115  ,9-6,Durant  32,Durant  8,Booker  10,A,Phoenix Suns 2023-24 Regular Season NBA Schedule
"Fri, Nov 24",Memphis ,W110-89  ,10-6,Booker  40,Nurkic  11,Nurkic  6,H,Phoenix Suns 2023-24 Regular Season NBA Schedule
"Sun, Nov 26",New York ,W116-113  ,11-6,Booker  28,Nurkic  10,Booker  11,H,Phoenix Suns 2023-24 Regular Season NBA Schedule
"Wed, Nov 29",Toronto ,L112-105  ,11-7,Durant  30,Nurkic  14,Durant  6,H,Phoenix Suns 2023-24 Regular Season NBA Schedule
"Fri, Dec 1", Denver ,L119-111  ,11-8,Nurkic  31,Allen  10,Durant  11,A,Phoenix Suns 2023-24 Regular Season NBA Schedule
"Sat, Dec 2", Memphis ,W116-109  ,12-8,Booker  34,Booker  10,Booker  7,A,Phoenix Suns 2023-24 Regular Season NBA Schedule
"Tue, Dec 5",Los Angeles ,L106-103  ,12-9,Durant  31,Booker  11,Booker  6,H,Phoenix Suns 2023-24 Regular Season NBA Schedule
"Fri, Dec 8", Sacramento ,L114-106  ,12-10,Booker  28,Nurkic  9,Booker  7,A,Phoenix Suns 2023-24 Regular Season NBA Schedule
"Tue, Dec 12", Golden State ,W119-116  ,13-10,Booker  32,Nurkic  13,Booker  7,A,Phoenix Suns 2023-24 Regular Season NBA Schedule
"Wed, Dec 13", Brooklyn ,L116-112  ,13-11,Booker  34,Nurkic  22,Booker  12,A,Phoenix Suns 2023-24 Regular Season NBA Schedule
"Fri, Dec 15", New York ,L139-122  ,13-12,Durant  29,Nurkic  12,Booker  9,A,Phoenix Suns 2023-24 Regular Season NBA Schedule
"Sun, Dec 17", Washington ,W112-108  ,14-12,Durant  28,Nurkic  17,Booker  8,A,Phoenix Suns 2023-24 Regular Season NBA Schedule
"Tue, Dec 19",Portland ,L109-104  ,14-13,Durant  40,Nurkic  13,Booker  7,H,Phoenix Suns 2023-24 Regular Season NBA Schedule
"Fri, Dec 22",Sacramento ,L120-105  ,14-14,Durant  28,Azubuike  11,Booker  7,H,Phoenix Suns 2023-24 Regular Season NBA Schedule
"Mon, Dec 25", Dallas ,L128-114  ,14-15,Allen  32,Metu  19,Booker  10,A,Phoenix Suns 2023-24 Regular Season NBA Schedule
"Wed, Dec 27",Houston ,W129-113  ,15-15,Durant  27,Durant  10,Durant  16,H,Phoenix Suns 2023-24 Regular Season NBA Schedule
"Fri, Dec 29", Charlotte ,W133-119  ,16-15,Booker  35,Nurkic  15,Durant  11,A,Phoenix Suns 2023-24 Regular Season NBA Schedule
"Sun, Dec 31", Orlando ,W112-107  ,17-15,Durant  31,Nurkic  13,Durant  5,A,Phoenix Suns 2023-24 Regular Season NBA Schedule
"Mon, Jan 1", Portland ,W109-88  ,18-15,Beal  21,Bol  9,Booker  6,A,Phoenix Suns 2023-24 Regular Season NBA Schedule
"Wed, Jan 3", LA ,L131-122  ,18-16,Booker  35,Nurkic  6,Booker  6,A,Phoenix Suns 2023-24 Regular Season NBA Schedule
"Fri, Jan 5", Miami ,W113-97  ,19-16,Allen  31,Nurkic  9,Booker  10,A,Phoenix Suns 2023-24 Regular Season NBA Schedule
"Sun, Jan 7", Memphis ,L121-115  ,19-17,Booker  24,Nurkic  19,Booker  8,A,Phoenix Suns 2023-24 Regular Season NBA Schedule
"Mon, Jan 8",LA ,L138-111  ,19-18,Durant  30,Durant  7,Booker  5,H,Phoenix Suns 2023-24 Regular Season NBA Schedule
"Thu, Jan 11",Los Angeles ,W127-109  ,20-18,Beal  37,Nurkic  12,Booker  5,H,Phoenix Suns 2023-24 Regular Season NBA Schedule
"Sun, Jan 14",Portland ,W127-116  ,21-18,Booker  34,Nurkic  13,Booker  7,H,Phoenix Suns 2023-24 Regular Season NBA Schedule
"Tue, Jan 16", Sacramento ,W119-117  ,22-18,Allen  29,Nurkic  15,Booker  11,A,Phoenix Suns 2023-24 Regular Season NBA Schedule
"Fri, Jan 19",New Orleans ,W123-109  ,23-18,Booker  52,Nurkic  15,Nurkic  9,H,Phoenix Suns 2023-24 Regular Season NBA Schedule
"Sun, Jan 21", Indiana ,W117-110  ,24-18,Durant  40,Nurkic  13,Booker  8,A,Phoenix Suns 2023-24 Regular Season NBA Schedule
"Mon, Jan 22", Chicago ,W115-113  ,25-18,Durant  43,Eubanks  8,Durant  8,A,Phoenix Suns 2023-24 Regular Season NBA Schedule
"Wed, Jan 24",Dallas ,W132-109  ,26-18,Booker  46,Durant  10,Beal  7,H,Phoenix Suns 2023-24 Regular Season NBA Schedule
"Fri, Jan 26",Indiana ,L133-131  ,26-19,Booker  62,Durant  7,Durant  6,H,Phoenix Suns 2023-24 Regular Season NBA Schedule
"Sun, Jan 28",Orlando ,L113-98  ,26-20,Booker  44,Eubanks  8,Beal  6,H,Phoenix Suns 2023-24 Regular Season NBA Schedule
"Mon, Jan 29",Miami ,W118-105  ,27-20,Gordon  23,Booker  8,Booker  7,H,Phoenix Suns 2023-24 Regular Season NBA Schedule
"Wed, Jan 31",Brooklyn ,W136-120  ,28-20,Durant  33,Nurkic  11,Durant  8,H,Phoenix Suns 2023-24 Regular Season NBA Schedule
"Fri, Feb 2",Atlanta ,L129-120  ,28-21,Durant  35,Nurkic  9,Beal  10,H,Phoenix Suns 2023-24 Regular Season NBA Schedule
"Sun, Feb 4",Washington ,W140-112  ,29-21,Beal  43,Nurkic  13,Nurkic  8,H,Phoenix Suns 2023-24 Regular Season NBA Schedule
"Tue, Feb 6", Milwaukee ,W114-106  ,30-21,Booker  32,Durant  10,Booker  4,A,Phoenix Suns 2023-24 Regular Season NBA Schedule
"Thu, Feb 8", Utah ,W129-115  ,31-21,Durant  31,Durant  8,Allen  14,A,Phoenix Suns 2023-24 Regular Season NBA Schedule
"Sat, Feb 10",Golden State ,L113-112  ,31-22,Booker  32,Durant  10,Durant  7,H,Phoenix Suns 2023-24 Regular Season NBA Schedule
"Tue, Feb 13", Sacramento ,W130-125  ,32-22,Durant  28,Durant  11,Booker  9,A,Phoenix Suns 2023-24 Regular Season NBA Schedule
"Wed, Feb 14", Detroit ,W116-100  ,33-22,Durant  25,Nurkic  13,Nurkic  7,A,Phoenix Suns 2023-24 Regular Season NBA Schedule
"Thu, Feb 22",Dallas ,L123-113  ,33-23,Booker  35,O'Neale  9,Booker  8,H,Phoenix Suns 2023-24 Regular Season NBA Schedule
"Fri, Feb 23",Houston ,L114-110  ,33-24,Durant  28,Bol  14,Durant  8,H,Phoenix Suns 2023-24 Regular Season NBA Schedule
"Sun, Feb 25", Los Angeles ,W123-113  ,34-24,Allen  24,Nurkic  22,Booker  9,A,Phoenix Suns 2023-24 Regular Season NBA Schedule
"Thu, Feb 29", Houston ,W110-105  ,35-24,Booker  35,Nurkic  13,O'Neale  7,A,Phoenix Suns 2023-24 Regular Season NBA Schedule
"Sat, Mar 2", Houston ,L118-109  ,35-25,Durant  30,O'Neale  10,Booker  5,A,Phoenix Suns 2023-24 Regular Season NBA Schedule
"Sun, Mar 3", Oklahoma City ,L118-110  ,35-26,Beal  31,Nurkic  31,Beal  6,A,Phoenix Suns 2023-24 Regular Season NBA Schedule
"Tue, Mar 5",Denver ,W117-107 OT ,36-26,Durant  35,Nurkic  12,Beal  6,H,Phoenix Suns 2023-24 Regular Season NBA Schedule
"Thu, Mar 7", Toronto ,W120-113  ,37-26,Durant  35,Nurkic  14,Beal  8,A,Phoenix Suns 2023-24 Regular Season NBA Schedule
"Sat, Mar 9", Boston ,L117-107  ,37-27,Durant  45,Nurkic  11,Durant  6,A,Phoenix Suns 2023-24 Regular Season NBA Schedule
"Mon, Mar 11",Cleveland ,W117-111  ,38-27,Durant  37,Durant  8,Booker  7,H,Phoenix Suns 2023-24 Regular Season NBA Schedule
"Thu, Mar 14",Boston ,L127-112  ,38-28,Booker  23,Nurkic  20,Booker  7,H,Phoenix Suns 2023-24 Regular Season NBA Schedule
"Fri, Mar 15",Charlotte ,W107-96  ,39-28,Booker  21,Nurkic  21,Booker  11,H,Phoenix Suns 2023-24 Regular Season NBA Schedule
"Sun, Mar 17",Milwaukee ,L140-129  ,39-29,Beal  28,Booker  9,Allen  8,H,Phoenix Suns 2023-24 Regular Season NBA Schedule
