DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Oct 28", Sacramento ,W102-89  ,1-0,Durant  25,Durant  11,Westbrook  13,A,Oklahoma City Thunder 2009-10 Regular Season NBA Schedule
"Fri, Oct 30",Detroit ,W91-83  ,2-0,Durant  25,Durant  12,Westbrook  10,H,Oklahoma City Thunder 2009-10 Regular Season NBA Schedule
"Sun, Nov 1", Portland ,L83-74  ,2-1,Westbrook  23,Green  11,Westbrook  2,A,Oklahoma City Thunder 2009-10 Regular Season NBA Schedule
"Tue, Nov 3", Los Angeles ,L101-98 OT ,2-2,Durant  28,Thomas  11,Westbrook  7,A,Oklahoma City Thunder 2009-10 Regular Season NBA Schedule
"Fri, Nov 6",Houston ,L105-94  ,2-3,Westbrook  33,Durant  9,Westbrook  7,H,Oklahoma City Thunder 2009-10 Regular Season NBA Schedule
"Sun, Nov 8", Orlando ,W102-74  ,3-3,Durant  28,Sefolosha  10,Westbrook  10,A,Oklahoma City Thunder 2009-10 Regular Season NBA Schedule
"Tue, Nov 10",Sacramento ,L101-98  ,3-4,Durant  37,Krstic  8,Westbrook  6,H,Oklahoma City Thunder 2009-10 Regular Season NBA Schedule
"Wed, Nov 11",LA ,W83-79  ,4-4,Durant  30,Durant  10,Harden  8,H,Oklahoma City Thunder 2009-10 Regular Season NBA Schedule
"Sat, Nov 14",San Antonio ,W101-98  ,5-4,Durant  25,Green  11,Westbrook  11,H,Oklahoma City Thunder 2009-10 Regular Season NBA Schedule
"Sun, Nov 15", LA ,L101-93  ,5-5,Durant  40,Westbrook  9,Westbrook  7,A,Oklahoma City Thunder 2009-10 Regular Season NBA Schedule
"Tue, Nov 17",Miami ,W100-87  ,6-5,Durant  32,Durant  9,Westbrook  7,H,Oklahoma City Thunder 2009-10 Regular Season NBA Schedule
"Wed, Nov 18",Orlando ,L108-94  ,6-6,Harden  24,Ibaka  9,Weaver  4,H,Oklahoma City Thunder 2009-10 Regular Season NBA Schedule
"Fri, Nov 20", Washington ,W127-108  ,7-6,Durant  35,Green  14,Westbrook  7,A,Oklahoma City Thunder 2009-10 Regular Season NBA Schedule
"Sun, Nov 22",Los Angeles ,L101-85  ,7-7,Durant  19,Ibaka  13,Westbrook  7,H,Oklahoma City Thunder 2009-10 Regular Season NBA Schedule
"Tue, Nov 24",Utah ,W104-94  ,8-7,Durant  28,Green  6,Durant  8,H,Oklahoma City Thunder 2009-10 Regular Season NBA Schedule
"Fri, Nov 27", Milwaukee ,W108-90  ,9-7,Durant  33,Durant  12,Westbrook  7,A,Oklahoma City Thunder 2009-10 Regular Season NBA Schedule
"Sun, Nov 29", Houston ,L100-91  ,9-8,Durant  25,Durant  9,Durant  6,A,Oklahoma City Thunder 2009-10 Regular Season NBA Schedule
"Wed, Dec 2", Philadelphia ,W117-106  ,10-8,Durant  33,Collison  7,Westbrook  15,A,Oklahoma City Thunder 2009-10 Regular Season NBA Schedule
"Fri, Dec 4", Boston ,L105-87  ,10-9,Durant  36,Durant  5,Westbrook  4,A,Oklahoma City Thunder 2009-10 Regular Season NBA Schedule
"Mon, Dec 7", Golden State ,W104-88  ,11-9,Durant  28,Green  13,Harden  5,A,Oklahoma City Thunder 2009-10 Regular Season NBA Schedule
"Fri, Dec 11",Memphis ,W102-94  ,12-9,Durant  32,Durant  10,Westbrook  7,H,Oklahoma City Thunder 2009-10 Regular Season NBA Schedule
