DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Oct 29",Washington ,W95-85  ,1-0,Carter  21,Lopez  8,Carter  6,H,Brooklyn Nets 2008-09 Regular Season NBA Schedule
"Sat, Nov 1", Golden State ,L105-97  ,1-1,Carter  20,Boone  14,Dooling  6,A,Brooklyn Nets 2008-09 Regular Season NBA Schedule
"Tue, Nov 4", Phoenix ,L114-86  ,1-2,Carter  19,Jianlian  8,Harris  7,A,Brooklyn Nets 2008-09 Regular Season NBA Schedule
"Fri, Nov 7", Detroit ,W103-96  ,2-2,Harris  38,Boone  14,Carter  7,A,Brooklyn Nets 2008-09 Regular Season NBA Schedule
"Sat, Nov 8",Indiana ,L98-80  ,2-3,Carter  31,Jianlian  11,Dooling  4,H,Brooklyn Nets 2008-09 Regular Season NBA Schedule
"Mon, Nov 10",Miami ,L99-94  ,2-4,Jianlian  24,Jianlian  10,Jianlian  4,H,Brooklyn Nets 2008-09 Regular Season NBA Schedule
"Wed, Nov 12", Indiana ,L98-87  ,2-5,Carter  28,Jianlian  8,Carter  7,A,Brooklyn Nets 2008-09 Regular Season NBA Schedule
"Fri, Nov 14", Atlanta ,W115-108  ,3-5,Harris  30,Lopez  9,Harris  8,A,Brooklyn Nets 2008-09 Regular Season NBA Schedule
"Sat, Nov 15",Atlanta ,W119-107  ,4-5,Harris  33,Lopez  7,Harris  10,H,Brooklyn Nets 2008-09 Regular Season NBA Schedule
"Tue, Nov 18", Cleveland ,L106-82  ,4-6,Harris  23,Lopez  13,Carter  6,A,Brooklyn Nets 2008-09 Regular Season NBA Schedule
"Fri, Nov 21",Toronto ,W129-127 OT ,5-6,Carter  39,Carter  9,Carter  6,H,Brooklyn Nets 2008-09 Regular Season NBA Schedule
"Sat, Nov 22", LA ,W112-95  ,6-6,Jianlian  27,Lopez  10,Harris  10,A,Brooklyn Nets 2008-09 Regular Season NBA Schedule
"Tue, Nov 25",Los Angeles ,L120-93  ,6-7,Harris  21,Lopez  10,Harris  6,H,Brooklyn Nets 2008-09 Regular Season NBA Schedule
"Wed, Nov 26",Sacramento ,W116-114 OT ,7-7,Carter  25,Lopez  8,Harris  7,H,Brooklyn Nets 2008-09 Regular Season NBA Schedule
"Sat, Nov 29",Utah ,W105-88  ,8-7,Harris  34,Lopez  8,Harris  6,H,Brooklyn Nets 2008-09 Regular Season NBA Schedule
"Sun, Nov 30",Phoenix ,W117-109  ,9-7,Harris  47,Harris  7,Harris  8,H,Brooklyn Nets 2008-09 Regular Season NBA Schedule
"Tue, Dec 2", Washington ,L108-88  ,9-8,Harris  18,Lopez  9,Harris  2,A,Brooklyn Nets 2008-09 Regular Season NBA Schedule
"Fri, Dec 5", Minnesota ,W113-84  ,10-8,Carter  18,Lopez  10,Harris  5,A,Brooklyn Nets 2008-09 Regular Season NBA Schedule
"Sat, Dec 6",Philadelphia ,W95-84  ,11-8,Harris  27,Carter  11,Harris  8,H,Brooklyn Nets 2008-09 Regular Season NBA Schedule
"Wed, Dec 10", New York ,L121-109  ,11-9,Harris  32,Carter  7,Harris  7,A,Brooklyn Nets 2008-09 Regular Season NBA Schedule
"Fri, Dec 12", Toronto ,L101-79  ,11-10,Jianlian  14,Lopez  8,Harris  5,A,Brooklyn Nets 2008-09 Regular Season NBA Schedule
"Sat, Dec 13",Chicago ,L113-104  ,11-11,Carter  39,Simmons  10,Harris  7,H,Brooklyn Nets 2008-09 Regular Season NBA Schedule
"Mon, Dec 15",Toronto ,W94-87  ,12-11,Anderson  21,Carter  10,Carter  5,H,Brooklyn Nets 2008-09 Regular Season NBA Schedule
"Wed, Dec 17", Utah ,L103-92  ,12-12,Carter  32,Lopez  7,Harris  11,A,Brooklyn Nets 2008-09 Regular Season NBA Schedule
"Fri, Dec 19", Dallas ,W121-97  ,13-12,Harris  41,Carter  10,Harris  13,A,Brooklyn Nets 2008-09 Regular Season NBA Schedule
"Sat, Dec 20", Miami ,L106-103  ,13-13,Lopez  22,Lopez  13,Harris  9,A,Brooklyn Nets 2008-09 Regular Season NBA Schedule
"Mon, Dec 22", Houston ,L114-91  ,13-14,Dooling  17,Lopez  9,Dooling  5,A,Brooklyn Nets 2008-09 Regular Season NBA Schedule
"Tue, Dec 23",Indiana ,W108-107  ,14-14,Carter  38,Carter  8,Harris  11,H,Brooklyn Nets 2008-09 Regular Season NBA Schedule
"Fri, Dec 26", Charlotte ,L95-87  ,14-15,Carter  19,Lopez  7,Dooling  6,A,Brooklyn Nets 2008-09 Regular Season NBA Schedule
"Sat, Dec 27",Charlotte ,W114-103 OT ,15-15,Carter  28,Lopez  13,Carter  6,H,Brooklyn Nets 2008-09 Regular Season NBA Schedule
"Mon, Dec 29", Chicago ,L100-87  ,15-16,Carter  31,Simmons  10,Harris  5,A,Brooklyn Nets 2008-09 Regular Season NBA Schedule
"Wed, Dec 31",Detroit ,L83-75  ,15-17,Lopez  23,Lopez  12,Harris  9,H,Brooklyn Nets 2008-09 Regular Season NBA Schedule
"Fri, Jan 2", Atlanta ,W93-91 OT ,16-17,Harris  26,Lopez  11,Harris  11,A,Brooklyn Nets 2008-09 Regular Season NBA Schedule
"Sat, Jan 3",Miami ,L101-96 OT ,16-18,Dooling  23,Carter  9,Dooling  7,H,Brooklyn Nets 2008-09 Regular Season NBA Schedule
"Mon, Jan 5", Sacramento ,W98-90  ,17-18,Carter  29,Jianlian  13,Carter  7,A,Brooklyn Nets 2008-09 Regular Season NBA Schedule
"Wed, Jan 7", Memphis ,W100-89  ,18-18,Carter  25,Lopez  8,Carter  12,A,Brooklyn Nets 2008-09 Regular Season NBA Schedule
"Fri, Jan 9",Milwaukee ,L104-102  ,18-19,Carter  23,Carter  9,Carter  14,H,Brooklyn Nets 2008-09 Regular Season NBA Schedule
"Mon, Jan 12", Oklahoma City ,W103-99 OT ,19-19,Lopez  31,Lopez  13,Harris  8,A,Brooklyn Nets 2008-09 Regular Season NBA Schedule
"Wed, Jan 14",Boston ,L118-86  ,19-20,Harris  17,Lopez  8,Harris  3,H,Brooklyn Nets 2008-09 Regular Season NBA Schedule
"Thu, Jan 15", Portland ,L105-99  ,19-21,Harris  23,Carter  9,Harris  8,A,Brooklyn Nets 2008-09 Regular Season NBA Schedule
"Sat, Jan 17", Boston ,L105-85  ,19-22,Lopez  28,Lopez  10,Dooling  8,A,Brooklyn Nets 2008-09 Regular Season NBA Schedule
"Wed, Jan 21",New Orleans ,L102-92  ,19-23,Carter  20,Anderson  10,Dooling  6,H,Brooklyn Nets 2008-09 Regular Season NBA Schedule
"Fri, Jan 23",San Antonio ,L94-91  ,19-24,Harris  27,Lopez  8,Carter  6,H,Brooklyn Nets 2008-09 Regular Season NBA Schedule
"Sat, Jan 24",Memphis ,W99-88  ,20-24,Carter  23,Anderson  9,Harris  8,H,Brooklyn Nets 2008-09 Regular Season NBA Schedule
"Mon, Jan 26",Oklahoma City ,L94-85  ,20-25,Lopez  18,Lopez  7,Harris  6,H,Brooklyn Nets 2008-09 Regular Season NBA Schedule
"Wed, Jan 28", Toronto ,L107-106  ,20-26,Carter  27,Carter  10,Harris  10,A,Brooklyn Nets 2008-09 Regular Season NBA Schedule
"Fri, Jan 30",Atlanta ,L105-88  ,20-27,Harris  20,Hayes  7,Harris  6,H,Brooklyn Nets 2008-09 Regular Season NBA Schedule
"Sat, Jan 31",Philadelphia ,W85-83  ,21-27,Lopez  24,Lopez  17,Harris  6,H,Brooklyn Nets 2008-09 Regular Season NBA Schedule
"Tue, Feb 3", Milwaukee ,W99-85  ,22-27,Lopez  22,Lopez  12,Carter  12,A,Brooklyn Nets 2008-09 Regular Season NBA Schedule
