DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Oct 17", Miami ,W104-101  ,1-0,Gordon  26,Gordon  16,Fournier  5,A,Orlando Magic 2018-19 Regular Season NBA Schedule
"Fri, Oct 19", Charlotte ,L120-88  ,1-1,Ross  14,Gordon  10,Vucevic  4,A,Orlando Magic 2018-19 Regular Season NBA Schedule
"Sat, Oct 20",Philadelphia ,L116-115  ,1-2,Fournier  31,Vucevic  13,Vucevic  12,H,Orlando Magic 2018-19 Regular Season NBA Schedule
"Mon, Oct 22",Boston ,W93-90  ,2-2,Vucevic  24,Vucevic  12,Fournier  10,H,Orlando Magic 2018-19 Regular Season NBA Schedule
"Thu, Oct 25", Portland ,L128-114  ,2-3,Vucevic  24,Vucevic  11,Fournier  6,A,Orlando Magic 2018-19 Regular Season NBA Schedule
"Sat, Oct 27",Milwaukee ,L113-91  ,2-4,Vucevic  16,Vucevic  9,Augustin  4,H,Orlando Magic 2018-19 Regular Season NBA Schedule
"Tue, Oct 30", Sacramento ,L107-99  ,2-5,Gordon  18,Vucevic  15,Grant  6,A,Orlando Magic 2018-19 Regular Season NBA Schedule
"Fri, Nov 2", LA ,L120-95  ,2-6,Vucevic  22,Vucevic  11,Fournier  4,A,Orlando Magic 2018-19 Regular Season NBA Schedule
"Sun, Nov 4",San Antonio ,W117-110  ,3-6,Gordon  26,Bamba  11,Augustin  7,H,Orlando Magic 2018-19 Regular Season NBA Schedule
"Mon, Nov 5", Cleveland ,W102-100  ,4-6,Gordon  23,Vucevic  10,Fournier  5,A,Orlando Magic 2018-19 Regular Season NBA Schedule
"Wed, Nov 7", Detroit ,L103-96  ,4-7,Fournier  27,Gordon  10,Augustin  7,A,Orlando Magic 2018-19 Regular Season NBA Schedule
"Fri, Nov 9", Washington ,W117-108  ,5-7,Vucevic  21,Vucevic  14,Fournier  6,A,Orlando Magic 2018-19 Regular Season NBA Schedule
"Sun, Nov 11",New York ,W115-89  ,6-7,Ross  22,Vucevic  14,Grant  8,H,Orlando Magic 2018-19 Regular Season NBA Schedule
"Mon, Nov 12",Washington ,L117-109  ,6-8,Ross  21,Vucevic  11,Fournier  5,H,Orlando Magic 2018-19 Regular Season NBA Schedule
"Wed, Nov 14", Philadelphia ,W111-106  ,7-8,Vucevic  30,Vucevic  8,Augustin  9,A,Orlando Magic 2018-19 Regular Season NBA Schedule
"Sat, Nov 17", Los Angeles ,W130-117  ,8-8,Vucevic  36,Vucevic  13,Augustin  7,A,Orlando Magic 2018-19 Regular Season NBA Schedule
"Sun, Nov 18", New York ,W131-117  ,9-8,Gordon  31,Vucevic  10,Vucevic  9,A,Orlando Magic 2018-19 Regular Season NBA Schedule
"Tue, Nov 20", Toronto ,L93-91  ,9-9,Fournier  27,Vucevic  18,Augustin  5,A,Orlando Magic 2018-19 Regular Season NBA Schedule
"Fri, Nov 23",Denver ,L112-87  ,9-10,Ross  18,Gordon  9,Gordon  5,H,Orlando Magic 2018-19 Regular Season NBA Schedule
"Sun, Nov 25",Los Angeles ,W108-104  ,10-10,Vucevic  31,Vucevic  15,Augustin  9,H,Orlando Magic 2018-19 Regular Season NBA Schedule
"Mon, Nov 26",Golden State ,L116-110  ,10-11,Vucevic  30,Vucevic  12,Augustin  9,H,Orlando Magic 2018-19 Regular Season NBA Schedule
"Wed, Nov 28",Portland ,L115-112  ,10-12,Vucevic  20,Vucevic  8,Vucevic  7,H,Orlando Magic 2018-19 Regular Season NBA Schedule
"Fri, Nov 30",Phoenix ,W99-85  ,11-12,Vucevic  25,Vucevic  15,Augustin  6,H,Orlando Magic 2018-19 Regular Season NBA Schedule
