DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Tue, May 18",Boston ,L118-100  ,34-38,,,,H,Washington Wizards 2020-21 Play-In NBA Schedule
"Thu, May 20", Indiana ,W142-115  ,34-38,,,,A,Washington Wizards 2020-21 Play-In NBA Schedule
