DATE,OPPONENT,RESULT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Sun, Apr 16",Denver ,L109-80  ,Edwards  18,Gobert  13,Edwards  5,H,Minnesota Timberwolves 2022-23 Postseason NBA Schedule
"Wed, Apr 19",Denver ,L122-113  ,Edwards  41,Towns  12,Conley  7,H,Minnesota Timberwolves 2022-23 Postseason NBA Schedule
"Fri, Apr 21", Denver ,L120-111  ,Edwards  36,Gobert  10,Anderson  6,A,Minnesota Timberwolves 2022-23 Postseason NBA Schedule
"Sun, Apr 23", Denver ,W114-108 OT ,Edwards  34,Gobert  15,Conley  8,A,Minnesota Timberwolves 2022-23 Postseason NBA Schedule
"Tue, Apr 25",Denver ,L112-109  ,Edwards  29,Gobert  15,Conley  9,H,Minnesota Timberwolves 2022-23 Postseason NBA Schedule
