DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Oct 31", Memphis ,W101-92  ,1-0,Crawford  29,Jordan  7,Paul  12,A,LA Clippers 2012-13 Regular Season NBA Schedule
"Fri, Nov 2",Los Angeles ,W105-95  ,2-0,Crawford  21,Griffin  8,Paul  15,H,LA Clippers 2012-13 Regular Season NBA Schedule
"Sat, Nov 3", Golden State ,L114-110  ,2-1,Crawford  27,Griffin  11,Paul  10,A,LA Clippers 2012-13 Regular Season NBA Schedule
"Mon, Nov 5", Cleveland ,L108-101  ,2-2,Griffin  20,Barnes  8,Paul  9,A,LA Clippers 2012-13 Regular Season NBA Schedule
"Wed, Nov 7", San Antonio ,W106-84  ,3-2,Griffin  22,Jordan  11,Paul  12,A,LA Clippers 2012-13 Regular Season NBA Schedule
"Thu, Nov 8",Portland ,W103-90  ,4-2,Crawford  25,Griffin  10,Paul  6,H,LA Clippers 2012-13 Regular Season NBA Schedule
"Sun, Nov 11", Atlanta ,W89-76  ,5-2,Griffin  16,Barnes  7,Paul  8,A,LA Clippers 2012-13 Regular Season NBA Schedule
"Wed, Nov 14", Miami ,W107-100  ,6-2,Crawford  22,Griffin  14,Paul  10,A,LA Clippers 2012-13 Regular Season NBA Schedule
"Sat, Nov 17", Chicago ,W101-80  ,7-2,Griffin  26,Griffin  10,Paul  10,A,LA Clippers 2012-13 Regular Season NBA Schedule
"Mon, Nov 19",San Antonio ,W92-87  ,8-2,Paul  19,Griffin  12,Paul  8,H,LA Clippers 2012-13 Regular Season NBA Schedule
"Wed, Nov 21",Oklahoma City ,L117-111 OT ,8-3,Griffin  23,Jordan  10,Paul  9,H,LA Clippers 2012-13 Regular Season NBA Schedule
"Fri, Nov 23",Brooklyn ,L86-76  ,8-4,Griffin  14,Jordan  13,Paul  9,H,LA Clippers 2012-13 Regular Season NBA Schedule
"Sat, Nov 24",Atlanta ,L104-93  ,8-5,Griffin  22,Griffin  11,Griffin  7,H,LA Clippers 2012-13 Regular Season NBA Schedule
"Mon, Nov 26", New Orleans ,L105-98  ,8-6,Butler  33,Barnes  8,Paul  8,A,LA Clippers 2012-13 Regular Season NBA Schedule
"Wed, Nov 28", Minnesota ,W101-95  ,9-6,Paul  23,Griffin  6,Paul  11,A,LA Clippers 2012-13 Regular Season NBA Schedule
