DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Mon, Nov 22", Sacramento ,W94-83  ,10-5,Miles  20,Millsap  9,Williams  9,A,Utah Jazz 2010-11 Regular Season NBA Schedule
"Wed, Nov 24", New Orleans ,W105-87  ,11-5,Williams  26,Jefferson  10,Williams  11,A,Utah Jazz 2010-11 Regular Season NBA Schedule
"Fri, Nov 26", Los Angeles ,W102-96  ,12-5,Williams  29,Jefferson  8,Williams  12,A,Utah Jazz 2010-11 Regular Season NBA Schedule
"Sun, Nov 28",LA ,W109-97  ,13-5,Williams  26,Williams  5,Williams  9,H,Utah Jazz 2010-11 Regular Season NBA Schedule
"Mon, Nov 29", Milwaukee ,W109-88  ,14-5,Jefferson  22,Jefferson  11,Williams  10,A,Utah Jazz 2010-11 Regular Season NBA Schedule
"Wed, Dec 1", Indiana ,W110-88  ,15-5,Williams  24,Jefferson  10,Williams  16,A,Utah Jazz 2010-11 Regular Season NBA Schedule
"Fri, Dec 3", Dallas ,L93-81  ,15-6,Millsap  21,Jefferson  8,Williams  7,A,Utah Jazz 2010-11 Regular Season NBA Schedule
"Mon, Dec 6", Memphis ,W94-85  ,16-6,Williams  27,Jefferson  10,Williams  8,A,Utah Jazz 2010-11 Regular Season NBA Schedule
"Wed, Dec 8", Miami ,L111-98  ,16-7,Jefferson  25,Jefferson  11,Williams  12,A,Utah Jazz 2010-11 Regular Season NBA Schedule
"Fri, Dec 10", Orlando ,W117-105  ,17-7,Williams  32,Kirilenko  13,Williams  9,A,Utah Jazz 2010-11 Regular Season NBA Schedule
"Sat, Dec 11",Dallas ,L103-97  ,17-8,Williams  34,Jefferson  9,Williams  6,H,Utah Jazz 2010-11 Regular Season NBA Schedule
"Mon, Dec 13", Golden State ,W108-95  ,18-8,Williams  30,Millsap  8,Williams  10,A,Utah Jazz 2010-11 Regular Season NBA Schedule
"Fri, Dec 17",New Orleans ,L100-71  ,18-9,Millsap  14,Millsap  6,Williams  5,H,Utah Jazz 2010-11 Regular Season NBA Schedule
"Sat, Dec 18",Milwaukee ,W95-86  ,19-9,Williams  22,Jefferson  9,Williams  11,H,Utah Jazz 2010-11 Regular Season NBA Schedule
"Mon, Dec 20",Cleveland ,W101-90  ,20-9,Miles  22,Jefferson  13,Williams  10,H,Utah Jazz 2010-11 Regular Season NBA Schedule
"Wed, Dec 22",Minnesota ,W112-107  ,21-9,Williams  25,Millsap  11,Williams  7,H,Utah Jazz 2010-11 Regular Season NBA Schedule
"Mon, Dec 27", Portland ,L96-91  ,21-10,Williams  31,Jefferson  9,Williams  6,A,Utah Jazz 2010-11 Regular Season NBA Schedule
"Wed, Dec 29",LA ,W103-95  ,22-10,Jefferson  31,Jefferson  10,Williams  7,H,Utah Jazz 2010-11 Regular Season NBA Schedule
"Thu, Dec 30",Portland ,L100-89  ,22-11,Williams  19,Jefferson  10,Williams  8,H,Utah Jazz 2010-11 Regular Season NBA Schedule
"Sat, Jan 1", Memphis ,W98-92  ,23-11,Millsap  22,Millsap  10,Watson  6,A,Utah Jazz 2010-11 Regular Season NBA Schedule
"Mon, Jan 3", Detroit ,W102-97  ,24-11,Williams  22,Millsap  10,Williams  10,A,Utah Jazz 2010-11 Regular Season NBA Schedule
"Wed, Jan 5", Atlanta ,L110-87  ,24-12,Kirilenko  19,Jefferson  7,Williams  9,A,Utah Jazz 2010-11 Regular Season NBA Schedule
"Fri, Jan 7",Memphis ,L110-99  ,24-13,Millsap  20,Jefferson  13,Williams  6,H,Utah Jazz 2010-11 Regular Season NBA Schedule
"Sat, Jan 8",Houston ,W103-99 OT ,25-13,Millsap  27,Jefferson  13,Williams  15,H,Utah Jazz 2010-11 Regular Season NBA Schedule
"Wed, Jan 12", New York ,W131-125  ,26-13,Williams  24,Millsap  8,Williams  12,A,Utah Jazz 2010-11 Regular Season NBA Schedule
"Fri, Jan 14", Cleveland ,W121-99  ,27-13,Williams  26,Kirilenko  7,Williams  9,A,Utah Jazz 2010-11 Regular Season NBA Schedule
"Mon, Jan 17",Washington ,L108-101  ,27-14,Williams  28,Jefferson  10,Williams  11,H,Utah Jazz 2010-11 Regular Season NBA Schedule
"Wed, Jan 19",New Jersey ,L103-95  ,27-15,Jefferson  21,Jefferson  8,Williams  10,H,Utah Jazz 2010-11 Regular Season NBA Schedule
"Fri, Jan 21",Boston ,L110-86  ,27-16,Watson  12,Kirilenko  7,Williams  6,H,Utah Jazz 2010-11 Regular Season NBA Schedule
"Sat, Jan 22",Philadelphia ,L96-85  ,27-17,Williams  20,Jefferson  13,Williams  14,H,Utah Jazz 2010-11 Regular Season NBA Schedule
"Tue, Jan 25",Los Angeles ,L120-91  ,27-18,Williams  17,Jefferson  9,Williams  8,H,Utah Jazz 2010-11 Regular Season NBA Schedule
"Wed, Jan 26", San Antonio ,L112-105  ,27-19,Williams  39,Jefferson  9,Williams  9,A,Utah Jazz 2010-11 Regular Season NBA Schedule
"Fri, Jan 28", Minnesota ,W108-100  ,28-19,Millsap  30,Jefferson  14,Watson  13,A,Utah Jazz 2010-11 Regular Season NBA Schedule
"Sun, Jan 30",Golden State ,L96-81  ,28-20,Jefferson  16,Jefferson  14,Millsap  6,H,Utah Jazz 2010-11 Regular Season NBA Schedule
"Mon, Jan 31", Charlotte ,W83-78  ,29-20,Jefferson  21,Millsap  12,Watson  6,A,Utah Jazz 2010-11 Regular Season NBA Schedule
"Wed, Feb 2", Houston ,L97-96  ,29-21,Jefferson  20,Jefferson  12,Watson  8,A,Utah Jazz 2010-11 Regular Season NBA Schedule
"Fri, Feb 4",Denver ,W113-106  ,30-21,Jefferson  28,Jefferson  10,Williams  12,H,Utah Jazz 2010-11 Regular Season NBA Schedule
"Sat, Feb 5", Oklahoma City ,L121-105  ,30-22,Millsap  34,Millsap  10,Williams  11,A,Utah Jazz 2010-11 Regular Season NBA Schedule
"Mon, Feb 7",Sacramento ,W107-104  ,31-22,Jefferson  23,Kirilenko  8,Williams  9,H,Utah Jazz 2010-11 Regular Season NBA Schedule
"Wed, Feb 9", Chicago ,L91-86  ,31-23,Jefferson  26,Millsap  14,Williams  12,A,Utah Jazz 2010-11 Regular Season NBA Schedule
"Fri, Feb 11", Phoenix ,L95-83  ,31-24,Williams  19,Jefferson  12,Williams  14,A,Utah Jazz 2010-11 Regular Season NBA Schedule
"Tue, Feb 15",Phoenix ,L102-101  ,31-25,Jefferson  32,Jefferson  10,Williams  11,H,Utah Jazz 2010-11 Regular Season NBA Schedule
"Wed, Feb 16", Golden State ,L107-100  ,31-26,Jefferson  23,Jefferson  11,Williams  11,A,Utah Jazz 2010-11 Regular Season NBA Schedule
"Wed, Feb 23",Dallas ,L118-99  ,31-27,Jefferson  30,Millsap  9,Kirilenko  5,H,Utah Jazz 2010-11 Regular Season NBA Schedule
"Fri, Feb 25",Indiana ,W95-84  ,32-27,Jefferson  30,Millsap  18,Harris  5,H,Utah Jazz 2010-11 Regular Season NBA Schedule
"Sat, Feb 26",Detroit ,L120-116  ,32-28,Millsap  23,Millsap  11,Harris  12,H,Utah Jazz 2010-11 Regular Season NBA Schedule
"Mon, Feb 28", Boston ,L107-102  ,32-29,Jefferson  28,Jefferson  19,Harris  5,A,Utah Jazz 2010-11 Regular Season NBA Schedule
"Thu, Mar 3", Denver ,L103-101  ,32-30,Miles  22,Jefferson  10,Harris  9,A,Utah Jazz 2010-11 Regular Season NBA Schedule
"Sat, Mar 5", Sacramento ,W109-102 OT ,33-30,Jefferson  27,Elson  9,Harris  7,A,Utah Jazz 2010-11 Regular Season NBA Schedule
"Mon, Mar 7",New York ,L131-109  ,33-31,Jefferson  36,Jefferson  12,Watson  8,H,Utah Jazz 2010-11 Regular Season NBA Schedule
"Wed, Mar 9",Toronto ,W96-94  ,34-31,Jefferson  34,Jefferson  8,Harris  5,H,Utah Jazz 2010-11 Regular Season NBA Schedule
"Fri, Mar 11",Minnesota ,L122-101  ,34-32,Hayward  18,Jefferson  9,Watson  9,H,Utah Jazz 2010-11 Regular Season NBA Schedule
"Sat, Mar 12",Chicago ,L118-100  ,34-33,Jefferson  33,Jefferson  18,Harris  3,H,Utah Jazz 2010-11 Regular Season NBA Schedule
"Mon, Mar 14", Philadelphia ,W112-107 OT ,35-33,Jefferson  30,Jefferson  17,Jefferson  6,A,Utah Jazz 2010-11 Regular Season NBA Schedule
"Wed, Mar 16", Minnesota ,W119-104  ,36-33,Miles  40,Jefferson  11,Watson  8,A,Utah Jazz 2010-11 Regular Season NBA Schedule
"Sun, Mar 20",Houston ,L110-108  ,36-34,Millsap  35,Jefferson  19,Millsap  4,H,Utah Jazz 2010-11 Regular Season NBA Schedule
"Mon, Mar 21",Memphis ,L103-85  ,36-35,Millsap  15,Millsap  6,Millsap  4,H,Utah Jazz 2010-11 Regular Season NBA Schedule
"Wed, Mar 23",Oklahoma City ,L106-94  ,36-36,Jefferson  32,Jefferson  12,Bell  4,H,Utah Jazz 2010-11 Regular Season NBA Schedule
"Thu, Mar 24", New Orleans ,L121-117 OT ,36-37,Millsap  33,Jefferson  13,Watson  8,A,Utah Jazz 2010-11 Regular Season NBA Schedule
"Sat, Mar 26", Dallas ,L94-77  ,36-38,Jefferson  21,Jefferson  7,Price  6,A,Utah Jazz 2010-11 Regular Season NBA Schedule
"Mon, Mar 28", Washington ,L100-95 OT ,36-39,Miles  17,Jefferson  16,Watson  9,A,Utah Jazz 2010-11 Regular Season NBA Schedule
"Fri, Apr 1", Los Angeles ,L96-85  ,36-40,Miles  24,Jefferson  10,Jefferson  5,A,Utah Jazz 2010-11 Regular Season NBA Schedule
"Sun, Apr 3",Sacramento ,L106-97  ,36-41,Millsap  21,Jefferson  9,Watson  8,H,Utah Jazz 2010-11 Regular Season NBA Schedule
"Tue, Apr 5",Los Angeles ,W86-85  ,37-41,Millsap  22,Favors  11,Watson  6,H,Utah Jazz 2010-11 Regular Season NBA Schedule
"Thu, Apr 7", Portland ,L98-87  ,37-42,Harris  26,Jefferson  14,Harris  5,A,Utah Jazz 2010-11 Regular Season NBA Schedule
"Sat, Apr 9",San Antonio ,L111-102  ,37-43,Jefferson  23,Jefferson  8,Harris  9,H,Utah Jazz 2010-11 Regular Season NBA Schedule
"Mon, Apr 11",New Orleans ,W90-78  ,38-43,Miles  18,Millsap  6,Miles  5,H,Utah Jazz 2010-11 Regular Season NBA Schedule
"Wed, Apr 13", Denver ,W107-103  ,39-43,Hayward  34,Jefferson  10,Harris  6,A,Utah Jazz 2010-11 Regular Season NBA Schedule
