DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Tue, Oct 28", Orlando ,W101-84  ,1-0,Davis  26,Davis  17,Evans  6,A,New Orleans Pelicans 2014-15 Regular Season NBA Schedule
"Sat, Nov 1", Dallas ,L109-104  ,1-1,Davis  31,Davis  15,Evans  9,A,New Orleans Pelicans 2014-15 Regular Season NBA Schedule
"Mon, Nov 3",Memphis ,L93-81  ,1-2,Evans  21,Anderson  9,Holiday  6,H,New Orleans Pelicans 2014-15 Regular Season NBA Schedule
"Tue, Nov 4", Charlotte ,W100-91  ,2-2,Davis  24,Davis  13,Holiday  9,A,New Orleans Pelicans 2014-15 Regular Season NBA Schedule
"Sat, Nov 8",San Antonio ,W100-99  ,3-2,Davis  27,Davis  11,Holiday  11,H,New Orleans Pelicans 2014-15 Regular Season NBA Schedule
"Mon, Nov 10",Cleveland ,L118-111  ,3-3,Anderson  32,Davis  14,Evans  10,H,New Orleans Pelicans 2014-15 Regular Season NBA Schedule
"Wed, Nov 12", Los Angeles ,W109-102  ,4-3,Davis  25,Asik  13,Evans  11,A,New Orleans Pelicans 2014-15 Regular Season NBA Schedule
"Fri, Nov 14", Minnesota ,W139-91  ,5-3,Holiday  24,Evans  6,Holiday  9,A,New Orleans Pelicans 2014-15 Regular Season NBA Schedule
"Mon, Nov 17",Portland ,L102-93  ,5-4,Davis  31,Davis  11,Evans  8,H,New Orleans Pelicans 2014-15 Regular Season NBA Schedule
"Tue, Nov 18",Sacramento ,W106-100  ,6-4,Davis  28,Davis  9,Holiday  9,H,New Orleans Pelicans 2014-15 Regular Season NBA Schedule
"Fri, Nov 21",Denver ,L117-97  ,6-5,Davis  18,Davis  9,Holiday  6,H,New Orleans Pelicans 2014-15 Regular Season NBA Schedule
"Sat, Nov 22",Utah ,W106-94  ,7-5,Davis  43,Davis  14,Holiday  9,H,New Orleans Pelicans 2014-15 Regular Season NBA Schedule
"Tue, Nov 25", Sacramento ,L99-89  ,7-6,Evans  22,Davis  9,Evans  5,A,New Orleans Pelicans 2014-15 Regular Season NBA Schedule
"Fri, Nov 28",Atlanta ,L100-91  ,7-7,Anderson  20,Davis  11,Holiday  7,H,New Orleans Pelicans 2014-15 Regular Season NBA Schedule
"Sat, Nov 29",Washington ,L83-80  ,7-8,Davis  30,Davis  13,Evans  4,H,New Orleans Pelicans 2014-15 Regular Season NBA Schedule
"Tue, Dec 2", Oklahoma City ,W112-104  ,8-8,Evans  30,Asik  14,Holiday  10,A,New Orleans Pelicans 2014-15 Regular Season NBA Schedule
"Thu, Dec 4",Golden State ,L112-85  ,8-9,Davis  30,Davis  15,Holiday  8,H,New Orleans Pelicans 2014-15 Regular Season NBA Schedule
"Sat, Dec 6",LA ,L120-100  ,8-10,Davis  26,Asik  10,Rivers  6,H,New Orleans Pelicans 2014-15 Regular Season NBA Schedule
"Sun, Dec 7",Los Angeles ,W104-87  ,9-10,Davis  23,Asik  11,Holiday  8,H,New Orleans Pelicans 2014-15 Regular Season NBA Schedule
"Tue, Dec 9", New York ,W104-93  ,10-10,Evans  27,Asik  14,Holiday  7,A,New Orleans Pelicans 2014-15 Regular Season NBA Schedule
"Wed, Dec 10",Dallas ,L112-107  ,10-11,Davis  31,Asik  15,Holiday  10,H,New Orleans Pelicans 2014-15 Regular Season NBA Schedule
"Fri, Dec 12", Cleveland ,W119-114  ,11-11,Evans  31,Asik  14,Evans  10,A,New Orleans Pelicans 2014-15 Regular Season NBA Schedule
"Sun, Dec 14", Golden State ,L128-122 OT ,11-12,Evans  34,Evans  8,Holiday  9,A,New Orleans Pelicans 2014-15 Regular Season NBA Schedule
"Tue, Dec 16", Utah ,W119-111  ,12-12,Davis  31,Davis  9,Holiday  8,A,New Orleans Pelicans 2014-15 Regular Season NBA Schedule
"Thu, Dec 18",Houston ,W99-90  ,13-12,Davis  30,Davis  14,Holiday  10,H,New Orleans Pelicans 2014-15 Regular Season NBA Schedule
"Sat, Dec 20", Portland ,L114-88  ,13-13,Rivers  21,Ajinca  13,Holiday  7,A,New Orleans Pelicans 2014-15 Regular Season NBA Schedule
"Sun, Dec 21",Oklahoma City ,W101-99  ,14-13,Davis  38,Davis  12,Holiday  15,H,New Orleans Pelicans 2014-15 Regular Season NBA Schedule
"Tue, Dec 23",Indiana ,L96-84  ,14-14,Davis  21,Evans  11,Holiday  5,H,New Orleans Pelicans 2014-15 Regular Season NBA Schedule
"Fri, Dec 26", San Antonio ,W97-90  ,15-14,Davis  22,Davis  12,Holiday  7,A,New Orleans Pelicans 2014-15 Regular Season NBA Schedule
"Sat, Dec 27",Chicago ,L107-100  ,15-15,Davis  29,Davis  11,Holiday  7,H,New Orleans Pelicans 2014-15 Regular Season NBA Schedule
"Tue, Dec 30", Phoenix ,W110-106  ,16-15,Evans  24,Davis  18,Holiday  6,A,New Orleans Pelicans 2014-15 Regular Season NBA Schedule
"Wed, Dec 31",San Antonio ,L95-93 OT ,16-16,Davis  21,Davis  12,Holiday  9,H,New Orleans Pelicans 2014-15 Regular Season NBA Schedule
"Fri, Jan 2", Houston ,W111-83  ,17-16,Anderson  22,Asik  11,Holiday  6,A,New Orleans Pelicans 2014-15 Regular Season NBA Schedule
"Mon, Jan 5", Washington ,L92-85  ,17-17,Davis  21,Davis  10,Holiday  5,A,New Orleans Pelicans 2014-15 Regular Season NBA Schedule
"Wed, Jan 7",Charlotte ,L98-94  ,17-18,Davis  32,Davis  12,Holiday  9,H,New Orleans Pelicans 2014-15 Regular Season NBA Schedule
"Fri, Jan 9", Memphis ,W106-95  ,18-18,Holiday  23,Davis  10,Holiday  8,A,New Orleans Pelicans 2014-15 Regular Season NBA Schedule
"Mon, Jan 12",Boston ,L108-100  ,18-19,Davis  34,Asik  12,Davis  4,H,New Orleans Pelicans 2014-15 Regular Season NBA Schedule
"Wed, Jan 14",Detroit ,W105-94  ,19-19,Davis  27,Asik  13,Evans  9,H,New Orleans Pelicans 2014-15 Regular Season NBA Schedule
"Fri, Jan 16",Philadelphia ,L96-81  ,19-20,Ajinca  16,Ajinca  14,Evans  6,H,New Orleans Pelicans 2014-15 Regular Season NBA Schedule
"Sun, Jan 18",Toronto ,W95-93  ,20-20,Evans  26,Asik  9,Evans  5,H,New Orleans Pelicans 2014-15 Regular Season NBA Schedule
"Mon, Jan 19",New York ,L99-92  ,20-21,Evans  23,Asik  17,Gordon  5,H,New Orleans Pelicans 2014-15 Regular Season NBA Schedule
"Wed, Jan 21", Los Angeles ,W96-80  ,21-21,Davis  29,Asik  10,Gordon  10,A,New Orleans Pelicans 2014-15 Regular Season NBA Schedule
"Fri, Jan 23",Minnesota ,W92-84  ,22-21,Davis  21,Davis  12,Evans  8,H,New Orleans Pelicans 2014-15 Regular Season NBA Schedule
"Sun, Jan 25", Dallas ,W109-106  ,23-21,Davis  28,Asik  11,Evans  12,A,New Orleans Pelicans 2014-15 Regular Season NBA Schedule
"Mon, Jan 26", Philadelphia ,W99-74  ,24-21,Davis  32,Davis  10,Evans  12,A,New Orleans Pelicans 2014-15 Regular Season NBA Schedule
"Wed, Jan 28", Denver ,L93-85  ,24-22,Evans  25,Davis  12,Gordon  6,A,New Orleans Pelicans 2014-15 Regular Season NBA Schedule
"Fri, Jan 30", LA ,W108-103  ,25-22,Gordon  28,Cunningham  12,Evans  12,A,New Orleans Pelicans 2014-15 Regular Season NBA Schedule
"Mon, Feb 2", Atlanta ,W115-100  ,26-22,Davis  29,Asik  17,Evans  12,A,New Orleans Pelicans 2014-15 Regular Season NBA Schedule
"Wed, Feb 4", Oklahoma City ,L102-91  ,26-23,Davis  23,Davis  9,Evans  7,A,New Orleans Pelicans 2014-15 Regular Season NBA Schedule
"Fri, Feb 6",Oklahoma City ,W116-113  ,27-23,Davis  41,Davis  10,Evans  16,H,New Orleans Pelicans 2014-15 Regular Season NBA Schedule
"Sat, Feb 7", Chicago ,L107-72  ,27-24,Evans  15,Asik  7,Gordon  4,A,New Orleans Pelicans 2014-15 Regular Season NBA Schedule
"Mon, Feb 9", Utah ,L100-96  ,27-25,Gordon  31,Asik  8,Evans  10,A,New Orleans Pelicans 2014-15 Regular Season NBA Schedule
"Wed, Feb 11", Indiana ,L106-93  ,27-26,Babbitt  15,Babbitt  8,Douglas  7,A,New Orleans Pelicans 2014-15 Regular Season NBA Schedule
