DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Oct 30", Boston ,W93-87  ,1-0,Gay  19,Hansbrough  12,Lowry  8,A,Toronto Raptors 2013-14 Regular Season NBA Schedule
"Fri, Nov 1",Atlanta ,L102-95  ,1-1,DeRozan  31,Fields  9,Lowry  4,H,Toronto Raptors 2013-14 Regular Season NBA Schedule
"Sat, Nov 2",Milwaukee ,W97-90  ,2-1,Gay  18,Gay  15,DeRozan  5,H,Toronto Raptors 2013-14 Regular Season NBA Schedule
"Tue, Nov 5", Miami ,L104-95  ,2-2,DeRozan  21,Gay  10,Lowry  5,A,Toronto Raptors 2013-14 Regular Season NBA Schedule
"Wed, Nov 6",Charlotte ,L92-90  ,2-3,Gay  20,Valanciunas  10,Lowry  6,H,Toronto Raptors 2013-14 Regular Season NBA Schedule
"Fri, Nov 8",Indiana ,L91-84  ,2-4,Gay  30,Johnson  10,Lowry  8,H,Toronto Raptors 2013-14 Regular Season NBA Schedule
"Sat, Nov 9", Utah ,W115-91  ,3-4,Hansbrough  23,Johnson  11,Gay  5,A,Toronto Raptors 2013-14 Regular Season NBA Schedule
"Mon, Nov 11",Houston ,L110-104 2OT ,3-5,Gay  29,Valanciunas  13,Valanciunas  3,H,Toronto Raptors 2013-14 Regular Season NBA Schedule
"Wed, Nov 13",Memphis ,W103-87  ,4-5,Gay  23,Valanciunas  7,Lowry  6,H,Toronto Raptors 2013-14 Regular Season NBA Schedule
"Fri, Nov 15", Chicago ,L96-80  ,4-6,DeRozan  37,Gay  9,Lowry  8,A,Toronto Raptors 2013-14 Regular Season NBA Schedule
"Sun, Nov 17", Portland ,L118-110 OT ,4-7,Gay  30,Gay  10,Lowry  10,A,Toronto Raptors 2013-14 Regular Season NBA Schedule
"Wed, Nov 20",Philadelphia ,W108-98  ,5-7,DeRozan  33,Gay  8,Lowry  10,H,Toronto Raptors 2013-14 Regular Season NBA Schedule
"Fri, Nov 22", Washington ,W96-88  ,6-7,DeRozan  17,Valanciunas  13,Lowry  9,A,Toronto Raptors 2013-14 Regular Season NBA Schedule
"Tue, Nov 26", Brooklyn ,L102-100  ,6-8,DeRozan  27,Valanciunas  7,Lowry  6,A,Toronto Raptors 2013-14 Regular Season NBA Schedule
"Fri, Nov 29", Miami ,L90-83  ,6-9,DeRozan  25,Hansbrough  12,Lowry  6,A,Toronto Raptors 2013-14 Regular Season NBA Schedule
"Sun, Dec 1", Denver ,L112-98  ,6-10,Gay  23,Valanciunas  11,Lowry  7,A,Toronto Raptors 2013-14 Regular Season NBA Schedule
"Tue, Dec 3",Golden State ,L112-103  ,6-11,DeRozan  26,Johnson  10,Lowry  9,H,Toronto Raptors 2013-14 Regular Season NBA Schedule
"Fri, Dec 6",Phoenix ,L106-97  ,6-12,Johnson  22,Gay  10,Lowry  7,H,Toronto Raptors 2013-14 Regular Season NBA Schedule
"Sun, Dec 8",Los Angeles ,W106-94  ,7-12,Johnson  32,Johnson  10,Lowry  8,H,Toronto Raptors 2013-14 Regular Season NBA Schedule
"Tue, Dec 10", San Antonio ,L116-103  ,7-13,Johnson  19,Johnson  9,DeRozan  7,A,Toronto Raptors 2013-14 Regular Season NBA Schedule
"Fri, Dec 13", Philadelphia ,W108-100  ,8-13,DeRozan  27,Valanciunas  13,Lowry  11,A,Toronto Raptors 2013-14 Regular Season NBA Schedule
"Sat, Dec 14",Chicago ,W99-77  ,9-13,Lowry  16,Valanciunas  11,Lowry  6,H,Toronto Raptors 2013-14 Regular Season NBA Schedule
"Wed, Dec 18", Charlotte ,L104-102 OT ,9-14,DeRozan  30,Johnson  13,Vasquez  8,A,Toronto Raptors 2013-14 Regular Season NBA Schedule
"Fri, Dec 20",Dallas ,W109-108 OT ,10-14,Lowry  20,Valanciunas  13,DeRozan  9,H,Toronto Raptors 2013-14 Regular Season NBA Schedule
"Sun, Dec 22",Oklahoma City ,W104-98  ,11-14,Lowry  22,Johnson  13,Lowry  9,H,Toronto Raptors 2013-14 Regular Season NBA Schedule
"Mon, Dec 23",San Antonio ,L112-99  ,11-15,Lowry  23,Valanciunas  9,Lowry  9,H,Toronto Raptors 2013-14 Regular Season NBA Schedule
"Fri, Dec 27",New York ,W95-83  ,12-15,DeRozan  25,Valanciunas  18,Lowry  11,H,Toronto Raptors 2013-14 Regular Season NBA Schedule
"Sat, Dec 28", New York ,W115-100  ,13-15,Lowry  32,Valanciunas  10,Lowry  11,A,Toronto Raptors 2013-14 Regular Season NBA Schedule
"Tue, Dec 31",Chicago ,W85-79  ,14-15,Valanciunas  15,Valanciunas  10,Lowry  6,H,Toronto Raptors 2013-14 Regular Season NBA Schedule
"Wed, Jan 1", Indiana ,W95-82  ,15-15,DeRozan  26,DeRozan  9,Lowry  14,A,Toronto Raptors 2013-14 Regular Season NBA Schedule
"Fri, Jan 3",Washington ,W101-88  ,16-15,DeRozan  20,Johnson  7,Lowry  11,H,Toronto Raptors 2013-14 Regular Season NBA Schedule
"Sun, Jan 5",Miami ,L102-97  ,16-16,DeRozan  26,Johnson  8,Lowry  9,H,Toronto Raptors 2013-14 Regular Season NBA Schedule
