DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Thu, Oct 26", Philadelphia ,W118-117  ,1-0,Lillard  39,Antetokounmpo  12,Lillard  4,A,Milwaukee Bucks 2023-24 Regular Season NBA Schedule
"Sun, Oct 29", Atlanta ,L127-110  ,1-1,Antetokounmpo  26,Antetokounmpo  11,Lillard  5,A,Milwaukee Bucks 2023-24 Regular Season NBA Schedule
"Mon, Oct 30", Miami ,W122-114  ,2-1,Antetokounmpo  33,Portis  8,Middleton  5,A,Milwaukee Bucks 2023-24 Regular Season NBA Schedule
"Wed, Nov 1",Toronto ,L130-111  ,2-2,Beasley  20,Portis  6,Lillard  6,H,Milwaukee Bucks 2023-24 Regular Season NBA Schedule
"Fri, Nov 3", New York ,W110-105  ,3-2,Lillard  30,Middleton  9,Antetokounmpo  6,A,Milwaukee Bucks 2023-24 Regular Season NBA Schedule
"Mon, Nov 6",Brooklyn ,W129-125  ,4-2,Antetokounmpo  36,Antetokounmpo  12,Lillard  7,H,Milwaukee Bucks 2023-24 Regular Season NBA Schedule
"Wed, Nov 8", Detroit ,W120-118  ,5-2,Lillard  34,Antetokounmpo  9,Antetokounmpo  5,A,Milwaukee Bucks 2023-24 Regular Season NBA Schedule
"Thu, Nov 9",Indiana ,L126-124  ,5-3,Antetokounmpo  54,Antetokounmpo  12,Payne  5,H,Milwaukee Bucks 2023-24 Regular Season NBA Schedule
"Sat, Nov 11",Orlando ,L112-97  ,5-4,Antetokounmpo  35,Antetokounmpo  10,Antetokounmpo  7,H,Milwaukee Bucks 2023-24 Regular Season NBA Schedule
"Mon, Nov 13", Chicago ,W118-109  ,6-4,Antetokounmpo  35,Antetokounmpo  11,Lillard  5,A,Milwaukee Bucks 2023-24 Regular Season NBA Schedule
"Wed, Nov 15",Toronto ,W128-112  ,7-4,Lillard  37,Lopez  8,Lillard  13,H,Milwaukee Bucks 2023-24 Regular Season NBA Schedule
"Fri, Nov 17",Charlotte ,W130-99  ,8-4,Lillard  27,Antetokounmpo  8,Antetokounmpo  9,H,Milwaukee Bucks 2023-24 Regular Season NBA Schedule
"Sat, Nov 18", Dallas ,W132-125  ,9-4,Antetokounmpo  40,Antetokounmpo  15,Lillard  12,A,Milwaukee Bucks 2023-24 Regular Season NBA Schedule
"Mon, Nov 20",Washington ,W142-129  ,10-4,Antetokounmpo  42,Antetokounmpo  13,Antetokounmpo  8,H,Milwaukee Bucks 2023-24 Regular Season NBA Schedule
"Wed, Nov 22",Boston ,L119-116  ,10-5,Lopez  28,Antetokounmpo  13,Middleton  7,H,Milwaukee Bucks 2023-24 Regular Season NBA Schedule
"Fri, Nov 24", Washington ,W131-128  ,11-5,Lopez  39,Beasley  11,Lillard  10,A,Milwaukee Bucks 2023-24 Regular Season NBA Schedule
"Sun, Nov 26", Portland ,W108-102  ,12-5,Antetokounmpo  33,Antetokounmpo  16,Antetokounmpo  6,A,Milwaukee Bucks 2023-24 Regular Season NBA Schedule
"Tue, Nov 28",Miami ,W131-124  ,13-5,Antetokounmpo  33,Antetokounmpo  10,Lillard  9,H,Milwaukee Bucks 2023-24 Regular Season NBA Schedule
"Thu, Nov 30",Chicago ,L120-113 OT ,13-6,Antetokounmpo  26,Antetokounmpo  14,Lillard  13,H,Milwaukee Bucks 2023-24 Regular Season NBA Schedule
"Sat, Dec 2", Atlanta ,W132-121  ,14-6,Antetokounmpo  32,Antetokounmpo  11,Antetokounmpo  10,A,Milwaukee Bucks 2023-24 Regular Season NBA Schedule
"Tue, Dec 5", New York ,W146-122  ,15-6,Antetokounmpo  35,Antetokounmpo  8,Antetokounmpo  10,A,Milwaukee Bucks 2023-24 Regular Season NBA Schedule
"Thu, Dec 7", Indiana ,L128-119  ,15-7,Antetokounmpo  37,Antetokounmpo  10,Lillard  7,A,Milwaukee Bucks 2023-24 Regular Season NBA Schedule
"Mon, Dec 11", Chicago ,W133-129 OT ,16-7,Antetokounmpo  32,Middleton  13,Lillard  9,A,Milwaukee Bucks 2023-24 Regular Season NBA Schedule
"Wed, Dec 13", Indiana ,W140-126  ,17-7,Antetokounmpo  64,Antetokounmpo  14,Middleton  7,A,Milwaukee Bucks 2023-24 Regular Season NBA Schedule
"Sat, Dec 16", Detroit ,W146-114  ,18-7,Lillard  33,Portis  12,Antetokounmpo  6,A,Milwaukee Bucks 2023-24 Regular Season NBA Schedule
"Sun, Dec 17", Houston ,W128-119  ,19-7,Lillard  39,Antetokounmpo  17,Lillard  11,A,Milwaukee Bucks 2023-24 Regular Season NBA Schedule
"Tue, Dec 19", San Antonio ,W132-119  ,20-7,Lillard  40,Antetokounmpo  14,Antetokounmpo  16,A,Milwaukee Bucks 2023-24 Regular Season NBA Schedule
"Thu, Dec 21", Orlando ,W118-114  ,21-7,Antetokounmpo  37,Antetokounmpo  10,Lillard  8,A,Milwaukee Bucks 2023-24 Regular Season NBA Schedule
"Sat, Dec 23",New York ,W130-111  ,22-7,Antetokounmpo  28,Portis  11,Antetokounmpo  7,H,Milwaukee Bucks 2023-24 Regular Season NBA Schedule
"Mon, Dec 25",New York ,L129-122  ,22-8,Antetokounmpo  32,Antetokounmpo  13,Lillard  8,H,Milwaukee Bucks 2023-24 Regular Season NBA Schedule
"Wed, Dec 27",Brooklyn ,W144-122  ,23-8,Antetokounmpo  32,Antetokounmpo  10,Middleton  10,H,Milwaukee Bucks 2023-24 Regular Season NBA Schedule
