DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Tue, Oct 4", Los Angeles,L103-84  ,0-1,Afflalo  14,Cousins  6,Cousins  4,N,Sacramento Kings 2016-17 Preseason NBA Schedule
"Thu, Oct 6", Golden State,L105-96  ,0-2,Cousins  20,Barnes  8,Temple  5,N,Sacramento Kings 2016-17 Preseason NBA Schedule
"Mon, Oct 10",Maccabi Haifa,W135-96  ,1-2,McLemore  18,Lawson  7,Lawson  8,A,Sacramento Kings 2016-17 Preseason NBA Schedule
"Thu, Oct 13", Los Angeles,W116-104  ,2-2,Tolliver  21,Gay  9,Collison  7,N,Sacramento Kings 2016-17 Preseason NBA Schedule
"Sat, Oct 15", Washington,W124-119  ,3-2,Cousins  22,Cousins  5,Collison  8,N,Sacramento Kings 2016-17 Preseason NBA Schedule
"Tue, Oct 18", LA ,L92-89  ,3-3,Cousins  23,Cousins  8,McLemore  5,A,Sacramento Kings 2016-17 Preseason NBA Schedule
