DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Oct 27", Portland ,L98-88  ,0-1,Gordon  22,Griffin  14,Foye  5,A,LA Clippers 2010-11 Regular Season NBA Schedule
"Fri, Oct 29",Golden State ,L109-91  ,0-2,Gordon  19,Griffin  10,Davis  8,H,LA Clippers 2010-11 Regular Season NBA Schedule
"Sun, Oct 31", Dallas ,L99-83  ,0-3,Griffin  16,Kaman  13,Davis  6,A,LA Clippers 2010-11 Regular Season NBA Schedule
"Mon, Nov 1", San Antonio ,L97-88  ,0-4,Gordon  23,Kaman  8,Gordon  11,A,LA Clippers 2010-11 Regular Season NBA Schedule
"Wed, Nov 3", Oklahoma City ,W107-92  ,1-4,Gordon  27,Griffin  9,Bledsoe  8,A,LA Clippers 2010-11 Regular Season NBA Schedule
"Fri, Nov 5",Denver ,L111-104  ,1-5,Griffin  26,Griffin  10,Bledsoe  13,H,LA Clippers 2010-11 Regular Season NBA Schedule
"Sat, Nov 6",Utah ,L109-107 2OT ,1-6,Gordon  27,Griffin  17,Gordon  5,H,LA Clippers 2010-11 Regular Season NBA Schedule
"Tue, Nov 9",New Orleans ,L101-82  ,1-7,Aminu  20,Aminu  8,Bledsoe  8,H,LA Clippers 2010-11 Regular Season NBA Schedule
"Wed, Nov 10",San Antonio ,L107-95  ,1-8,Butler  18,Griffin  8,Bledsoe  7,H,LA Clippers 2010-11 Regular Season NBA Schedule
"Fri, Nov 12", Detroit ,L113-107 OT ,1-9,Gordon  28,Griffin  18,Gordon  5,A,LA Clippers 2010-11 Regular Season NBA Schedule
"Mon, Nov 15", New Jersey ,L110-96  ,1-10,Gordon  30,Bledsoe  8,Bledsoe  6,A,LA Clippers 2010-11 Regular Season NBA Schedule
"Wed, Nov 17",Minnesota ,L113-111  ,1-11,Gordon  30,Griffin  17,Gordon  7,H,LA Clippers 2010-11 Regular Season NBA Schedule
"Thu, Nov 18",Indiana ,L107-80  ,1-12,Gordon  19,Aminu  8,Bledsoe  5,H,LA Clippers 2010-11 Regular Season NBA Schedule
"Sat, Nov 20", New York ,L124-115  ,1-13,Griffin  44,Griffin  15,Griffin  7,A,LA Clippers 2010-11 Regular Season NBA Schedule
"Mon, Nov 22", New Orleans ,W99-95  ,2-13,Gordon  27,Griffin  13,Bledsoe  6,A,LA Clippers 2010-11 Regular Season NBA Schedule
"Thu, Nov 25", Sacramento ,W100-82  ,3-13,Gordon  28,Griffin  15,Gordon  6,A,LA Clippers 2010-11 Regular Season NBA Schedule
"Fri, Nov 26",Phoenix ,L116-108  ,3-14,Gordon  32,Griffin  14,Gordon  6,H,LA Clippers 2010-11 Regular Season NBA Schedule
"Sun, Nov 28", Utah ,L109-97  ,3-15,Griffin  35,Griffin  14,Gordon  9,A,LA Clippers 2010-11 Regular Season NBA Schedule
"Wed, Dec 1", San Antonio ,W90-85  ,4-15,Griffin  31,Griffin  13,Davis  10,A,LA Clippers 2010-11 Regular Season NBA Schedule
"Fri, Dec 3",Denver ,L109-104  ,4-16,Gordon  24,Griffin  12,Bledsoe  8,H,LA Clippers 2010-11 Regular Season NBA Schedule
"Sun, Dec 5",Portland ,L100-91  ,4-17,Gordon  24,Griffin  15,Davis  8,H,LA Clippers 2010-11 Regular Season NBA Schedule
"Mon, Dec 6", Sacramento ,W98-91  ,5-17,Gordon  29,Griffin  11,Davis  8,A,LA Clippers 2010-11 Regular Season NBA Schedule
"Wed, Dec 8", Los Angeles ,L87-86  ,5-18,Gordon  24,Griffin  11,Bledsoe  7,A,LA Clippers 2010-11 Regular Season NBA Schedule
"Sat, Dec 11", Memphis ,L84-83  ,5-19,Gordon  25,Jordan  14,Bledsoe  6,A,LA Clippers 2010-11 Regular Season NBA Schedule
"Sun, Dec 12", Orlando ,L94-85  ,5-20,Gordon  28,Griffin  16,Gordon  8,A,LA Clippers 2010-11 Regular Season NBA Schedule
"Wed, Dec 15",Philadelphia ,L105-91  ,5-21,Griffin  20,Griffin  18,Griffin  5,H,LA Clippers 2010-11 Regular Season NBA Schedule
"Fri, Dec 17",Detroit ,W109-88  ,6-21,Griffin  24,Griffin  17,Bledsoe  8,H,LA Clippers 2010-11 Regular Season NBA Schedule
"Sat, Dec 18",Chicago ,W100-99  ,7-21,Griffin  29,Griffin  12,Davis  7,H,LA Clippers 2010-11 Regular Season NBA Schedule
"Mon, Dec 20", Minnesota ,W113-90  ,8-21,Gordon  36,Griffin  10,Davis  12,A,LA Clippers 2010-11 Regular Season NBA Schedule
"Wed, Dec 22", Houston ,L97-92  ,8-22,Griffin  24,Griffin  18,Gordon  6,A,LA Clippers 2010-11 Regular Season NBA Schedule
"Sun, Dec 26", Phoenix ,W108-103  ,9-22,Griffin  28,Griffin  12,Davis  9,A,LA Clippers 2010-11 Regular Season NBA Schedule
"Mon, Dec 27",Sacramento ,W100-99  ,10-22,Gordon  31,Griffin  14,Davis  9,H,LA Clippers 2010-11 Regular Season NBA Schedule
"Wed, Dec 29", Utah ,L103-95  ,10-23,Griffin  30,Griffin  12,Davis  9,A,LA Clippers 2010-11 Regular Season NBA Schedule
"Sun, Jan 2", Atlanta ,L107-98  ,10-24,Griffin  31,Griffin  15,Gordon  6,A,LA Clippers 2010-11 Regular Season NBA Schedule
"Wed, Jan 5", Denver ,W106-93  ,11-24,Gordon  28,Jordan  20,Davis  8,A,LA Clippers 2010-11 Regular Season NBA Schedule
"Sun, Jan 9", Golden State ,W105-91  ,12-24,Gordon  25,Jordan  13,Davis  11,A,LA Clippers 2010-11 Regular Season NBA Schedule
"Wed, Jan 12", Miami ,W111-105  ,13-24,Gordon  26,Griffin  14,Davis  9,A,LA Clippers 2010-11 Regular Season NBA Schedule
"Fri, Jan 14",Golden State ,L122-112  ,13-25,Griffin  28,Griffin  13,Gordon  7,H,LA Clippers 2010-11 Regular Season NBA Schedule
"Sun, Jan 16", Los Angeles ,W99-92  ,14-25,Gordon  30,Griffin  15,Davis  8,A,LA Clippers 2010-11 Regular Season NBA Schedule
"Mon, Jan 17", Indiana ,W114-107  ,15-25,Griffin  47,Griffin  14,Davis  12,A,LA Clippers 2010-11 Regular Season NBA Schedule
"Wed, Jan 19", Minnesota ,W126-111  ,16-25,Griffin  29,Jordan  12,Griffin  6,A,LA Clippers 2010-11 Regular Season NBA Schedule
"Thu, Jan 20",Portland ,L108-93  ,16-26,Gordon  35,Griffin  18,Davis  6,H,LA Clippers 2010-11 Regular Season NBA Schedule
"Sat, Jan 22", Golden State ,W113-109  ,17-26,Griffin  30,Griffin  18,Griffin  8,A,LA Clippers 2010-11 Regular Season NBA Schedule
"Tue, Jan 25",Dallas ,L112-105  ,17-27,Griffin  22,Griffin  11,Davis  6,H,LA Clippers 2010-11 Regular Season NBA Schedule
"Wed, Jan 26",Houston ,L96-83  ,17-28,Foye  20,Jordan  12,Bledsoe  6,H,LA Clippers 2010-11 Regular Season NBA Schedule
"Sat, Jan 29", Charlotte ,W103-88  ,18-28,Griffin  24,Griffin  10,Davis  11,A,LA Clippers 2010-11 Regular Season NBA Schedule
"Mon, Jan 31", Milwaukee ,W105-98  ,19-28,Griffin  32,Griffin  11,Davis  7,A,LA Clippers 2010-11 Regular Season NBA Schedule
"Wed, Feb 2", Chicago ,L106-88  ,19-29,Griffin  32,Griffin  13,Griffin  7,A,LA Clippers 2010-11 Regular Season NBA Schedule
"Fri, Feb 4",Atlanta ,L101-100  ,19-30,Davis  22,Griffin  11,Davis  13,H,LA Clippers 2010-11 Regular Season NBA Schedule
"Sun, Feb 6",Miami ,L97-79  ,19-31,Griffin  21,Griffin  16,Davis  6,H,LA Clippers 2010-11 Regular Season NBA Schedule
"Tue, Feb 8",Orlando ,L101-85  ,19-32,Davis  25,Griffin  12,Davis  8,H,LA Clippers 2010-11 Regular Season NBA Schedule
"Wed, Feb 9",New York ,W116-108  ,20-32,Foye  24,Jordan  8,Davis  16,H,LA Clippers 2010-11 Regular Season NBA Schedule
"Fri, Feb 11",Cleveland ,L126-119 OT ,20-33,Griffin  32,Griffin  13,Davis  7,H,LA Clippers 2010-11 Regular Season NBA Schedule
"Sun, Feb 13",Toronto ,L98-93  ,20-34,Griffin  21,Griffin  15,Davis  7,H,LA Clippers 2010-11 Regular Season NBA Schedule
"Mon, Feb 14",Milwaukee ,L102-78  ,20-35,Davis  22,Griffin  12,Davis  6,H,LA Clippers 2010-11 Regular Season NBA Schedule
"Wed, Feb 16",Minnesota ,W98-90  ,21-35,Griffin  29,Griffin  8,Foye  6,H,LA Clippers 2010-11 Regular Season NBA Schedule
"Tue, Feb 22",Oklahoma City ,L111-88  ,21-36,Griffin  28,Griffin  11,Griffin  8,H,LA Clippers 2010-11 Regular Season NBA Schedule
"Wed, Feb 23",New Orleans ,L98-87  ,21-37,Griffin  21,Griffin  13,Foye  9,H,LA Clippers 2010-11 Regular Season NBA Schedule
"Fri, Feb 25",Los Angeles ,L108-95  ,21-38,Foye  24,Griffin  10,Bledsoe  8,H,LA Clippers 2010-11 Regular Season NBA Schedule
