DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Tue, Oct 6", Indiana ,L115-112  ,0-1,Johnson  26,Drummond  9,Johnson  4,A,Detroit Pistons 2015-16 Preseason NBA Schedule
"Thu, Oct 8", Brooklyn ,L93-83  ,0-2,Ilyasova  15,Drummond  11,Jackson  6,A,Detroit Pistons 2015-16 Preseason NBA Schedule
"Sat, Oct 10",Milwaukee ,W117-88  ,1-2,Morris Sr.  21,Drummond  7,Jackson  8,H,Detroit Pistons 2015-16 Preseason NBA Schedule
"Tue, Oct 13",Indiana ,L101-97  ,1-3,Drummond  17,Drummond  21,Jackson  7,H,Detroit Pistons 2015-16 Preseason NBA Schedule
"Wed, Oct 14",Chicago ,W114-91  ,2-3,Jackson  20,Drummond  10,Bullock Jr.  4,H,Detroit Pistons 2015-16 Preseason NBA Schedule
"Sun, Oct 18",San Antonio ,L96-92  ,2-4,Jackson  20,Drummond  15,Jackson  9,H,Detroit Pistons 2015-16 Preseason NBA Schedule
"Wed, Oct 21", Charlotte ,L99-94  ,2-5,Drummond  21,Drummond  15,Jackson  11,A,Detroit Pistons 2015-16 Preseason NBA Schedule
"Fri, Oct 23", Atlanta ,W115-87  ,3-5,Johnson  20,Morris Sr.  10,Blake  12,A,Detroit Pistons 2015-16 Preseason NBA Schedule
