DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Thu, Oct 24",Houston ,W117-111  ,1-0,Antetokounmpo  30,Antetokounmpo  13,Antetokounmpo  11,H,Milwaukee Bucks 2019-20 Regular Season NBA Schedule
"Sat, Oct 26", Miami ,L131-126 OT ,1-1,Antetokounmpo  29,Antetokounmpo  17,Antetokounmpo  9,A,Milwaukee Bucks 2019-20 Regular Season NBA Schedule
"Mon, Oct 28", Cleveland ,W129-112  ,2-1,Middleton  21,Antetokounmpo  10,Bledsoe  8,A,Milwaukee Bucks 2019-20 Regular Season NBA Schedule
"Wed, Oct 30",Boston ,L116-105  ,2-2,Middleton  26,Antetokounmpo  14,Antetokounmpo  5,H,Milwaukee Bucks 2019-20 Regular Season NBA Schedule
"Fri, Nov 1",Orlando ,W123-91  ,3-2,Antetokounmpo  29,Antetokounmpo  14,Antetokounmpo  6,H,Milwaukee Bucks 2019-20 Regular Season NBA Schedule
"Sat, Nov 2", Toronto ,W115-105  ,4-2,Antetokounmpo  36,Antetokounmpo  15,Antetokounmpo  8,A,Milwaukee Bucks 2019-20 Regular Season NBA Schedule
"Mon, Nov 4",Minnesota ,W134-106  ,5-2,Antetokounmpo  34,Antetokounmpo  15,Antetokounmpo  6,H,Milwaukee Bucks 2019-20 Regular Season NBA Schedule
"Wed, Nov 6",LA ,W129-124  ,6-2,Antetokounmpo  38,Antetokounmpo  16,Antetokounmpo  9,H,Milwaukee Bucks 2019-20 Regular Season NBA Schedule
"Fri, Nov 8",Utah ,L103-100  ,6-3,Antetokounmpo  30,Antetokounmpo  13,Bledsoe  5,H,Milwaukee Bucks 2019-20 Regular Season NBA Schedule
"Sun, Nov 10",Oklahoma City ,W121-119  ,7-3,Antetokounmpo  35,Antetokounmpo  16,Bledsoe  9,H,Milwaukee Bucks 2019-20 Regular Season NBA Schedule
"Thu, Nov 14", Chicago ,W124-115  ,8-3,Antetokounmpo  38,Antetokounmpo  16,Bledsoe  8,A,Milwaukee Bucks 2019-20 Regular Season NBA Schedule
"Sat, Nov 16",Indiana ,W102-83  ,9-3,Antetokounmpo  26,Antetokounmpo  13,Antetokounmpo  6,H,Milwaukee Bucks 2019-20 Regular Season NBA Schedule
"Mon, Nov 18",Chicago ,W115-101  ,10-3,Antetokounmpo  33,Antetokounmpo  10,Brown  6,H,Milwaukee Bucks 2019-20 Regular Season NBA Schedule
"Wed, Nov 20",Atlanta ,W135-127  ,11-3,Antetokounmpo  33,Antetokounmpo  11,Bledsoe  5,H,Milwaukee Bucks 2019-20 Regular Season NBA Schedule
"Thu, Nov 21", Portland ,W137-129  ,12-3,Bledsoe  30,Antetokounmpo  19,Antetokounmpo  15,A,Milwaukee Bucks 2019-20 Regular Season NBA Schedule
"Sat, Nov 23", Detroit ,W104-90  ,13-3,Antetokounmpo  28,Antetokounmpo  10,Bledsoe  5,A,Milwaukee Bucks 2019-20 Regular Season NBA Schedule
"Mon, Nov 25", Utah ,W122-118  ,14-3,Antetokounmpo  50,Antetokounmpo  14,Antetokounmpo  6,A,Milwaukee Bucks 2019-20 Regular Season NBA Schedule
"Wed, Nov 27", Atlanta ,W111-102  ,15-3,Antetokounmpo  30,Antetokounmpo  10,Bledsoe  10,A,Milwaukee Bucks 2019-20 Regular Season NBA Schedule
"Fri, Nov 29",Cleveland ,W119-110  ,16-3,Antetokounmpo  33,Antetokounmpo  12,Middleton  5,H,Milwaukee Bucks 2019-20 Regular Season NBA Schedule
"Sat, Nov 30", Charlotte ,W137-96  ,17-3,Antetokounmpo  26,Connaughton  10,Bledsoe  10,A,Milwaukee Bucks 2019-20 Regular Season NBA Schedule
"Mon, Dec 2", New York ,W132-88  ,18-3,Antetokounmpo  29,Antetokounmpo  15,Korver  5,A,Milwaukee Bucks 2019-20 Regular Season NBA Schedule
"Wed, Dec 4",Detroit ,W127-103  ,19-3,Antetokounmpo  35,Antetokounmpo  9,Bledsoe  6,H,Milwaukee Bucks 2019-20 Regular Season NBA Schedule
"Fri, Dec 6", LA ,W119-91  ,20-3,Antetokounmpo  27,Antetokounmpo  11,Middleton  5,A,Milwaukee Bucks 2019-20 Regular Season NBA Schedule
"Mon, Dec 9", Orlando ,W110-101  ,21-3,Antetokounmpo  32,Antetokounmpo  15,Antetokounmpo  8,A,Milwaukee Bucks 2019-20 Regular Season NBA Schedule
"Wed, Dec 11", New Orleans ,W127-112  ,22-3,Bledsoe  29,Ilyasova  9,Bledsoe  6,A,Milwaukee Bucks 2019-20 Regular Season NBA Schedule
"Fri, Dec 13",Memphis ,W127-114  ,23-3,Antetokounmpo  37,Antetokounmpo  11,Hill  5,H,Milwaukee Bucks 2019-20 Regular Season NBA Schedule
"Sat, Dec 14", Cleveland ,W125-108  ,24-3,Antetokounmpo  29,Lopez  6,Middleton  6,A,Milwaukee Bucks 2019-20 Regular Season NBA Schedule
"Mon, Dec 16", Dallas ,L120-116  ,24-4,Antetokounmpo  48,Antetokounmpo  14,DiVincenzo  9,A,Milwaukee Bucks 2019-20 Regular Season NBA Schedule
"Thu, Dec 19", Los Angeles ,W111-104  ,25-4,Antetokounmpo  34,Antetokounmpo  11,Antetokounmpo  7,A,Milwaukee Bucks 2019-20 Regular Season NBA Schedule
"Sat, Dec 21",New York ,W123-102  ,26-4,Middleton  23,Antetokounmpo  11,Antetokounmpo  10,H,Milwaukee Bucks 2019-20 Regular Season NBA Schedule
"Sun, Dec 22", Indiana ,W117-89  ,27-4,Matthews  19,Antetokounmpo  19,Antetokounmpo  9,A,Milwaukee Bucks 2019-20 Regular Season NBA Schedule
"Wed, Dec 25",Philadelphia ,L121-109  ,27-5,Middleton  31,Antetokounmpo  14,Antetokounmpo  7,H,Milwaukee Bucks 2019-20 Regular Season NBA Schedule
"Fri, Dec 27",Atlanta ,W112-86  ,28-5,Middleton  23,Ilyasova  17,Middleton  7,H,Milwaukee Bucks 2019-20 Regular Season NBA Schedule
"Sat, Dec 28", Orlando ,W111-100  ,29-5,Middleton  21,Ilyasova  14,Middleton  7,A,Milwaukee Bucks 2019-20 Regular Season NBA Schedule
"Mon, Dec 30",Chicago ,W123-102  ,30-5,Middleton  25,Ilyasova  11,Antetokounmpo  6,H,Milwaukee Bucks 2019-20 Regular Season NBA Schedule
"Wed, Jan 1", Minnesota ,W106-104  ,56-17,Antetokounmpo  32,Antetokounmpo  17,Antetokounmpo  4,A,Milwaukee Bucks 2019-20 Regular Season NBA Schedule
"Sat, Jan 4", San Antonio ,W127-118  ,32-5,Antetokounmpo  32,Antetokounmpo  8,Bledsoe  6,A,Milwaukee Bucks 2019-20 Regular Season NBA Schedule
"Mon, Jan 6",San Antonio ,L126-104  ,32-6,Antetokounmpo  24,Antetokounmpo  12,Antetokounmpo  8,H,Milwaukee Bucks 2019-20 Regular Season NBA Schedule
"Wed, Jan 8",Golden State ,W107-98  ,33-6,Antetokounmpo  30,Antetokounmpo  13,Middleton  6,H,Milwaukee Bucks 2019-20 Regular Season NBA Schedule
"Fri, Jan 10",Sacramento ,W127-106  ,34-6,Middleton  27,Brown  12,Hill  6,H,Milwaukee Bucks 2019-20 Regular Season NBA Schedule
"Sat, Jan 11",Portland ,W122-101  ,35-6,Antetokounmpo  32,Antetokounmpo  17,Antetokounmpo  6,H,Milwaukee Bucks 2019-20 Regular Season NBA Schedule
"Tue, Jan 14", New York ,W128-102  ,36-6,Antetokounmpo  37,Antetokounmpo  9,Antetokounmpo  4,A,Milwaukee Bucks 2019-20 Regular Season NBA Schedule
"Thu, Jan 16", Boston ,W128-123  ,37-6,Antetokounmpo  32,Antetokounmpo  17,Antetokounmpo  7,A,Milwaukee Bucks 2019-20 Regular Season NBA Schedule
"Sat, Jan 18",Brooklyn ,W117-97  ,38-6,Antetokounmpo  29,Antetokounmpo  12,Bledsoe  5,H,Milwaukee Bucks 2019-20 Regular Season NBA Schedule
"Mon, Jan 20", Chicago ,W111-98  ,39-6,Antetokounmpo  28,Antetokounmpo  14,Antetokounmpo  10,A,Milwaukee Bucks 2019-20 Regular Season NBA Schedule
"Fri, Jan 24", Charlotte,W116-103  ,40-6,Antetokounmpo  30,Antetokounmpo  16,Antetokounmpo  6,N,Milwaukee Bucks 2019-20 Regular Season NBA Schedule
"Tue, Jan 28", Washington ,W151-131  ,41-6,Middleton  51,Middleton  10,Bledsoe  10,A,Milwaukee Bucks 2019-20 Regular Season NBA Schedule
"Fri, Jan 31", Denver ,L127-115  ,41-7,Antetokounmpo  31,Antetokounmpo  16,Antetokounmpo  9,A,Milwaukee Bucks 2019-20 Regular Season NBA Schedule
"Sun, Feb 2", Phoenix ,W129-108  ,42-7,Antetokounmpo  30,Antetokounmpo  19,Antetokounmpo  9,A,Milwaukee Bucks 2019-20 Regular Season NBA Schedule
"Tue, Feb 4",New Orleans ,W120-108  ,43-7,Antetokounmpo  34,Antetokounmpo  17,Middleton  8,H,Milwaukee Bucks 2019-20 Regular Season NBA Schedule
"Thu, Feb 6", Philadelphia ,W112-101  ,44-7,Antetokounmpo  36,Antetokounmpo  20,Antetokounmpo  6,A,Milwaukee Bucks 2019-20 Regular Season NBA Schedule
"Sat, Feb 8",Orlando ,W111-95  ,45-7,Lopez  23,Antetokounmpo  18,Antetokounmpo  9,H,Milwaukee Bucks 2019-20 Regular Season NBA Schedule
"Mon, Feb 10", Sacramento ,W123-111  ,46-7,Middleton  28,Middleton  11,Middleton  8,A,Milwaukee Bucks 2019-20 Regular Season NBA Schedule
"Wed, Feb 12",Indiana ,L118-111  ,46-8,DiVincenzo  19,DiVincenzo  8,Middleton  5,H,Milwaukee Bucks 2019-20 Regular Season NBA Schedule
"Thu, Feb 20",Detroit ,W126-106  ,47-8,Antetokounmpo  33,Antetokounmpo  16,Bledsoe  6,H,Milwaukee Bucks 2019-20 Regular Season NBA Schedule
"Sat, Feb 22", Philadelphia ,W119-98  ,48-8,Antetokounmpo  31,Antetokounmpo  17,Antetokounmpo  8,A,Milwaukee Bucks 2019-20 Regular Season NBA Schedule
