DATE,OPPONENT,RESULT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Sat, Apr 21", New Jersey ,L96-91  ,Bosh  22,Nesterovic  10,Calderon  8,A,Toronto Raptors 2006-07 Postseason NBA Schedule
"Tue, Apr 24", New Jersey ,W89-83  ,Parker  26,Bosh  13,Ford  6,A,Toronto Raptors 2006-07 Postseason NBA Schedule
"Fri, Apr 27",New Jersey ,L102-89  ,Ford  27,Bosh  11,Ford  8,H,Toronto Raptors 2006-07 Postseason NBA Schedule
"Sun, Apr 29",New Jersey ,L102-81  ,Bargnani  16,Bosh  10,Ford  5,H,Toronto Raptors 2006-07 Postseason NBA Schedule
"Tue, May 1", New Jersey ,W98-96  ,Calderon  25,Graham  10,Calderon  8,A,Toronto Raptors 2006-07 Postseason NBA Schedule
"Fri, May 4",New Jersey ,L98-97  ,Bosh  23,Peterson  8,Bosh  9,H,Toronto Raptors 2006-07 Postseason NBA Schedule
