DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Thu, Oct 24", Milwaukee ,L117-111  ,0-1,Westbrook  24,Westbrook  16,Harden  14,A,Houston Rockets 2019-20 Regular Season NBA Schedule
"Sat, Oct 26", New Orleans ,W126-123  ,1-1,Harden  29,Westbrook  10,Westbrook  13,A,Houston Rockets 2019-20 Regular Season NBA Schedule
"Mon, Oct 28", Oklahoma City ,W116-112  ,2-1,Harden  40,Westbrook  12,Westbrook  9,A,Houston Rockets 2019-20 Regular Season NBA Schedule
"Wed, Oct 30",Washington ,W159-158  ,3-1,Harden  59,Capela  12,Westbrook  12,H,Houston Rockets 2019-20 Regular Season NBA Schedule
"Fri, Nov 1",Brooklyn ,L123-116  ,3-2,Harden  36,Tucker  8,Harden  8,H,Houston Rockets 2019-20 Regular Season NBA Schedule
"Sun, Nov 3",Miami ,L129-100  ,3-3,Harden  29,Capela  7,Westbrook  6,H,Houston Rockets 2019-20 Regular Season NBA Schedule
"Mon, Nov 4",Memphis ,W107-100  ,4-3,Harden  44,Capela  13,Harden  6,H,Houston Rockets 2019-20 Regular Season NBA Schedule
"Wed, Nov 6", Golden State ,W129-112  ,5-3,Harden  36,Capela  16,Harden  13,A,Houston Rockets 2019-20 Regular Season NBA Schedule
"Sat, Nov 9",Chicago ,W117-94  ,6-3,Harden  42,Capela  20,Harden  9,H,Houston Rockets 2019-20 Regular Season NBA Schedule
"Mon, Nov 11",New Orleans ,W122-116  ,7-3,Harden  39,Capela  20,Harden  9,H,Houston Rockets 2019-20 Regular Season NBA Schedule
"Wed, Nov 13", LA ,W102-93  ,8-3,Harden  47,Capela  20,Harden  7,A,Houston Rockets 2019-20 Regular Season NBA Schedule
"Fri, Nov 15", Indiana ,W111-102  ,9-3,Harden  44,Tucker  12,Westbrook  6,A,Houston Rockets 2019-20 Regular Season NBA Schedule
"Sat, Nov 16",Minnesota ,W125-105  ,10-3,Harden  49,Hartenstein  16,Harden  6,H,Houston Rockets 2019-20 Regular Season NBA Schedule
"Mon, Nov 18", Portland ,W132-108  ,11-3,Harden  36,Capela  20,Westbrook  10,A,Houston Rockets 2019-20 Regular Season NBA Schedule
"Wed, Nov 20",Denver ,L105-95  ,11-4,Harden  27,Capela  21,Harden  7,H,Houston Rockets 2019-20 Regular Season NBA Schedule
"Fri, Nov 22",LA ,L122-119  ,11-5,Harden  37,Capela  19,Harden  12,H,Houston Rockets 2019-20 Regular Season NBA Schedule
"Sun, Nov 24", Dallas ,L137-123  ,11-6,Harden  32,Capela  23,Harden  11,A,Houston Rockets 2019-20 Regular Season NBA Schedule
"Wed, Nov 27", Miami ,W117-108  ,12-6,Harden  34,Westbrook  9,Westbrook  7,A,Houston Rockets 2019-20 Regular Season NBA Schedule
"Sat, Nov 30", Atlanta ,W158-111  ,13-6,Harden  60,McLemore  13,Harden  8,A,Houston Rockets 2019-20 Regular Season NBA Schedule
"Tue, Dec 3",San Antonio ,L135-133 2OT ,13-7,Harden  50,Capela  21,Westbrook  10,H,Houston Rockets 2019-20 Regular Season NBA Schedule
"Thu, Dec 5",Toronto ,W119-109  ,14-7,McLemore  28,Westbrook  13,Westbrook  11,H,Houston Rockets 2019-20 Regular Season NBA Schedule
"Sat, Dec 7", Phoenix ,W115-109  ,15-7,Harden  34,Westbrook  14,Westbrook  11,A,Houston Rockets 2019-20 Regular Season NBA Schedule
"Mon, Dec 9", Sacramento ,L119-118  ,15-8,Westbrook  34,Tucker  19,Harden  10,A,Houston Rockets 2019-20 Regular Season NBA Schedule
"Wed, Dec 11",Cleveland ,W116-110  ,16-8,Harden  55,Capela  13,Harden  8,H,Houston Rockets 2019-20 Regular Season NBA Schedule
"Fri, Dec 13",Orlando ,W130-107  ,17-8,Harden  54,Tucker  11,Harden  7,H,Houston Rockets 2019-20 Regular Season NBA Schedule
"Sat, Dec 14", Detroit ,L115-107  ,17-9,Harden  39,Capela  19,Harden  7,A,Houston Rockets 2019-20 Regular Season NBA Schedule
"Mon, Dec 16", San Antonio ,W109-107  ,18-9,Westbrook  31,Capela  15,Harden  7,A,Houston Rockets 2019-20 Regular Season NBA Schedule
"Thu, Dec 19",LA ,W122-117  ,19-9,Westbrook  40,Tucker  12,Harden  10,H,Houston Rockets 2019-20 Regular Season NBA Schedule
"Sat, Dec 21",Phoenix ,W139-125  ,20-9,Harden  47,Capela  16,Westbrook  10,H,Houston Rockets 2019-20 Regular Season NBA Schedule
"Mon, Dec 23",Sacramento ,W113-104  ,21-9,Harden  34,Capela  14,Westbrook  6,H,Houston Rockets 2019-20 Regular Season NBA Schedule
"Wed, Dec 25",Golden State ,L116-104  ,21-10,Westbrook  30,Westbrook  12,Harden  11,H,Houston Rockets 2019-20 Regular Season NBA Schedule
"Sat, Dec 28", Brooklyn ,W108-98  ,22-10,Harden  44,Hartenstein  13,Westbrook  7,A,Houston Rockets 2019-20 Regular Season NBA Schedule
"Sun, Dec 29",New Orleans ,L127-112  ,22-11,House Jr.  22,Hartenstein  9,Clemons  9,H,Houston Rockets 2019-20 Regular Season NBA Schedule
"Tue, Dec 31", Denver ,W130-104  ,23-11,Harden  35,Hartenstein  12,Westbrook  7,A,Houston Rockets 2019-20 Regular Season NBA Schedule
"Fri, Jan 3", Philadelphia ,W118-108  ,24-11,Harden  44,Capela  14,Harden  11,A,Houston Rockets 2019-20 Regular Season NBA Schedule
"Wed, Jan 8",Atlanta ,W122-115  ,25-11,Harden  41,Capela  22,Harden  10,H,Houston Rockets 2019-20 Regular Season NBA Schedule
"Thu, Jan 9",Oklahoma City ,L113-92  ,25-12,Westbrook  34,Capela  11,Westbrook  5,H,Houston Rockets 2019-20 Regular Season NBA Schedule
"Sat, Jan 11", Minnesota ,W139-109  ,26-12,Harden  32,Hartenstein  15,Westbrook  10,A,Houston Rockets 2019-20 Regular Season NBA Schedule
"Tue, Jan 14",Memphis ,L121-110  ,26-13,Harden  41,Capela  16,Harden  6,H,Houston Rockets 2019-20 Regular Season NBA Schedule
"Wed, Jan 15", Portland ,L117-107  ,26-14,Westbrook  31,Capela  18,Westbrook  12,A,Houston Rockets 2019-20 Regular Season NBA Schedule
"Sat, Jan 18", Los Angeles ,L124-115  ,26-15,Westbrook  35,Capela  12,Westbrook  7,A,Houston Rockets 2019-20 Regular Season NBA Schedule
"Mon, Jan 20", Oklahoma City ,L112-107  ,26-16,Westbrook  32,Westbrook  11,Westbrook  12,A,Houston Rockets 2019-20 Regular Season NBA Schedule
"Wed, Jan 22", Denver ,W121-105  ,27-16,Westbrook  28,Westbrook  16,Westbrook  8,A,Houston Rockets 2019-20 Regular Season NBA Schedule
"Fri, Jan 24",Minnesota ,W131-124  ,28-16,Westbrook  45,Capela  9,Westbrook  10,H,Houston Rockets 2019-20 Regular Season NBA Schedule
"Sun, Jan 26",Denver ,L117-110  ,28-17,Westbrook  32,Capela  12,Westbrook  7,H,Houston Rockets 2019-20 Regular Season NBA Schedule
"Mon, Jan 27",Utah ,W126-117  ,29-17,Gordon  50,House Jr.  11,Tucker  5,H,Houston Rockets 2019-20 Regular Season NBA Schedule
"Wed, Jan 29",Portland ,L125-112  ,29-18,Westbrook  39,Westbrook  10,Westbrook  6,H,Houston Rockets 2019-20 Regular Season NBA Schedule
"Fri, Jan 31", Dallas ,W128-121  ,30-18,Harden  35,Harden  16,Westbrook  9,A,Houston Rockets 2019-20 Regular Season NBA Schedule
"Sun, Feb 2", New Orleans ,W117-109  ,31-18,Harden  40,House Jr.  12,Harden  9,A,Houston Rockets 2019-20 Regular Season NBA Schedule
"Tue, Feb 4", Charlotte ,W125-110  ,32-18,Harden  40,Tucker  10,Harden  12,A,Houston Rockets 2019-20 Regular Season NBA Schedule
"Thu, Feb 6",Los Angeles ,W121-111  ,33-18,Westbrook  41,Westbrook  8,Harden  7,H,Houston Rockets 2019-20 Regular Season NBA Schedule
"Fri, Feb 7",Phoenix ,L127-91  ,33-19,Harden  32,House Jr.  6,Harden  5,H,Houston Rockets 2019-20 Regular Season NBA Schedule
"Sun, Feb 9", Utah ,L114-113  ,33-20,Westbrook  39,Harden  10,Harden  10,A,Houston Rockets 2019-20 Regular Season NBA Schedule
"Tue, Feb 11", Boston ,W116-105  ,34-20,Harden  42,Westbrook  10,Harden  7,A,Houston Rockets 2019-20 Regular Season NBA Schedule
"Thu, Feb 20",Golden State ,W135-105  ,35-20,Harden  29,Westbrook  5,Harden  10,H,Houston Rockets 2019-20 Regular Season NBA Schedule
"Sat, Feb 22",Utah ,W120-110  ,36-20,Harden  38,Covington  12,Harden  7,H,Houston Rockets 2019-20 Regular Season NBA Schedule
"Mon, Feb 24", New York ,W123-112  ,37-20,Harden  37,Covington  7,Harden  9,A,Houston Rockets 2019-20 Regular Season NBA Schedule
"Wed, Feb 26", Memphis ,W140-112  ,38-20,Westbrook  33,Westbrook  9,Westbrook  8,A,Houston Rockets 2019-20 Regular Season NBA Schedule
